method,dataset,seed,noise_rate,pretrain_fraction,es_budget,step,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,test_inappropriate_risk,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,hit_limit,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine,mean_support_redundancy,max_support_redundancy,mean_selected_residual_novelty,local_redundancy_hit_rate,residual_redundancy_hit_rate,strong_redundancy_hit_rate,mode_entropy,minority_mode_fraction,spectral_entropy,dynamic_mu
RHO-PretrainRef,fashion_mnist,2,0.3,0.3,200,200,3500,1500,220,2896,3116,0.9097250402555801,0.7351,0.8532,,,,,4.41091560292989,0,1,201,0.6818181818181818,0.0,0.7328522801399231,0.7328522801399231,0.973341703414917,0.02432705632083492,0.9178082191780822,0.958904109589041,0.9178082191780822,0.0,0.0,0.237301658727113,1.3813491706364434
PU-R,fashion_mnist,2,0.3,0.3,200,200,3500,1500,220,1917,2137,0.6406234367168508,0.41800000000000004,0.4696,,,,,6.560694658197463,0,1,201,0.42272727272727273,0.0,0.6916525363922119,0.6916525363922119,0.9842289090156555,0.024536455058616045,0.9178082191780822,0.9634703196347032,0.9178082191780822,0.0,0.0,0.2525901234059283,1.3737049382970359
GREATS,fashion_mnist,2,0.3,0.3,200,200,3500,1500,220,2898,3118,,0.7575000000000001,0.871,,,,,6.501798457466066,0,1,201,0.6590909090909091,0.0,0.7343584895133972,0.7343584895133972,0.9758892059326172,0.02505757683488332,0.8904109589041096,0.954337899543379,0.8904109589041096,0.0,0.0,0.23786998637769055,1.3810650068111547
MaxLoss,fashion_mnist,2,0.3,0.4,200,200,3000,2000,220,2483,2703,0.9208557805977762,0.7709,0.8844,,,,,2.758038751780987,0,1,201,0.7181818181818181,0.0,0.7359545230865479,0.7359545230865479,0.9795531034469604,0.024854342414908213,0.9406392694063926,0.958904109589041,0.9406392694063926,0.0,0.0,0.23514360941039672,1.3824281952948017
Marginal,fashion_mnist,2,0.3,0.4,200,200,3000,2000,220,1423,1643,0.5804826816893183,0.32930000000000004,0.3523,,,,,3.2928552059456706,0,1,201,0.30454545454545456,0.0,0.6771460175514221,0.6771460175514221,0.998523473739624,0.02023413164974892,0.908675799086758,0.9634703196347032,0.908675799086758,0.0,0.0,0.2473530174796896,1.3763234912601552
EL2N,fashion_mnist,2,0.3,0.4,200,200,3000,2000,220,2174,2394,0.8247607114026323,0.6344000000000001,0.7384,,,,,3.4745236998423934,0,1,201,0.55,0.0,0.7056606411933899,0.7056606411933899,0.9907466173171997,0.02337341670576296,0.9269406392694064,0.958904109589041,0.9269406392694064,0.0,0.0,0.24325521907977785,1.378372390460111
GraNdLast,fashion_mnist,2,0.3,0.4,200,200,3000,2000,220,2161,2381,0.820636797870975,0.6478999999999999,0.7396,,,,,3.6577169923111796,0,1,201,0.55,0.0,0.701432466506958,0.701432466506958,0.9908305406570435,0.02333453719474409,0.9360730593607306,0.954337899543379,0.9315068493150684,0.0,0.0,0.24552282739796855,1.3772385863010157
RHO-PretrainRef,fashion_mnist,2,0.3,0.4,200,200,3000,2000,220,2357,2577,0.8821999722276814,0.6911,0.8212,,,,,3.909520259127021,0,1,201,0.6909090909090909,0.0,0.7238425612449646,0.7238425612449646,0.9774177074432373,0.02494752733674768,0.908675799086758,0.954337899543379,0.9041095890410958,0.0,0.0,0.24188649407608467,1.3790567529619577
PU-R,fashion_mnist,2,0.3,0.4,200,200,3000,2000,220,1716,1936,0.6770343190291896,0.49,0.5294,,,,,6.125213813968003,0,1,201,0.42727272727272725,0.0,0.6901008486747742,0.6901008486747742,0.989134669303894,0.021144315668437035,0.9452054794520548,0.958904109589041,0.9406392694063926,0.0,0.0,0.24645694110349897,1.3767715294482505
GREATS,fashion_mnist,2,0.3,0.4,200,200,3000,2000,220,2431,2651,,0.7581,0.8663,,,,,5.797884188592434,0,1,201,0.7,0.0,0.7323969602584839,0.7323969602584839,0.9780311584472656,0.02552410089262,0.9406392694063926,0.958904109589041,0.9406392694063926,0.0,0.0,0.2391370869535485,1.3804314565232256
MaxLoss,fashion_mnist,2,0.3,0.5,200,200,2500,2500,220,1934,2154,0.8865455312770791,0.7428,0.839,,,,,2.7073039077222347,0,1,201,0.6272727272727273,0.0,0.7240622639656067,0.7240622639656067,0.978516697883606,0.0237729093527685,0.9406392694063926,0.958904109589041,0.9406392694063926,0.0,0.0,0.23982940613091067,1.3800852969345447
Marginal,fashion_mnist,2,0.3,0.5,200,200,2500,2500,220,1179,1399,0.5952191760297865,0.3478,0.3698,,,,,3.140718455426395,0,1,201,0.2545454545454545,0.0,0.6676616072654724,0.6676616072654724,0.9943772554397583,0.020458103587093962,0.9178082191780822,0.958904109589041,0.91324200913242,0.0,0.0,0.253950029760925,1.3730249851195375
EL2N,fashion_mnist,2,0.3,0.5,200,200,2500,2500,220,1864,2084,0.8605308897676878,0.6918,0.7868,,,,,3.315749203786254,0,1,201,0.5454545454545454,0.0,0.713445246219635,0.713445246219635,0.9886616468429565,0.021147269772612342,0.9041095890410958,0.9634703196347032,0.9041095890410958,0.0,0.0,0.23926514522559664,1.3803674273872018
GraNdLast,fashion_mnist,2,0.3,0.5,200,200,2500,2500,220,1755,1975,0.8194559634430334,0.6362,0.7242,,,,,3.4557929569855332,0,1,201,0.4772727272727273,0.0,0.6987240314483643,0.6987240314483643,0.9875346422195435,0.02179983135772078,0.908675799086758,0.9634703196347032,0.908675799086758,0.0,0.0,0.24822926847272053,1.3758853657636396
RHO-PretrainRef,fashion_mnist,2,0.3,0.5,200,200,2500,2500,220,1978,2198,0.9027131560724229,0.7379,0.8567,,,,,3.654173959977925,0,1,201,0.6681818181818182,0.0,0.729953408241272,0.729953408241272,0.9751183390617371,0.023918354075793263,0.9452054794520548,0.958904109589041,0.9406392694063926,0.0,0.0,0.2366124780162042,1.3816937609918978
PU-R,fashion_mnist,2,0.3,0.5,200,200,2500,2500,220,1325,1545,0.6529522105702199,0.43110000000000004,0.4619,,,,,5.602010119706392,0,1,201,0.4090909090909091,0.0,0.673130452632904,0.673130452632904,0.9903262853622437,0.022034906633368365,0.9315068493150684,0.9634703196347032,0.9269406392694064,0.0,0.0,0.2549891715832613,1.3725054142083692
GREATS,fashion_mnist,2,0.3,0.5,200,200,2500,2500,220,1894,2114,,0.6694,0.7841,,,,,5.188283844850957,0,1,201,0.6227272727272727,0.0,0.7304207682609558,0.7304207682609558,0.9816912412643433,0.023883831963691537,0.9315068493150684,0.954337899543379,0.9315068493150684,0.0,0.0,0.23874827074335325,1.3806258646283234
MaxLoss,fashion_mnist,2,0.3,0.6,200,200,2000,3000,220,1604,1824,0.9343775649322197,0.7838,0.8815,,,,,2.6191438315436244,0,1,201,0.6909090909090909,0.0,0.7259067296981812,0.7259067296981812,0.9757363796234131,0.024732971028105854,0.9360730593607306,0.954337899543379,0.9315068493150684,0.0,0.0,0.24069820879158396,1.379650895604208
Marginal,fashion_mnist,2,0.3,0.6,200,200,2000,3000,220,980,1200,0.63900045218179,0.40549999999999997,0.439,,,,,3.012047558091581,0,1,201,0.36818181818181817,0.0,0.6793470978736877,0.6793470978736877,0.995918869972229,0.022266491907372322,0.9315068493150684,0.9634703196347032,0.9269406392694064,0.0,0.0,0.24675467548091712,1.3766226622595414
EL2N,fashion_mnist,2,0.3,0.6,200,200,2000,3000,220,1397,1617,0.8399259029538371,0.6234,0.7342,,,,,3.1092632990330458,0,1,201,0.5636363636363636,0.0,0.7046076655387878,0.7046076655387878,0.9802876710891724,0.024324250411769572,0.8904109589041096,0.958904109589041,0.8904109589041096,0.0,0.0,0.2480170904589714,1.3759914547705143
GraNdLast,fashion_mnist,2,0.3,0.6,200,200,2000,3000,220,1363,1583,0.8239535333123058,0.6095999999999999,0.7054,,,,,3.2204953534528613,0,1,201,0.5045454545454545,0.0,0.6955088376998901,0.6955088376998901,0.987313985824585,0.022644364942698718,0.9315068493150684,0.958904109589041,0.9315068493150684,0.0,0.0,0.2489121059450933,1.3755439470274533
RHO-PretrainRef,fashion_mnist,2,0.3,0.6,200,200,2000,3000,220,1533,1753,0.9026661273092031,0.7469,0.8479,,,,,3.382036652415991,0,1,201,0.6590909090909091,0.0,0.7309310436248779,0.7309310436248779,0.9808284044265747,0.023817120349570495,0.908675799086758,0.954337899543379,0.908675799086758,0.0,0.0,0.2366358175977166,1.3816820912011418
PU-R,fashion_mnist,2,0.3,0.6,200,200,2000,3000,220,1160,1380,0.7269138087867759,0.5241,0.5648,,,,,5.328173942863941,0,1,201,0.45454545454545453,0.0,0.6885461211204529,0.6885461211204529,0.9824011325836182,0.0230987191744591,0.91324200913242,0.9680365296803652,0.91324200913242,0.0,0.0,0.24961971962094656,1.3751901401895268
GREATS,fashion_mnist,2,0.3,0.6,200,200,2000,3000,220,1581,1801,,0.7591,0.8579,,,,,4.635565641336143,0,1,201,0.6909090909090909,0.0,0.7259120345115662,0.7259120345115662,0.9710494875907898,0.025586756669223037,0.9178082191780822,0.958904109589041,0.9178082191780822,0.0,0.0,0.24268499066782712,1.3786575046660865
MaxLoss,fashion_mnist,2,0.3,0.7,200,200,1500,3500,220,1087,1307,0.9015018838108517,0.7306,0.8363,,,,,2.5593920396640897,0,1,201,0.6454545454545455,0.0,0.721369743347168,0.721369743347168,0.9826302528381348,0.02404154408467959,0.9041095890410958,0.958904109589041,0.8995433789954338,0.0,0.0,0.24158493607404374,1.3792075319629782
Marginal,fashion_mnist,2,0.3,0.7,200,200,1500,3500,220,671,891,0.6385731495684013,0.356,0.3768,,,,,2.8294758163392544,0,1,201,0.30454545454545456,0.0,0.6697792410850525,0.6697792410850525,0.9958552122116089,0.020248446766644307,0.9315068493150684,0.958904109589041,0.9269406392694064,0.0,0.0,0.2476791527683231,1.3761604236158385
EL2N,fashion_mnist,2,0.3,0.7,200,200,1500,3500,220,985,1205,0.8393827688414603,0.6456999999999999,0.7445,,,,,2.9592167735099792,0,1,201,0.5363636363636364,0.0,0.7049250602722168,0.7049250602722168,0.9804754257202148,0.023313517303771625,0.8949771689497716,0.9634703196347032,0.8949771689497716,0.0,0.0,0.2456202745711581,1.377189862714421
GraNdLast,fashion_mnist,2,0.3,0.7,200,200,1500,3500,220,950,1170,0.8176059100078419,0.5937,0.6982,,,,,3.0383229441940784,0,1,201,0.5,0.0,0.7009372115135193,0.7009372115135193,0.9855152368545532,0.02392241603707614,0.9041095890410958,0.958904109589041,0.8995433789954338,0.0,0.0,0.24731758817176877,1.3763412059141156
RHO-PretrainRef,fashion_mnist,2,0.3,0.7,200,200,1500,3500,220,1092,1312,0.9044816714595072,0.7092,0.8405,,,,,3.198121804744005,0,1,201,0.6181818181818182,0.0,0.7266806960105896,0.7266806960105896,0.9795923233032227,0.024692087412969164,0.91324200913242,0.958904109589041,0.91324200913242,0.0,0.0,0.2398034806298557,1.3800982596850722
PU-R,fashion_mnist,2,0.3,0.7,200,200,1500,3500,220,803,1023,0.7243180552613921,0.4937,0.5399,,,,,4.859605742618442,0,1,201,0.44545454545454544,0.0,0.6794460415840149,0.6794460415840149,0.9860621690750122,0.02466011952319646,0.908675799086758,0.9680365296803652,0.908675799086758,0.0,0.0,0.2531125675610326,1.3734437162194837
GREATS,fashion_mnist,2,0.3,0.7,200,200,1500,3500,220,1085,1305,,0.7381,0.83,,,,,4.189632447436452,0,1,201,0.6318181818181818,0.0,0.7237561345100403,0.7237561345100403,0.9887394905090332,0.02397831961444524,0.908675799086758,0.9634703196347032,0.908675799086758,0.0,0.0,0.2419040871697247,1.3790479564151377
MaxLoss,fashion_mnist,2,0.3,0.8,200,200,1000,4000,220,605,825,0.8660254591959529,0.6712,0.7812,,,,,2.4665578799322248,0,1,201,0.6318181818181818,0.0,0.7257083058357239,0.7257083058357239,0.9821408987045288,0.023251344215924338,0.9178082191780822,0.954337899543379,0.908675799086758,0.0,0.0,0.23780580252853145,1.3810970987357343
Marginal,fashion_mnist,2,0.3,0.8,200,200,1000,4000,220,382,602,0.6554137567291036,0.34940000000000004,0.3732,,,,,2.677240018732846,0,1,201,0.32272727272727275,0.0,0.6579025983810425,0.6579025983810425,0.9935191869735718,0.021626337614233635,0.9178082191780822,0.9634703196347032,0.9178082191780822,0.0,0.0,0.25444020517643834,1.3727798974117809
EL2N,fashion_mnist,2,0.3,0.8,200,200,1000,4000,220,521,741,0.7886420474969782,0.5633,0.6616,,,,,2.7189938286319375,0,1,201,0.509090909090909,0.0,0.7041809558868408,0.7041809558868408,0.9862375259399414,0.022877565257625493,0.8904109589041096,0.958904109589041,0.8858447488584474,0.0,0.0,0.24548730968254198,1.377256345158729
GraNdLast,fashion_mnist,2,0.3,0.8,200,200,1000,4000,220,534,754,0.8008033020305447,0.5532,0.6404,,,,,2.7762691508978605,0,1,201,0.45454545454545453,0.0,0.6859553456306458,0.6859553456306458,0.9925328493118286,0.022782913081722173,0.9041095890410958,0.954337899543379,0.9041095890410958,0.0,0.0,0.2504798141423056,1.3747600929288473
RHO-PretrainRef,fashion_mnist,2,0.3,0.8,200,200,1000,4000,220,596,816,0.8578856468666345,0.6573,0.763,,,,,2.865264233201742,0,1,201,0.6136363636363636,0.0,0.7198672294616699,0.7198672294616699,0.9839348793029785,0.023485819498697918,0.9178082191780822,0.958904109589041,0.91324200913242,0.0,0.0,0.24019505957460496,1.3799024702126976
PU-R,fashion_mnist,2,0.3,0.8,200,200,1000,4000,220,414,634,0.6865479809348471,0.44999999999999996,0.505,,,,,4.442202826961875,0,1,201,0.4590909090909091,0.0,0.6947424411773682,0.6947424411773682,0.9850640296936035,0.022762562722375947,0.9452054794520548,0.954337899543379,0.9406392694063926,0.0,0.0,0.24697589316212698,1.3765120534189366
GREATS,fashion_mnist,2,0.3,0.8,200,200,1000,4000,220,567,787,,0.6112,0.7123,,,,,3.585199922323227,0,1,201,0.5954545454545455,0.0,0.7191245555877686,0.7191245555877686,0.9797043204307556,0.02341507055443716,0.91324200913242,0.954337899543379,0.9041095890410958,0.0,0.0,0.24268667041043598,1.378656664794782
MaxLoss,fashion_mnist,3,0.3,0.0,200,200,5000,0,220,4383,4603,0.934941784304101,0.8053,0.9081,,,,,3.0591914243996143,0,1,201,0.6863636363636364,0.0,0.7324342131614685,0.7324342131614685,0.9706798195838928,0.02596008451017615,0.9315068493150684,0.958904109589041,0.9315068493150684,0.0,0.0,0.2386883083525927,1.3806558458237037
Marginal,fashion_mnist,3,0.3,0.0,200,200,5000,0,220,2461,2681,0.562147771299351,0.31889999999999996,0.3426,,,,,3.9278727807104588,0,1,201,0.3,0.0,0.6642008423805237,0.6642008423805237,0.995452880859375,0.02215314033913286,0.9360730593607306,0.954337899543379,0.9315068493150684,0.0,0.0,0.2532692919668133,1.3733653540165933
EL2N,fashion_mnist,3,0.3,0.0,200,200,5000,0,220,3891,4111,0.8424638419528492,0.6541,0.7635,,,,,4.378240602090955,0,1,201,0.5318181818181819,0.0,0.7141584753990173,0.7141584753990173,0.9843620657920837,0.02388335213269273,0.91324200913242,0.958904109589041,0.908675799086758,0.0,0.0,0.24494683039626902,1.3775265848018656
GraNdLast,fashion_mnist,3,0.3,0.0,200,200,5000,0,220,3673,3893,0.8005515115801245,0.5858,0.7068,,,,,4.664502299390733,0,1,201,0.5454545454545454,0.0,0.7053437232971191,0.7053437232971191,0.996161937713623,0.024003511966635648,0.9269406392694064,0.9634703196347032,0.9269406392694064,0.0,0.0,0.24545420107164656,1.3772728994641767
RHO-PretrainRef,fashion_mnist,3,0.3,0.0,200,200,5000,0,220,4353,4573,0.9294321462512016,0.7636000000000001,0.8866,,,,,5.188363994471729,0,1,201,0.6636363636363637,0.0,0.7361284494400024,0.7361284494400024,0.9804588556289673,0.024676777864700038,0.9269406392694064,0.958904109589041,0.9269406392694064,0.0,0.0,0.2367821762234506,1.3816089118882746
PU-R,fashion_mnist,3,0.3,0.0,200,200,5000,0,220,2943,3163,0.65785084530944,0.4578,0.4997,,,,,7.824507056735456,0,1,201,0.4590909090909091,0.0,0.7016666531562805,0.7016666531562805,0.9885518550872803,0.02442138842796082,0.9223744292237442,0.9634703196347032,0.9223744292237442,0.0,0.0,0.2467839162634369,1.3766080418682816
GREATS,fashion_mnist,3,0.3,0.0,200,200,5000,0,220,4232,4452,,0.7439,0.8693,,,,,8.109318285249174,0,1,201,0.6727272727272727,0.0,0.7359794974327087,0.7359794974327087,0.981306791305542,0.02429386252137624,0.9452054794520548,0.954337899543379,0.9406392694063926,0.0,0.0,0.2371617538492972,1.3814191230753514
MaxLoss,fashion_mnist,3,0.3,0.1,200,200,4500,500,220,3900,4120,0.9310118118301034,0.7776000000000001,0.8953,,,,,3.0035831602290273,0,1,201,0.6909090909090909,0.0,0.7344652414321899,0.7344652414321899,0.981911301612854,0.025264429991648078,0.9315068493150684,0.958904109589041,0.9315068493150684,0.0,0.0,0.23749195588319422,1.3812540220584029
Marginal,fashion_mnist,3,0.3,0.1,200,200,4500,500,220,2279,2499,0.5825167048024014,0.3325,0.3638,,,,,3.7646899046376348,0,1,201,0.33636363636363636,0.0,0.6727697849273682,0.6727697849273682,0.9947566986083984,0.02369662629414911,0.9178082191780822,0.9634703196347032,0.9178082191780822,0.0,0.0,0.2546398735281268,1.3726800632359366
EL2N,fashion_mnist,3,0.3,0.1,200,200,4500,500,220,3522,3742,0.8523653445299715,0.6759,0.7789,,,,,4.172176201827824,0,1,201,0.5772727272727273,0.0,0.7102490663528442,0.7102490663528442,0.9800804853439331,0.023349423386734916,0.8858447488584474,0.9634703196347032,0.8858447488584474,0.0,0.0,0.2445125064224999,1.3777437467887501
GraNdLast,fashion_mnist,3,0.3,0.1,200,200,4500,500,220,3421,3641,0.830941830878146,0.6428,0.7549,,,,,4.415373960509896,0,1,201,0.5545454545454546,0.0,0.6986216306686401,0.6986216306686401,0.9871103763580322,0.025636190148793397,0.9269406392694064,0.9634703196347032,0.9269406392694064,0.0,0.0,0.25314260401110394,1.3734286979944481
RHO-PretrainRef,fashion_mnist,3,0.3,0.1,200,200,4500,500,220,3755,3975,0.901202188571915,0.7289,0.8507,,,,,4.815050767734647,0,1,201,0.6909090909090909,0.0,0.7265411615371704,0.7265411615371704,0.9821034669876099,0.024692813283232248,0.954337899543379,0.9634703196347032,0.954337899543379,0.0,0.0,0.24123771559529392,1.379381142202353
PU-R,fashion_mnist,3,0.3,0.1,200,200,4500,500,220,2598,2818,0.652810491155833,0.4478,0.4807,,,,,7.217524658888578,0,1,201,0.4863636363636364,0.0,0.6870996356010437,0.6870996356010437,0.9954907298088074,0.023637958721483134,0.9315068493150684,0.954337899543379,0.9315068493150684,0.0,0.0,0.25075458467011064,1.3746227076649447
GREATS,fashion_mnist,3,0.3,0.1,200,200,4500,500,220,3777,3997,,0.7297,0.855,,,,,7.5151161309331656,0,1,201,0.6590909090909091,0.0,0.7271608710289001,0.7271608710289001,0.9727987051010132,0.0256453696723398,0.91324200913242,0.958904109589041,0.91324200913242,0.0,0.0,0.24189650622610845,1.3790517468869457
MaxLoss,fashion_mnist,3,0.3,0.2,200,200,4000,1000,220,3330,3550,0.9060307399486192,0.7399,0.8493,,,,,2.9081563279032707,0,1,201,0.6727272727272727,0.0,0.7286198735237122,0.7286198735237122,0.9897266030311584,0.024192259736257056,0.9178082191780822,0.954337899543379,0.91324200913242,0.0,0.0,0.24158564333408958,1.3792071783329551
Marginal,fashion_mnist,3,0.3,0.2,200,200,4000,1000,220,1984,2204,0.5797225089045241,0.3287,0.3558,,,,,3.554255336523056,0,1,201,0.30454545454545456,0.0,0.6609122157096863,0.6609122157096863,0.9918293952941895,0.023394171369674543,0.9178082191780822,0.9497716894977168,0.91324200913242,0.0,0.0,0.2601740286736143,1.3699129856631929
EL2N,fashion_mnist,3,0.3,0.2,200,200,4000,1000,220,3075,3295,0.8460833670687862,0.648,0.7662,,,,,3.9044868974015117,0,1,201,0.5227272727272727,0.0,0.7095319628715515,0.7095319628715515,0.9843382835388184,0.023025069198651944,0.9360730593607306,0.954337899543379,0.9269406392694064,0.0,0.0,0.2442507096961605,1.3778746451519197
GraNdLast,fashion_mnist,3,0.3,0.2,200,200,4000,1000,220,3080,3300,0.8472718124394305,0.6511,0.7633,,,,,4.18142225407064,0,1,201,0.5272727272727272,0.0,0.7108950018882751,0.7108950018882751,0.9893612265586853,0.02258428155559383,0.9178082191780822,0.954337899543379,0.91324200913242,0.0,0.0,0.24082292968029084,1.3795885351598547
RHO-PretrainRef,fashion_mnist,3,0.3,0.2,200,200,4000,1000,220,3316,3536,0.902781437849626,0.7158,0.8416,,,,,4.462839936837554,0,1,201,0.6545454545454545,0.0,0.7380610704421997,0.7380610704421997,0.9766466617584229,0.0230562686920166,0.9360730593607306,0.954337899543379,0.9360730593607306,0.0,0.0,0.2334179170004471,1.3832910414997763
PU-R,fashion_mnist,3,0.3,0.2,200,200,4000,1000,220,2204,2424,0.6343134148046374,0.40990000000000004,0.4441,,,,,6.706687593832612,0,1,201,0.44545454545454544,0.0,0.6847658157348633,0.6847658157348633,0.995930552482605,0.02429767817122751,0.9269406392694064,0.9634703196347032,0.9223744292237442,0.0,0.0,0.25354916802807426,1.373225415985963
GREATS,fashion_mnist,3,0.3,0.2,200,200,4000,1000,220,3367,3587,,0.757,0.8711,,,,,6.900626604445279,0,1,201,0.6681818181818182,0.0,0.7288892269134521,0.7288892269134521,0.978180468082428,0.024636776207788893,0.9315068493150684,0.954337899543379,0.9315068493150684,0.0,0.0,0.24067584169263456,1.3796620791536827
MaxLoss,fashion_mnist,3,0.3,0.3,200,200,3500,1500,220,2898,3118,0.9102513481047936,0.769,0.8652,,,,,2.8448706567287445,0,1,201,0.6681818181818182,0.0,0.721131443977356,0.721131443977356,0.9833124876022339,0.025523505254423238,0.9452054794520548,0.9497716894977168,0.9360730593607306,0.0,0.0,0.2456190368660779,1.3771904815669611
Marginal,fashion_mnist,3,0.3,0.3,200,200,3500,1500,220,1614,1834,0.5546244300203398,0.3174,0.3352,,,,,3.38751978892833,0,1,201,0.2590909090909091,0.0,0.643744945526123,0.643744945526123,0.9929507970809937,0.02221986991629753,0.9315068493150684,0.954337899543379,0.9223744292237442,0.0,0.0,0.26367255679594337,1.3681637216020284
EL2N,fashion_mnist,3,0.3,0.3,200,200,3500,1500,220,2653,2873,0.8447207980789244,0.6476999999999999,0.7562,,,,,3.68017824459821,0,1,201,0.55,0.0,0.7049916982650757,0.7049916982650757,0.9933555722236633,0.023257698370441456,0.91324200913242,0.958904109589041,0.91324200913242,0.0,0.0,0.24204936280351352,1.3789753185982432
GraNdLast,fashion_mnist,3,0.3,0.3,200,200,3500,1500,220,2532,2752,0.8117689323844388,0.6062000000000001,0.7138,,,,,3.9016263792291284,0,1,201,0.5363636363636364,0.0,0.6928396821022034,0.6928396821022034,0.9851955771446228,0.02465051262890367,0.9406392694063926,0.954337899543379,0.9360730593607306,0.0,0.0,0.25647519124518015,1.37176240437741
RHO-PretrainRef,fashion_mnist,3,0.3,0.3,200,200,3500,1500,220,2923,3143,0.9168145711300895,0.7422,0.8574,,,,,4.1629300294443965,0,1,201,0.6727272727272727,0.0,0.7299623489379883,0.7299623489379883,0.9790419936180115,0.025166741925287464,0.9315068493150684,0.954337899543379,0.9269406392694064,0.0,0.0,0.23854727627907885,1.3807263618604606
PU-R,fashion_mnist,3,0.3,0.3,200,200,3500,1500,220,2084,2304,0.6875925225322135,0.4595,0.5151,,,,,6.263948847539723,0,1,201,0.4681818181818182,0.0,0.6986083984375,0.6986083984375,0.9951368570327759,0.021490401465054515,0.9452054794520548,0.958904109589041,0.9406392694063926,0.0,0.0,0.2410112597693696,1.379494370115315
GREATS,fashion_mnist,3,0.3,0.3,200,200,3500,1500,220,2832,3052,,0.7298,0.8349,,,,,6.476212387904525,0,1,201,0.6590909090909091,0.0,0.7260470390319824,0.7260470390319824,0.9856293201446533,0.024290366259884073,0.9360730593607306,0.954337899543379,0.9360730593607306,0.0,0.0,0.24303338254602788,1.378483308726986
MaxLoss,fashion_mnist,3,0.3,0.4,200,200,3000,2000,220,2481,2701,0.9202500670216978,0.7637,0.8625,,,,,2.751053581945598,0,1,201,0.6863636363636364,0.0,0.7337851524353027,0.7337851524353027,0.9818192720413208,0.02469370776115487,0.9406392694063926,0.9634703196347032,0.9406392694063926,0.0,0.0,0.23495432894063137,1.3825228355296844
Marginal,fashion_mnist,3,0.3,0.4,200,200,3000,2000,220,1394,1614,0.5708535911981016,0.3265,0.3478,,,,,3.2477282201871276,0,1,201,0.2818181818181818,0.0,0.6664025783538818,0.6664025783538818,0.9947758913040161,0.02370328248635819,0.9360730593607306,0.958904109589041,0.9315068493150684,0.0,0.0,0.25434585226594925,1.3728270738670254
EL2N,fashion_mnist,3,0.3,0.4,200,200,3000,2000,220,2169,2389,0.8231751855346374,0.6326,0.7421,,,,,3.4750259900465608,0,1,201,0.5590909090909091,0.0,0.7090388536453247,0.7090388536453247,0.9795397520065308,0.024043887377329612,0.91324200913242,0.9634703196347032,0.91324200913242,0.0,0.0,0.24122580268389696,1.3793870986580514
GraNdLast,fashion_mnist,3,0.3,0.4,200,200,3000,2000,220,2135,2355,0.8123742081224918,0.6172,0.7071,,,,,3.652057107537985,0,1,201,0.5045454545454545,0.0,0.6863874793052673,0.6863874793052673,0.9872212409973145,0.025003993347899555,0.8812785388127854,0.958904109589041,0.8812785388127854,0.0,0.0,0.25572240133389945,1.3721387993330503
RHO-PretrainRef,fashion_mnist,3,0.3,0.4,200,200,3000,2000,220,2428,2648,0.9040975923417136,0.7328,0.8563,,,,,3.89563780836761,0,1,201,0.6727272727272727,0.0,0.7203952670097351,0.7203952670097351,0.9751468896865845,0.02612772134885396,0.9315068493150684,0.958904109589041,0.9315068493150684,0.0,0.0,0.24630711248316509,1.3768464437584176
PU-R,fashion_mnist,3,0.3,0.4,200,200,3000,2000,220,1511,1731,0.6096237631863914,0.3699,0.4057,,,,,5.812583771534264,0,1,201,0.4090909090909091,0.0,0.6710379123687744,0.6710379123687744,0.9871398210525513,0.025555159743518047,0.9178082191780822,0.958904109589041,0.908675799086758,0.0,0.0,0.2613350844463505,1.3693324577768249
GREATS,fashion_mnist,3,0.3,0.4,200,200,3000,2000,220,2479,2699,,0.772,0.8698,,,,,5.837235698476434,0,1,201,0.6818181818181818,0.0,0.7211694717407227,0.7211694717407227,0.9737130403518677,0.02542154470535174,0.9223744292237442,0.9634703196347032,0.9223744292237442,0.0,0.0,0.24553958062030415,1.3772302096898479
MaxLoss,fashion_mnist,3,0.3,0.5,200,200,2500,2500,220,1987,2207,0.905999667942524,0.704,0.8201,,,,,2.698015890084207,0,1,201,0.6545454545454545,0.0,0.7235144972801208,0.7235144972801208,0.979045033454895,0.024890234889505116,0.9223744292237442,0.958904109589041,0.9223744292237442,0.0,0.0,0.2428892562098135,1.3785553718950934
Marginal,fashion_mnist,3,0.3,0.5,200,200,2500,2500,220,1214,1434,0.6091069875401445,0.33819999999999995,0.3675,,,,,3.1399199599400163,0,1,201,0.3,0.0,0.6717686057090759,0.6717686057090759,0.9937636852264404,0.02257904668921205,0.9178082191780822,0.954337899543379,0.9178082191780822,0.0,0.0,0.25527161146218835,1.3723641942689058
EL2N,fashion_mnist,3,0.3,0.5,200,200,2500,2500,220,1815,2035,0.8421420478844084,0.6517,0.7496,,,,,3.2938598915934563,0,1,201,0.5272727272727272,0.0,0.7008903622627258,0.7008903622627258,0.9884748458862305,0.022826894505383218,0.9269406392694064,0.9634703196347032,0.9269406392694064,0.0,0.0,0.24475467668256748,1.3776226616587164
