dataset,method,noise_rate,pretrain_fraction,n,compression_size_mean,compression_size_se,remaining_bad_mean,remaining_bad_se,effective_compression_size_mean,effective_compression_size_se,certified_bound_mean,certified_bound_se,test_error_mean,test_error_se,pac_bayes_bound_mean,pac_bayes_bound_se,pac_bayes_empirical_risk_mean,pac_bayes_empirical_risk_se,pac_bayes_mc_upper_mean,pac_bayes_mc_upper_se,pac_bayes_kl_mean,pac_bayes_kl_se,runtime_sec_mean,runtime_sec_se,stop_reached_mean,stop_reached_se,train_calls_mean,train_calls_se
mnist,MaxLoss,0.0,0.0,3,174.0,2.0,0.0,0.0,174.0,2.0,0.21534588694339618,0.0021842512651346624,0.081,0.0060901559914340415,0.3934889706613675,0.006271879962756911,0.000990000000000001,0.0005559076661940668,0.05613689025953104,0.0021195699548263998,300.7083022184288,3.96414168835104,1.4169705317666133,0.30114445957062697,1.0,0.0,171.0,2.0
mnist,MaxLoss,0.0,0.2,3,147.66666666666666,4.0551750201988135,0.0,0.0,147.66666666666666,4.0551750201988135,0.23171206032081196,0.005555716168292465,0.09403333333333334,0.00511739951320762,0.3966448396407977,0.0006836711555751317,0.0014499999999999869,0.0003567065787637444,0.05804689573168196,0.0012649681633900725,239.06830341584183,2.6258248058242857,0.9585760412737727,0.02456217545339415,1.0,0.0,144.66666666666666,4.0551750201988135
mnist,MaxLoss,0.0,0.4,3,125.66666666666667,1.7638342073763937,0.0,0.0,125.66666666666667,1.7638342073763937,0.2662169585043254,0.0032186311911327203,0.09856666666666669,0.005827044228804561,0.4447418732531346,0.009941033291189779,0.0014777777777777838,0.0006984992731334085,0.05792583933074797,0.0025491640849582436,220.87958098136014,5.561325474681573,0.8110328046604991,0.009190651072173444,1.0,0.0,122.66666666666667,1.7638342073763937
mnist,MaxLoss,0.0,0.6,3,99.66666666666667,3.1797973380564857,0.0,0.0,99.66666666666667,3.1797973380564857,0.32232495278973755,0.00866777621184437,0.12016666666666669,0.002891558595482916,0.506540784610511,0.006093699860294096,0.0020499999999999802,0.0008322910148099173,0.05989100586952991,0.002898627984677437,184.2555781494315,1.2293288020072928,0.6058720874910554,0.017301585635596042,1.0,0.0,96.66666666666667,3.1797973380564857
mnist,MaxLoss,0.0,0.8,3,64.33333333333333,1.7638342073763937,0.0,0.0,64.33333333333333,1.7638342073763937,0.4307330773250821,0.009441612998243948,0.15636666666666665,0.010240822449610401,0.6091877864767382,0.010135522128577266,0.0013166666666666676,0.0010728984626287394,0.056887712568991305,0.003896482664612733,132.62455171674978,2.7091416286811993,0.4043375452359517,0.008940019958009702,1.0,0.0,61.333333333333336,1.7638342073763937
mnist,MaxLoss,0.4,0.0,3,300.0,0.0,251.66666666666666,11.680943645290155,551.6666666666666,11.680943645290153,0.6059153483171636,0.011532435216315359,0.4576,0.012296747537458809,0.8393703035545945,0.008189803370910131,0.25416,0.012074669077591058,0.4094065842654145,0.013292508767836709,468.39074854122487,11.72493524089055,1.8732308754697442,0.0010966004734001425,0.0,0.0,297.0,0.0
mnist,MaxLoss,0.4,0.2,3,300.0,0.0,136.33333333333334,10.170764201594904,436.3333333333333,10.170764201594904,0.6055396764422767,0.01258132138522067,0.4310333333333333,0.009051212319045689,0.8083160866190467,0.009430482947867509,0.17347916666666666,0.011563685374673784,0.3166889556250086,0.013942798384639231,450.7773943852773,2.5329027264427917,1.8550760637347896,0.0035115712643518696,0.0,0.0,297.0,0.0
mnist,MaxLoss,0.4,0.4,3,300.0,0.0,62.0,11.930353445448855,362.0,11.930353445448855,0.6704007831867784,0.019281284940091674,0.42313333333333336,0.015553170452068943,0.8012068230086214,0.017976300615679792,0.10487222222222221,0.02048032102733539,0.22961077729029977,0.027641479703356286,449.4893021852832,9.435003697109009,1.7855111149450142,0.001856215023602936,0.0,0.0,297.0,0.0
mnist,MaxLoss,0.4,0.6,3,252.33333333333334,5.811865258054231,0.0,0.0,252.33333333333334,5.811865258054231,0.7099495972894753,0.0137522464336449,0.40309999999999996,0.017582093163215816,0.7339424043725814,0.0005617117183048874,0.000999999999999993,0.00011456439237389246,0.05640873931813204,0.00044610222685961397,412.89627557845193,1.36704995646287,1.4393468694761395,0.02990346818288212,1.0,0.0,249.33333333333334,5.811865258054231
mnist,MaxLoss,0.4,0.8,3,128.33333333333334,7.666666666666666,0.0,0.0,128.33333333333334,7.666666666666666,0.7469979346885035,0.0353480793031243,0.4401,0.043627094028061655,0.8044463021840552,0.013871449000784701,0.0025333333333333354,0.000996800436953713,0.06145316003387474,0.0032361567134131454,256.9647416262954,10.425531004894891,0.745886716991663,0.04120142919954144,1.0,0.0,125.33333333333333,7.666666666666666
mnist,PU-C,0.0,0.0,3,228.0,8.144527815247079,0.0,0.0,228.0,8.144527815247079,0.2736962025713486,0.008714061049757391,0.08216666666666668,0.0023024141919105387,0.40338560839284443,0.0023001852032078197,0.0009633333333333343,0.00014495209936772613,0.056256833824723185,0.0005698626543891857,314.48963204633293,4.299072735012436,1.8190942285582423,0.057052042985715846,1.0,0.0,225.0,8.144527815247079
mnist,PU-C,0.0,0.2,3,199.33333333333334,5.783117190965824,0.0,0.0,199.33333333333334,5.783117190965824,0.30158444979072857,0.007730286831531025,0.0867,0.0031722757341273574,0.40168478278250214,0.003235764531616302,0.0005958333333333254,0.0002541666666666628,0.05466129696309957,0.0010850616718702057,251.37037405990836,3.9484409291938922,1.5764859858900309,0.04413681007384458,1.0,0.0,196.33333333333334,5.783117190965824
mnist,PU-C,0.0,0.4,3,158.0,2.3094010767585034,0.0,0.0,158.0,2.3094010767585034,0.3245767029196334,0.004124687421276091,0.09793333333333336,0.004038288966601803,0.4382090725885077,0.003926381173151663,0.0005444444444444452,0.00034484743450752107,0.0542752046998341,0.001596731371419845,220.36219880839792,6.155174137183548,1.217951822715501,0.015693038775978493,1.0,0.0,155.0,2.3094010767585034
mnist,PU-C,0.0,0.6,3,123.0,3.7859388972001824,0.0,0.0,123.0,3.7859388972001824,0.38510678892877576,0.010059345882266509,0.11493333333333333,0.0018746851587518633,0.5162592204238704,0.0024778937046061444,0.0013749999999999884,0.0006658328118479368,0.057543357846844743,0.002499347059458085,193.94279066249624,3.719844241388994,0.8957735737785697,0.0267260569676317,1.0,0.0,120.0,3.7859388972001824
mnist,PU-C,0.0,0.8,3,69.33333333333333,3.844187531556932,0.0,0.0,69.33333333333333,3.844187531556932,0.45714607572881505,0.02020262715871008,0.15510000000000002,0.007151456728061323,0.6142719287577236,0.009410953526911514,0.0017000000000000016,0.00015275252316519482,0.05899134402721523,0.0005389087757989398,133.6208357391065,4.4798549164636,0.507647001494964,0.025095598611315356,1.0,0.0,66.33333333333333,3.844187531556932
mnist,PU-C,0.4,0.0,3,300.0,0.0,296.6666666666667,6.3595946761129705,596.6666666666666,6.359594676112971,0.6501907746229941,0.006225190837695969,0.31603333333333333,0.02442309926642762,0.8323688061646157,0.0031686202171617934,0.29635333333333336,0.006771170094189365,0.4553811976978981,0.0072596151175703194,359.6725302213103,5.200980454561703,2.6724450079103312,0.004810092759454344,0.0,0.0,297.0,0.0
