method,dataset,seed,noise_rate,pretrain_fraction,pretrain_training_mode,es_budget,step,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,test_inappropriate_risk,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,hit_limit,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine,mean_support_redundancy,max_support_redundancy,mean_selected_residual_novelty,local_redundancy_hit_rate,residual_redundancy_hit_rate,strong_redundancy_hit_rate,group_revisit_rate,unique_group_fraction,max_group_selection_fraction,mode_entropy,minority_mode_fraction,spectral_entropy,dynamic_mu
GREATS,manifold_orbit_fashion_mnist,4,0.1,0.3,warm_start,200,200,3500,1500,204,1203,1407,,0.385,0.385,,,,,4.4761453829705715,0,1,201,0.3627450980392157,0.6813725490196079,0.715621829032898,0.715621829032898,1.0000003576278687,0.04922865984475084,0.7931034482758621,0.8817733990147784,0.7684729064039408,0.5,0.5,0.049019607843137254,0.9309891896998153,0.004901960784313725,0.2635078921529576,0.6841230269617606
MaxLoss,manifold_orbit_fashion_mnist,4,0.1,0.6,warm_start,50,50,2000,3000,54,896,950,0.5145656153908931,0.49350000000000005,0.4935,,,,,0.43058792396914214,0,0,51,0.3148148148148148,0.8518518518518519,0.7153847217559814,0.7153847217559814,1.000000238418579,0.12774748351635798,0.5094339622641509,0.49056603773584906,0.4716981132075472,0.4444444444444444,0.5555555555555556,0.09259259259259259,0.9562510718141523,0.018518518518518517,0.36695175637805466,0.6582620609054863
MaxLoss,manifold_orbit_fashion_mnist,4,0.1,0.6,warm_start,100,100,2000,3000,104,697,801,0.43919518415350467,0.4145,0.4145,,,,,0.9458224750123918,0,0,101,0.2980769230769231,0.75,0.7317736148834229,0.7317736148834229,1.0000003576278687,0.0688445559585268,0.7961165048543689,0.8446601941747572,0.7669902912621359,0.46153846153846156,0.5384615384615384,0.04807692307692308,0.9454573925710097,0.009615384615384616,0.2836190302731172,0.6790952424317207
MaxLoss,manifold_orbit_fashion_mnist,4,0.1,0.6,warm_start,200,200,2000,3000,204,540,744,0.41011802869616076,0.387,0.387,,,,,2.5427136019570753,0,1,201,0.3088235294117647,0.7745098039215687,0.7019087672233582,0.7019087672233582,1.0000003576278687,0.05094037138457809,0.8029556650246306,0.8866995073891626,0.7980295566502463,0.5490196078431373,0.45098039215686275,0.049019607843137254,0.9373433208553049,0.004901960784313725,0.27272982181967875,0.6818175445450803
PU-R,manifold_orbit_fashion_mnist,4,0.1,0.6,warm_start,50,50,2000,3000,54,910,964,0.5216011103475466,0.5005,0.5005,,,,,0.6420939910458401,0,0,51,0.3148148148148148,0.7962962962962963,0.7160175442695618,0.7160175442695618,1.000000238418579,0.1285756416618824,0.4339622641509434,0.5094339622641509,0.41509433962264153,0.4074074074074074,0.5925925925925926,0.07407407407407407,0.9546087966969385,0.018518518518518517,0.37327781675125365,0.6566805458121866
PU-R,manifold_orbit_fashion_mnist,4,0.1,0.6,warm_start,100,100,2000,3000,104,734,838,0.4579963242285885,0.42625,0.42625,,,,,1.5080871090758592,0,0,101,0.3269230769230769,0.7884615384615384,0.7319821119308472,0.7319821119308472,1.0000004768371582,0.07252216708023572,0.7572815533980582,0.7961165048543689,0.7184466019417476,0.4807692307692308,0.5192307692307693,0.057692307692307696,0.949597920378039,0.009615384615384616,0.28867699408677533,0.6778307514783062
PU-R,manifold_orbit_fashion_mnist,4,0.1,0.6,warm_start,200,200,2000,3000,204,606,810,0.4437736958498135,0.42800000000000005,0.428,,,,,4.3289133150829,0,1,201,0.3284313725490196,0.7745098039215687,0.7284622192382812,0.7284622192382812,1.000000238418579,0.04593443129156611,0.8522167487684729,0.9064039408866995,0.8374384236453202,0.5490196078431373,0.45098039215686275,0.03431372549019608,0.9410784960541321,0.004901960784313725,0.2482542019756524,0.6879364495060869
PU-R-Manifold,manifold_orbit_fashion_mnist,4,0.1,0.6,warm_start,50,50,2000,3000,54,890,944,0.5115479899686761,0.5005,0.5005,,,,,0.732844206970185,0,0,51,0.37037037037037035,0.7962962962962963,0.7726049423217773,0.7726049423217773,1.0000001192092896,0.10747066758713632,0.5849056603773585,0.6037735849056604,0.5660377358490566,0.3888888888888889,0.6111111111111112,0.09259259259259259,0.9531831863636482,0.018518518518518517,0.3119139029465079,0.672021524263373
PU-R-Manifold,manifold_orbit_fashion_mnist,4,0.1,0.6,warm_start,100,100,2000,3000,104,758,862,0.4701613308279775,0.43975,0.43975,,,,,1.7767403029138222,0,0,101,0.34615384615384615,0.7788461538461539,0.732291579246521,0.732291579246521,1.000000238418579,0.07369687171309318,0.7864077669902912,0.8446601941747572,0.7669902912621359,0.4326923076923077,0.5673076923076923,0.07692307692307693,0.9526177031751544,0.009615384615384616,0.28609591502971693,0.6784760212425708
PU-R-Manifold,manifold_orbit_fashion_mnist,4,0.1,0.6,warm_start,200,200,2000,3000,204,554,758,0.4172727119293995,0.40674999999999994,0.40675,,,,,5.279654191923328,0,1,201,0.30392156862745096,0.7549019607843137,0.7163697481155396,0.7163697481155396,1.0000003576278687,0.04641011752546054,0.8669950738916257,0.9064039408866995,0.8571428571428571,0.5196078431372549,0.4803921568627451,0.04411764705882353,0.9454109672525602,0.004901960784313725,0.24646212324611796,0.6883844691884705
GREATS,manifold_orbit_fashion_mnist,4,0.1,0.6,warm_start,50,50,2000,3000,54,825,879,,0.41800000000000004,0.418,,,,,0.6733668700326234,0,0,51,0.3333333333333333,0.8518518518518519,0.7626397609710693,0.7626397609710693,1.000000238418579,0.08176113032507447,0.7735849056603774,0.7735849056603774,0.7358490566037735,0.48148148148148145,0.5185185185185185,0.09259259259259259,0.9433447448842904,0.018518518518518517,0.2851535518433011,0.6787116120391747
GREATS,manifold_orbit_fashion_mnist,4,0.1,0.6,warm_start,100,100,2000,3000,104,655,759,,0.40549999999999997,0.4055,,,,,1.4609585800208151,0,0,101,0.28846153846153844,0.7403846153846154,0.7463825345039368,0.7463825345039368,1.000000238418579,0.0613594532953304,0.7961165048543689,0.8640776699029126,0.7864077669902912,0.4807692307692308,0.5192307692307693,0.057692307692307696,0.9408774382278141,0.009615384615384616,0.2657812611081122,0.683554684722972
GREATS,manifold_orbit_fashion_mnist,4,0.1,0.6,warm_start,200,200,2000,3000,204,646,850,,0.403,0.403,,,,,3.621330269961618,0,1,201,0.29901960784313725,0.6911764705882353,0.7201976180076599,0.7201976180076599,1.000000238418579,0.041952927023392594,0.8620689655172413,0.9113300492610837,0.8571428571428571,0.47549019607843135,0.5245098039215687,0.049019607843137254,0.9361593461112486,0.004901960784313725,0.2358450474103804,0.6910387381474049
