method,dataset,seed,noise_rate,pretrain_fraction,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,selection_steps,certified_bound,test_error,pool_empirical_error,support_empirical_error,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,self_selected_bound,self_selected_bound_raw,self_selected_empirical_risk,self_selected_initial_gap,self_selected_reciprocal_gap,self_selected_total_gap,self_selected_lipschitz_sample,self_selected_log_cover_constant,self_selected_concentration_rate_constant,self_selected_data_diameter,self_selected_dimension,self_selected_wasserstein_p,ada_bound,ada_bound_raw,ada_empirical_risk,ada_alpha,ada_query_count,ada_initial_size,ada_final_size,ada_sigma,ada_beta,ada_epsilon,ada_delta_sum,ada_gamma_star,runtime_sec,stop_reached,train_calls,loss_eval_count,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine
PU-C,mnist,3,0.4,0.0,3000,0,600,1178,1778,596,0.6251387152005918,0.43200000000000005,0.3966666666666666,0.020000000000000018,0.7902108427709477,0.4021133333333334,0.6295748061890859,194.54304048054172,1.0,17.40900882669936,0.020000000000000018,1.0111501526918,16.37785867400756,17.38900882669936,0.9996666666666667,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.2180769857259959,0.3966666666666666,0.8214103190593292,597,3000,3000,0.058780160722749115,1.582581761977049e-05,0.3076923076923077,6.2478772085903165,19.29827820173125,80.91156545653939,0,597,1610706,0.415,0.0,0.2951817214488983
PU-C,mnist,3,0.4,0.1,2700,300,600,1018,1618,596,0.6332619898603298,0.47609999999999997,0.43333333333333335,0.2533333333333333,0.8787694770469624,0.4431333333333333,0.6678319133349725,401.04674788612203,1.0,19.26970264711139,0.2533333333333333,1.0112858755596354,18.00508343821842,19.016369313778057,0.9996296296296296,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.3572962095141907,0.43333333333333335,0.9239628761808575,597,2700,2700,0.058780160722749115,0.00012568600613418795,0.46153846153846156,0.6810336643452553,21.940676860158618,75.2476770831272,0,597,1431606,0.405,0.0,0.08715162426233292
PU-C,mnist,3,0.4,0.2,2400,600,600,912,1512,596,0.6654027281329036,0.4877,0.48958333333333337,0.43833333333333335,0.9454775901387928,0.47955,0.700594969362318,711.8990806002545,1.0,21.439082510143766,0.43833333333333335,1.011437622383479,19.989311554426955,21.000749176810434,0.9995833333333334,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.4567755316100908,0.48958333333333337,0.9671921982767574,597,2400,2400,0.058780160722749115,0.00012568600613418795,0.46153846153846156,1.9427192483105111,17.81184805924931,67.08055933192372,0,597,1252506,0.43833333333333335,0.0,0.006966114044189453
PU-C,mnist,3,0.4,0.3,2100,900,600,730,1330,596,0.6708933840855025,0.5083,0.4847619047619047,0.48,0.8527463089176833,0.48810476190476193,0.708130325141146,135.11467932401516,1.0,23.95302703152058,0.48,1.0116096862840014,22.46141734523658,23.47302703152058,0.9995238095238095,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.4740296302551243,0.4847619047619047,0.9892677254932197,597,2100,2100,0.1193776641714437,0.00099817731491033,0.3076923076923077,0.18184575754987314,35.86786952960795,61.31476586032659,0,597,1073406,0.4116666666666667,0.0,0.00272678816691041
PU-C,mnist,3,0.4,0.4,1800,1200,600,605,1205,596,0.7088065763819031,0.49219999999999997,0.4572222222222222,0.3633333333333333,0.9669357843434842,0.44928888888888885,0.6734483503460362,899.8523503398767,1.0,26.999346352290427,0.3633333333333333,1.0118083558800346,25.62420466307706,26.636013018957094,0.9994444444444445,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.4844306952917303,0.4572222222222222,1.0272084730695081,597,1800,1800,0.1193776641714437,0.00012568600613418795,0.3076923076923077,0.7838425439325508,27.195191905821627,59.00522645842284,0,597,894306,0.44,0.0,0.019044216722249985
PU-C,mnist,3,0.4,0.5,1500,1500,600,442,1042,596,0.7365188179537654,0.4877,0.492,0.4933333333333333,0.8811399819833795,0.49439999999999995,0.7136364606303837,144.306047554302,1.0,31.313785415176024,0.4933333333333333,1.0120433825029667,29.808408699339726,30.820452081842692,0.9993333333333333,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.6217689483812867,0.492,1.1297689483812867,597,1500,1500,0.1193776641714437,0.00012568600613418795,0.3076923076923077,2.811994428950886,19.808426946394334,52.78874447289854,0,597,715206,0.41,0.0,0.00017615006072446704
PU-C,mnist,3,0.4,0.6,1200,1800,600,264,864,596,0.7650746869621798,0.46409999999999996,0.4341666666666667,0.42833333333333334,0.9993507395514095,0.46791666666666665,0.6902498445622448,1978.4257950525002,1.0,37.02855510507251,0.42833333333333334,1.0123311061396187,35.58789066559956,36.60022177173918,0.9991666666666666,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.70808725396359,0.4341666666666667,1.2739205872969235,597,1200,1200,0.1193776641714437,0.00012568600613418795,0.46153846153846156,0.8448711317599897,18.29704924811496,48.01747785694897,0,597,536106,0.37833333333333335,0.0,0.8120864629745483
PU-C,mnist,3,0.4,0.7,900,2100,600,144,744,596,0.8694136579870246,0.5135000000000001,0.49,0.495,0.9009099559824189,0.4935111111111112,0.7128609937691321,117.29660965840661,1.0,45.54023427249663,0.495,1.0127021671347267,44.03253210536191,45.045234272496636,0.9988888888888889,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,2.050086047636974,0.49,1.5600860476369742,597,900,900,0.1193776641714437,0.00012568600613418795,0.6153846153846154,0.9099423362919455,13.848054607795177,42.68415645044297,0,597,357006,0.425,0.0,8.3472317783162e-05
PU-C,mnist,3,0.4,0.8,600,2400,587,0,587,583,0.9941127061028965,0.47909999999999997,0.45999999999999996,0.4701873935264055,0.9841150065541718,0.46399999999999997,0.686741394614909,404.9257441693116,1.0,58.000748776562745,0.4701873935264055,1.0132253791814296,56.51733600385491,57.530561383036336,0.9983333333333333,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,2.3264077907154617,0.45999999999999996,1.8664077907154615,584,600,600,0.24244620170823308,0.00099817731491033,0.46153846153846156,0.32970773855234536,19.165278894494264,37.82759246882051,1,584,177828,0.3747870528109029,0.0,0.8969364762306213
PU-C,mnist,4,0.0,0.0,3000,0,600,61,661,596,0.24708488694159314,0.05449999999999999,0.020333333333333314,0.0,0.38900656315491816,0.02038000000000002,0.1574253539619927,377.0590855602916,1.0,17.38900882669936,0.0,1.0111501526918,16.37785867400756,17.38900882669936,0.9996666666666667,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,0.8417436523926625,0.8417436523926625,0.020333333333333314,0.8214103190593292,597,3000,3000,0.058780160722749115,1.582581761977049e-05,0.3076923076923077,6.2478772085903165,19.29827820173125,71.16746558062732,0,597,1610706,0.0,0.0,0.3411276042461395
PU-C,mnist,4,0.0,0.1,2700,300,600,61,661,596,0.27404146682238206,0.07509999999999994,0.02444444444444449,0.008333333333333304,0.5416388035204838,0.0723925925925926,0.24845218268723518,472.5834307819456,1.0,19.02470264711139,0.008333333333333304,1.0112858755596354,18.00508343821842,19.016369313778057,0.9996296296296296,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,0.948407320625302,0.948407320625302,0.02444444444444449,0.9239628761808575,597,2700,2700,0.058780160722749115,0.00012568600613418795,0.46153846153846156,0.6810336643452553,21.940676860158618,64.71002935711294,0,597,1431606,0.0,0.0,0.3973957598209381
PU-C,mnist,4,0.0,0.2,2400,600,600,65,665,596,0.30931536335265264,0.08789999999999998,0.04625000000000001,0.07666666666666666,0.6528357730671237,0.046925,0.2073778769846065,991.7365189003552,1.0,21.0774158434771,0.07666666666666666,1.011437622383479,19.989311554426955,21.000749176810434,0.9995833333333334,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.0134421982767574,0.04625000000000001,0.9671921982767574,597,2400,2400,0.058780160722749115,0.00012568600613418795,0.46153846153846156,1.9427192483105111,17.81184805924931,63.32213155180216,0,597,1252506,0.0,0.0,0.30887627601623535
PU-C,mnist,4,0.0,0.3,2100,900,585,0,585,581,0.31295916729141027,0.07230000000000003,0.0161904761904762,0.058119658119658135,0.45654478174731866,0.016428571428571438,0.1487995516012352,443.8747373287624,1.0,23.04053929462267,0.058119658119658135,1.0116096862840014,21.97080995021901,22.98241963650301,0.9995238095238095,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.0023996791863847,0.0161904761904762,0.9862092029959085,582,2100,2100,0.1193776641714437,0.00099817731491033,0.3076923076923077,0.156079459889302,36.708513815817746,55.1262597264722,1,582,1050801,0.0,0.0,0.18203824758529663
PU-C,mnist,4,0.0,0.4,1800,1200,600,13,613,596,0.37976156815420836,0.09589999999999999,0.03500000000000003,0.08333333333333337,0.6039267537831866,0.04042222222222224,0.19603916890559375,619.6758454917455,1.0,26.719346352290426,0.08333333333333337,1.0118083558800346,25.62420466307706,26.636013018957094,0.9994444444444445,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.062208473069508,0.03500000000000003,1.0272084730695081,597,1800,1800,0.1193776641714437,0.00012568600613418795,0.3076923076923077,0.7838425439325508,27.195191905821627,53.21392320469022,0,597,894306,0.0,0.0,0.30367788672447205
PU-C,mnist,4,0.0,0.5,1500,1500,528,0,528,524,0.3950563367106952,0.0947,0.03400000000000003,0.09659090909090906,0.6221512483303093,0.04650666666666666,0.20666122406561213,533.3512099396705,1.0,27.912836992836677,0.09659090909090906,1.0120433825029667,26.8042027012428,27.816246083745767,0.9993333333333333,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.1126746333869022,0.03400000000000003,1.0786746333869022,525,1500,1500,0.1193776641714437,0.00012568600613418795,0.3076923076923077,1.7608088142151377,22.11826271474906,42.46975247748196,1,525,647850,0.0,0.0,0.3148379921913147
PU-C,mnist,4,0.0,0.6,1200,1800,403,0,403,399,0.3830888904049061,0.09219999999999995,0.029166666666666674,0.08684863523573205,0.6696117630521392,0.029333333333333343,0.17552234279295384,615.1580647055385,1.0,26.816999073390125,0.08684863523573205,1.0123311061396187,25.717819332014773,26.730150438154393,0.9991666666666666,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.171281415661547,0.029166666666666674,1.1421147489948802,400,1200,1200,0.1193776641714437,0.00012568600613418795,0.3076923076923077,2.6301198356387427,19.05184554423813,28.476692675612867,1,400,398600,0.0,0.0,0.3019312024116516
PU-C,mnist,4,0.0,0.7,900,2100,351,0,351,347,0.4458718460518867,0.09119999999999995,0.026666666666666616,0.06837606837606836,0.7671446004300171,0.02802222222222219,0.17297350910595694,704.0381036774384,1.0,30.170944893069706,0.06837606837606836,1.0127021671347267,29.08986665755891,30.102568824693638,0.9988888888888889,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.2975693552207161,0.026666666666666616,1.2709026885540495,348,900,900,0.1193776641714437,0.00012568600613418795,0.46153846153846156,0.7449266185436557,17.73463972037336,22.73331489507109,1,348,251430,0.0,0.0,0.30759701132774353
PU-C,mnist,4,0.0,0.8,600,2400,185,0,185,181,0.3724246163619682,0.0937,0.008333333333333304,0.027027027027026973,0.7411265015085615,0.007933333333333334,0.12804752718346588,493.19983278009084,1.0,24.725047167351054,0.027027027027026973,1.0132253791814296,23.684794761142598,24.698020140324026,0.9983333333333333,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.3213417179805362,0.008333333333333304,1.313008384647203,182,600,600,0.1193776641714437,0.00012568600613418795,0.46153846153846156,0.9832156495186735,15.402497607328915,11.533270520158112,1,182,92001,0.0,0.0,0.34136947989463806
PU-C,mnist,4,0.4,0.0,3000,0,600,1199,1799,596,0.6320596741861664,0.5135000000000001,0.4976666666666667,0.49,0.8406309982320751,0.49815333333333334,0.7169036186155664,137.50552555728066,1.0,17.87900882669936,0.49,1.0111501526918,16.37785867400756,17.38900882669936,0.9996666666666667,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.3190769857259959,0.4976666666666667,0.8214103190593292,597,3000,3000,0.058780160722749115,1.582581761977049e-05,0.3076923076923077,6.2478772085903165,19.29827820173125,77.26089458260685,0,597,1610706,0.37666666666666665,0.0,0.000190510691027157
PU-C,mnist,4,0.4,0.1,2700,300,600,1002,1602,596,0.6274072426604107,0.39359999999999995,0.3918518518518519,0.09333333333333338,0.8533434275458125,0.3926592592592592,0.6205491835303016,432.20501360048394,1.0,19.10970264711139,0.09333333333333338,1.0112858755596354,18.00508343821842,19.016369313778057,0.9996296296296296,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.3158147280327093,0.3918518518518519,0.9239628761808575,597,2700,2700,0.058780160722749115,0.00012568600613418795,0.46153846153846156,0.6810336643452553,21.940676860158618,76.04213441163301,0,597,1431606,0.4066666666666667,0.0,0.1451421082019806
PU-C,mnist,4,0.4,0.2,2400,600,600,896,1496,596,0.6588546528946608,0.48619999999999997,0.4979166666666667,0.4983333333333333,0.8289963813405284,0.49938333333333335,0.7179717443464014,82.95350857463694,1.0,21.49908251014377,0.4983333333333333,1.011437622383479,19.989311554426955,21.000749176810434,0.9995833333333334,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.465108864943424,0.4979166666666667,0.9671921982767574,597,2400,2400,0.058780160722749115,0.00012568600613418795,0.46153846153846156,1.9427192483105111,17.81184805924931,65.25560459494591,0,597,1252506,0.3466666666666667,0.0,0.0
PU-C,mnist,4,0.4,0.3,2100,900,600,749,1349,596,0.679749637725763,0.4921,0.48904761904761906,0.4633333333333334,0.9104852134374959,0.48916190476190474,0.7090572617303224,339.98860257772753,1.0,23.936360364853915,0.4633333333333334,1.0116096862840014,22.46141734523658,23.47302703152058,0.9995238095238095,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.4783153445408388,0.48904761904761906,0.9892677254932197,597,2100,2100,0.1193776641714437,0.00099817731491033,0.3076923076923077,0.18184575754987314,35.86786952960795,63.44528569187969,0,597,1073406,0.38166666666666665,0.0,0.002521252492442727
PU-C,mnist,4,0.4,0.4,1800,1200,600,600,1200,596,0.7061095758108422,0.4889,0.45611111111111113,0.3683333333333333,0.9720123598707909,0.45386666666666664,0.6776044051321964,970.4295164984867,1.0,27.004346352290426,0.3683333333333333,1.0118083558800346,25.62420466307706,26.636013018957094,0.9994444444444445,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.4833195841806193,0.45611111111111113,1.0272084730695081,597,1800,1800,0.1193776641714437,0.00012568600613418795,0.3076923076923077,0.7838425439325508,27.195191905821627,58.24428226798773,0,597,894306,0.435,0.0,0.18719051778316498
PU-C,mnist,4,0.4,0.5,1500,1500,600,445,1045,596,0.7384417243883945,0.47550000000000003,0.4706666666666667,0.43500000000000005,0.9546033550471568,0.47186666666666666,0.6937751350797092,536.9928512252176,1.0,31.25545208184269,0.43500000000000005,1.0120433825029667,29.808408699339726,30.820452081842692,0.9993333333333333,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.6004356150479535,0.4706666666666667,1.1297689483812867,597,1500,1500,0.1193776641714437,0.00012568600613418795,0.3076923076923077,2.811994428950886,19.808426946394334,53.231924013234675,0,597,715206,0.375,0.0,0.00869780220091343
PU-C,mnist,4,0.4,0.6,1200,1800,600,304,904,596,0.79656435752986,0.5131,0.5025,0.4983333333333333,0.8048140830583337,0.5009,0.7192870768551417,17.841031520473567,1.0,37.09855510507251,0.4983333333333333,1.0123311061396187,35.58789066559956,36.60022177173918,0.9991666666666666,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.7764205872969234,0.5025,1.2739205872969235,597,1200,1200,0.1193776641714437,0.00012568600613418795,0.46153846153846156,0.8448711317599897,18.29704924811496,46.972634417936206,0,597,536106,0.35833333333333334,0.0,0.0
PU-C,mnist,4,0.4,0.7,900,2100,600,151,751,596,0.8763631999609061,0.49039999999999995,0.4955555555555555,0.4916666666666667,0.8811184176618244,0.49275555555555556,0.7122013297996903,85.13947277877253,1.0,45.5369009391633,0.4916666666666667,1.0127021671347267,44.03253210536191,45.045234272496636,0.9988888888888889,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,2.0556416031925298,0.4955555555555555,1.5600860476369742,597,900,900,0.1193776641714437,0.00012568600613418795,0.6153846153846154,0.9099423362919455,13.848054607795177,43.557471114210784,0,597,357006,0.37333333333333335,0.0,0.0004561046080198139
PU-C,mnist,4,0.4,0.8,600,2400,524,0,524,520,0.9172455088119023,0.5366,0.2866666666666666,0.3282442748091603,0.9999999753681227,0.33333333333333326,0.5620413976014192,4185.115590586033,1.0,54.05058709343861,0.3282442748091603,1.0132253791814296,52.70911743944802,53.72234281862945,0.9983333333333333,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,2.1188254935579343,0.2866666666666666,1.8321588268912674,521,600,600,0.24244620170823308,0.00099817731491033,0.46153846153846156,0.18556483367536009,21.207560286541028,32.26490157097578,1,521,175056,0.3816793893129771,0.0,0.4923984110355377
