method,dataset,seed,noise_rate,pretrain_fraction,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine
PU-R,mnist,2,0.2,0.0,1000,0,300,169,469,0.5234545751591213,0.1875,0.7213701938712211,0.16935,0.3119266121423438,353.01235643058783,7.149263927014545,0,297,0.22,0.0,0.5765836238861084
PU-C,mnist,2,0.2,0.0,1000,0,300,188,488,0.5425491044879891,0.21530000000000005,0.7449693496471571,0.18903999999999996,0.33534520689309305,361.49608993051294,3.142281398875639,0,297,0.25666666666666665,0.0,0.578796923160553
Marginal,mnist,2,0.2,0.0,1000,0,300,189,489,0.5435518600861542,0.18189999999999995,0.7303390769714684,0.18998,0.33645040324702624,329.217387401176,2.5347759118303657,0,297,0.20666666666666667,0.0,0.5934754610061646
MaxLoss,mnist,2,0.3,0.0,1000,0,300,234,534,0.5884456223575398,0.43089999999999995,0.8256772521205242,0.23473,0.38787009494782415,468.30896338025605,2.2042316528968513,0,297,0.41,0.0,0.5912045240402222
PU-R,mnist,2,0.3,0.0,1000,0,300,285,585,0.6387725943350233,0.3387,0.8217355285841192,0.2854400000000001,0.44369820455544756,352.1561037473658,7.340399486012757,0,297,0.3233333333333333,0.0,0.5906425714492798
PU-C,mnist,2,0.3,0.0,1000,0,300,243,543,0.5973699957830831,0.25939999999999996,0.7885211402533959,0.24301999999999996,0.39716077459116156,351.6100015210122,3.226488073822111,0,297,0.31,0.0,0.5783136487007141
Marginal,mnist,2,0.3,0.0,1000,0,300,275,575,0.6289518003468402,0.2773,0.8136732853536118,0.2750299999999999,0.4324256121412965,351.34749564162155,2.5808072430081666,0,297,0.25333333333333335,0.0,0.5909484028816223
MaxLoss,mnist,2,0.4,0.0,1000,0,300,246,546,0.6003407204407267,0.4547,0.8420808077161116,0.24786000000000002,0.4025539366483421,490.34699795186253,2.199618126032874,0,297,0.45,0.0,0.5792579054832458
PU-R,mnist,2,0.4,0.0,1000,0,300,323,623,0.6758741909870878,0.379,0.8465171905041635,0.32461999999999996,0.48533404856481827,345.2220956938828,7.421608968870714,0,297,0.36,0.0,0.584418773651123
PU-C,mnist,2,0.4,0.0,1000,0,300,322,622,0.6749023438896984,0.34809999999999997,0.8455495243677208,0.3222,0.48279701319349144,347.0175746116435,3.326974757015705,0,297,0.39,0.0,0.5717037320137024
