dataset,method,noise_rate,pretrain_fraction,es_budget,n,step_mean,step_se,compression_size_mean,compression_size_se,remaining_bad_mean,remaining_bad_se,effective_compression_size_mean,effective_compression_size_se,certified_bound_mean,certified_bound_se,test_error_mean,test_error_se,pac_bayes_bound_mean,pac_bayes_bound_se,pac_bayes_empirical_risk_mean,pac_bayes_empirical_risk_se,pac_bayes_mc_upper_mean,pac_bayes_mc_upper_se,pac_bayes_kl_mean,pac_bayes_kl_se,runtime_sec_mean,runtime_sec_se,stop_reached_mean,stop_reached_se,hit_limit_mean,hit_limit_se,train_calls_mean,train_calls_se,noise_hit_rate_mean,noise_hit_rate_se,duplicate_hit_rate_mean,duplicate_hit_rate_se,pairwise_feature_cosine_mean,pairwise_feature_cosine_se
mnist,Marginal,0.3,0.6,100,3,100.0,0.0,104.0,0.0,831.6666666666666,6.173419725817379,935.6666666666666,6.173419725817379,0.5073529048628794,0.003106901786176077,0.35263333333333335,0.03211387723572336,0.7692504533363654,0.0028876143598594818,0.4160616666666666,0.002652571603390046,0.5781491218038206,0.0026086225273308622,171.01930257656852,3.5998794034809074,1.5429379385896027,0.0024763196579721306,0.0,0.0,0.0,0.0,101.0,0.0,0.28525641025641024,0.02503285152534184,0.0,0.0,0.602902352809906,0.0065100330684870885
mnist,Marginal,0.3,0.6,200,3,200.0,0.0,204.0,0.0,772.0,9.814954576223638,976.0,9.814954576223638,0.5276213912293315,0.0049248656869174895,0.33203333333333335,0.04198131859662235,0.7810319664519523,0.0040422231470851645,0.38653000000000004,0.004404472159067447,0.5487882051417922,0.004419533597984242,257.355968838606,1.6352759758733162,2.831268540893992,0.005272719106510656,0.0,0.0,0.0,0.0,201.0,0.0,0.3104575163398693,0.017059324360964957,0.0,0.0,0.5920796791712443,0.004152675952374505
mnist,Marginal,0.3,0.6,50,3,50.0,0.0,54.0,0.0,868.3333333333334,5.238744548500571,922.3333333333334,5.238744548500571,0.5006378317484632,0.0026404546637767146,0.3800333333333333,0.020677067275392588,0.7565270436478065,0.000829835187693598,0.43516000000000005,0.002611340651849175,0.5968303727618466,0.0025404827282372784,115.90536752037583,4.910628839969206,0.8058422609077146,0.0016048187491194703,0.0,0.0,0.0,0.0,51.0,0.0,0.2962962962962963,0.037037037037037035,0.0,0.0,0.6030106544494629,0.003408951447729805
mnist,Marginal,0.3,0.6,500,3,500.0,0.0,504.0,0.0,591.0,13.796134724383252,1095.0,13.796134724383252,0.5870426062804958,0.006853980856051998,0.28140000000000004,0.044934730443166114,0.7736828533131446,0.004712490348134957,0.29574999999999996,0.00679016016011406,0.4547358839857997,0.0072554273489184445,468.0244344225526,10.806621503653677,6.306259771886592,0.007677232305037315,0.0,0.0,1.0,0.0,501.0,0.0,0.31084656084656087,0.020114955457335375,0.0,0.0,0.577954093615214,0.0035220453664610947
mnist,Marginal,0.3,0.8,100,3,100.0,0.0,104.0,0.0,410.0,12.503332889007368,514.0,12.503332889007368,0.5685136533187082,0.0124494514184537,0.3859666666666666,0.024793099398376508,0.83944934025026,0.006975121880157707,0.40992000000000006,0.013053276727830992,0.5719859395729476,0.012845748291920811,193.16081136964817,9.7841584232356,1.1317720983643085,0.0030770963531293913,0.0,0.0,0.0,0.0,101.0,0.0,0.2948717948717949,0.02243589743589744,0.0,0.0,0.594953715801239,0.0029978142455194903
mnist,Marginal,0.3,0.8,200,3,200.0,0.0,204.0,0.0,346.0,16.09347693943108,550.0,16.09347693943108,0.6042393451013292,0.01588802949149606,0.3454,0.030442897365395447,0.837539889286063,0.010180740921606278,0.34626,0.016318520153494345,0.5076383294477375,0.016745667138292036,285.0292494401245,9.590384105456994,2.070321381712953,0.00734753675187502,0.0,0.0,0.0,0.0,201.0,0.0,0.29901960784313725,0.025154909016896487,0.0,0.0,0.5854848623275757,0.0028270715634981258
mnist,Marginal,0.3,0.8,50,3,50.0,0.0,54.0,0.0,429.6666666666667,13.420548092798263,483.6666666666667,13.420548092798263,0.5381612795172259,0.013455255180101034,0.41723333333333334,0.01105777755448376,0.8170143571585049,0.009986517577524301,0.42995999999999995,0.014109262914837162,0.5916447857041184,0.013710492602479881,129.8782129954121,8.784232147567185,0.6064257201117774,0.0014019167276787391,0.0,0.0,0.0,0.0,51.0,0.0,0.30864197530864196,0.04821141775251023,0.0,0.0,0.6052178939183553,0.007911968288258957
mnist,Marginal,0.3,0.8,500,3,500.0,0.0,504.0,0.0,159.66666666666666,8.83804905570857,663.6666666666666,8.83804905570857,0.7151586753704274,0.008505324214512085,0.26566666666666666,0.026571747736605093,0.7674539631396904,0.01204597601835819,0.15965666666666667,0.008675425702010917,0.30007793001245536,0.010623322630299553,483.08230006947315,13.43083451144867,4.626117455074564,0.013668768311617807,0.0,0.0,1.0,0.0,501.0,0.0,0.3062169312169312,0.022747861801481268,0.0,0.0,0.5809920430183411,0.0023619934904671727
mnist,MaxLoss,0.0,0.0,100,3,100.0,0.0,104.0,0.0,942.0,63.759966541187374,1046.0,63.759966541187374,0.22976140187044317,0.013229694718981215,0.19866666666666666,0.018439480590419152,0.4713422133814043,0.013639289610004086,0.17104333333333333,0.010372390295609043,0.3138115061253976,0.01238226079572506,248.62375706162788,1.980006560579547,2.379836429376155,0.18009423517142908,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.5842186411221822,0.0036093353849238844
mnist,MaxLoss,0.0,0.0,200,3,200.0,0.0,204.0,0.0,459.3333333333333,34.570379099904464,663.3333333333334,34.57037909990446,0.14966506697237492,0.0072990961601968754,0.11280000000000001,0.0041004064839151345,0.3885749486441332,0.008130058182373279,0.088366,0.005108588976746257,0.2084435902061407,0.00698951339914982,364.7848976907646,4.306058546685024,4.146969107445329,0.18144166791943772,0.0,0.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.5815297563870748,0.006141492954842103
