method,dataset,seed,noise_rate,pretrain_fraction,es_budget,step,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,hit_limit,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine
MaxLoss,mnist,0,0.0,0.0,50,50,5000,0,54,1280,1334,0.289323118631728,0.25760000000000005,0.5224705428431338,0.24244800000000005,0.3965219033977844,151.1406709208054,1.650125915184617,0,0,51,0.0,0.0,0.5773830413818359
MaxLoss,mnist,0,0.0,0.0,100,100,5000,0,104,862,966,0.21315149049041793,0.17459999999999998,0.4560214234646395,0.15952199999999997,0.3000328492032602,246.04633824214562,2.7400230260100216,0,0,101,0.0,0.0,0.5789700150489807
MaxLoss,mnist,0,0.0,0.0,200,200,5000,0,204,528,732,0.16416255553485826,0.121,0.404701024874644,0.098236,0.22193207991083014,366.67585806638147,4.509846699191257,0,0,201,0.0,0.0,0.5803114175796509
MaxLoss,mnist,0,0.0,0.0,500,497,5000,0,501,0,501,0.11518953990889713,0.04259999999999997,0.22639114835005286,5.999999999999561e-05,0.05204885666065867,572.4072966557966,8.939047499094158,1,0,498,0.0,0.0,0.5726505517959595
PU-R,mnist,0,0.0,0.0,50,50,5000,0,54,1680,1734,0.3712116063106805,0.3256,0.6025381428464028,0.321184,0.4817305589667921,140.45513713270861,1.6224861769005656,0,0,51,0.0,0.0,0.578684389591217
PU-R,mnist,0,0.0,0.0,100,100,5000,0,104,1195,1299,0.2821164143970236,0.24109999999999998,0.5293582518006653,0.23048399999999997,0.38308489734311124,207.02244336187718,3.3487198119983077,0,0,101,0.0,0.0,0.5726689696311951
PU-R,mnist,0,0.0,0.0,200,200,5000,0,204,681,885,0.19625105726299807,0.13790000000000002,0.432921714764252,0.12985600000000003,0.2631755555695542,301.4325107411267,6.941210630815476,0,0,201,0.0,0.0,0.5737824440002441
PU-R,mnist,0,0.0,0.0,500,500,5000,0,504,147,651,0.14707244804594666,0.05520000000000003,0.30656882671826013,0.030034,0.1201988663072396,476.1445446970811,26.321718429913744,0,1,501,0.0,0.0,0.5641298294067383
PU-C,mnist,0,0.0,0.0,50,50,5000,0,54,1668,1722,0.36876672541256994,0.33230000000000004,0.6106872691689027,0.3309280000000001,0.4919264750668317,136.14190024598375,1.5348473258782178,0,0,51,0.0,0.0,0.576444149017334
PU-C,mnist,0,0.0,0.0,100,100,5000,0,104,807,911,0.20168198959436268,0.15639999999999998,0.44370767901967517,0.161522,0.3024649845324897,201.28944112756875,2.980378351872787,0,0,101,0.0,0.0,0.5752041339874268
PU-C,mnist,0,0.0,0.0,200,200,5000,0,204,571,775,0.17320472944993526,0.11660000000000004,0.4040746680003284,0.11395999999999999,0.2427341091160887,280.3702078846537,5.304199287900701,0,0,201,0.0,0.0,0.5824678540229797
PU-C,mnist,0,0.0,0.0,500,500,5000,0,504,114,618,0.14008633891353384,0.05130000000000001,0.2922664168804054,0.023396000000000007,0.10831161181644451,484.2349631283701,11.178231911035255,0,1,501,0.0,0.0,0.573879599571228
Marginal,mnist,0,0.0,0.0,50,50,5000,0,54,1262,1316,0.2856177186476998,0.22629999999999995,0.5157734497479667,0.252062,0.40721803665459355,110.05055461717042,1.316395364003256,0,0,51,0.0,0.0,0.5950767993927002
Marginal,mnist,0,0.0,0.0,100,100,5000,0,104,962,1066,0.2339433947345242,0.18420000000000003,0.46893109683006495,0.19241600000000003,0.33930932758535887,164.24325702122985,2.5465658109169453,0,0,101,0.0,0.0,0.5974979996681213
Marginal,mnist,0,0.0,0.0,200,200,5000,0,204,750,954,0.21065119572449476,0.14990000000000003,0.4422168160734631,0.149582,0.28785160706777535,243.68908434658425,4.532774769933894,0,0,201,0.0,0.0,0.5872471332550049
Marginal,mnist,0,0.0,0.0,500,500,5000,0,504,297,801,0.1786626783432439,0.07040000000000002,0.3538670747940301,0.05921400000000002,0.16687296223137102,423.33824069552895,9.44721989100799,0,1,501,0.0,0.0,0.5739139318466187
MaxLoss,mnist,0,0.0,0.2,50,50,4000,1000,54,897,951,0.2617668441380374,0.23629999999999995,0.49690538457827177,0.21369500000000002,0.363979042353583,135.04459629140266,0.9804729570169002,0,0,51,0.0,0.0,0.5715897679328918
MaxLoss,mnist,0,0.0,0.2,100,100,4000,1000,104,788,892,0.2464513082522899,0.20730000000000004,0.49266994820466337,0.18001499999999995,0.32467607534819953,222.88627121110198,1.9197159700561315,0,0,101,0.0,0.0,0.5891261100769043
MaxLoss,mnist,0,0.0,0.2,200,200,4000,1000,204,357,561,0.1596437664120458,0.11560000000000004,0.39236723056499867,0.0798425,0.19669783664111867,345.5048769104367,3.4635734839830548,0,0,201,0.0,0.0,0.5895671844482422
MaxLoss,mnist,0,0.0,0.2,500,437,4000,1000,441,0,441,0.12767990212887526,0.045499999999999985,0.23937174696862615,0.00042999999999998817,0.054002300071301086,495.4426137608416,6.6897173810284585,1,0,438,0.0,0.0,0.5791268944740295
PU-R,mnist,0,0.0,0.2,50,50,4000,1000,54,937,991,0.2721277354285121,0.21989999999999998,0.5056853590142674,0.2227175,0.37428398574374555,131.30554693155477,1.3698173598386347,0,0,51,0.0,0.0,0.5715765953063965
PU-R,mnist,0,0.0,0.2,100,100,4000,1000,104,786,890,0.2459314182633534,0.20720000000000005,0.48960272306731406,0.18663999999999997,0.33251832197906184,193.60448457922033,2.834910383913666,0,0,101,0.0,0.0,0.5879947543144226
PU-R,mnist,0,0.0,0.2,200,200,4000,1000,204,438,642,0.18104784475872293,0.12370000000000003,0.41392625861968074,0.10651,0.232956748317635,281.7985227762955,6.043539337813854,0,0,201,0.0,0.0,0.5783421397209167
PU-R,mnist,0,0.0,0.2,500,500,4000,1000,504,52,556,0.1583183813490905,0.04849999999999999,0.28195529167915606,0.013319999999999993,0.08850989648270098,451.34491939459974,24.52797416690737,0,1,501,0.0,0.0,0.57573002576828
PU-C,mnist,0,0.0,0.2,50,50,4000,1000,54,1244,1298,0.3511104983044788,0.3104,0.5903295939047054,0.30888,0.46875283488180164,111.64992806409357,1.2838900499045849,0,0,51,0.0,0.0,0.5794055461883545
PU-C,mnist,0,0.0,0.2,100,100,4000,1000,104,864,968,0.26617238885955885,0.2158,0.5182045819341357,0.21159,0.361561973494344,190.1438624879084,2.512515645008534,0,0,101,0.0,0.0,0.5824850797653198
PU-C,mnist,0,0.0,0.2,200,200,4000,1000,204,466,670,0.18841946416068822,0.11480000000000001,0.4153384070194072,0.11360250000000001,0.24226796978138804,255.33934021367003,4.596995034022257,0,0,201,0.0,0.0,0.5801029205322266
PU-C,mnist,0,0.0,0.2,500,500,4000,1000,504,79,583,0.16546950285555795,0.05030000000000001,0.30159416103054587,0.019852500000000016,0.10164227165478275,454.32448644859795,9.86724637588486,0,1,501,0.0,0.0,0.5733857154846191
Marginal,mnist,0,0.0,0.2,50,50,4000,1000,54,1015,1069,0.2922820973326452,0.24509999999999998,0.5242526819183393,0.254055,0.4094243980102625,97.68860107385566,1.1280499200802296,0,0,51,0.0,0.0,0.6151754260063171
Marginal,mnist,0,0.0,0.2,100,100,4000,1000,104,727,831,0.2305724486359395,0.18069999999999997,0.46660752502084446,0.18230499999999997,0.3273933714182666,151.7097812342926,2.178544576978311,0,0,101,0.0,0.0,0.6079277396202087
Marginal,mnist,0,0.0,0.2,200,200,4000,1000,204,597,801,0.22274569608271122,0.15069999999999995,0.456271031188514,0.14948250000000002,0.2877288603203364,230.43156632433903,3.9236274189315736,0,0,201,0.0,0.0,0.5816107988357544
Marginal,mnist,0,0.0,0.2,500,500,4000,1000,504,212,716,0.2005022379453294,0.07130000000000003,0.3595281896019292,0.05291250000000001,0.15733914614908592,396.4820037428633,8.329191804863513,0,1,501,0.0,0.0,0.564028799533844
MaxLoss,mnist,0,0.0,0.4,50,50,3000,2000,54,1000,1054,0.38244191283592954,0.33309999999999995,0.6260347373981037,0.3127733333333333,0.47287198225386173,136.7727021664867,0.8291016560979187,0,0,51,0.0,0.0,0.6008409261703491
MaxLoss,mnist,0,0.0,0.4,100,100,3000,2000,104,574,678,0.25300702633103356,0.20140000000000002,0.5091434721549511,0.17015666666666668,0.3128965234561855,228.2301482256953,1.6100749070756137,0,0,101,0.0,0.0,0.594971239566803
MaxLoss,mnist,0,0.0,0.4,200,200,3000,2000,204,243,447,0.17184416647069156,0.11439999999999995,0.4086132978107108,0.06899333333333332,0.18124831617309675,348.9864315432306,2.915135788032785,0,0,201,0.0,0.0,0.5896735191345215
MaxLoss,mnist,0,0.0,0.4,500,330,3000,2000,334,0,334,0.13144521688809618,0.05730000000000002,0.2592094834753575,0.0005966666666666675,0.054753691155889406,427.7074994760614,4.5428634060081095,1,0,331,0.0,0.0,0.5767476558685303
PU-R,mnist,0,0.0,0.4,50,50,3000,2000,54,830,884,0.3242586084525101,0.275,0.5769040984971237,0.27684000000000003,0.4343922331557188,114.79449568263595,1.1846235820557922,0,0,51,0.0,0.0,0.576880693435669
PU-R,mnist,0,0.0,0.4,100,100,3000,2000,104,568,672,0.25091766519472003,0.17259999999999998,0.5061935603382577,0.18523666666666666,0.3308619468221767,179.83230360922275,2.4094808190129697,0,0,101,0.0,0.0,0.5910249948501587
PU-R,mnist,0,0.0,0.4,200,200,3000,2000,204,244,448,0.1721992355887778,0.10189999999999999,0.3993398424964005,0.08188000000000001,0.1995484292296556,266.17873015886255,5.23079249705188,0,0,201,0.0,0.0,0.5869669914245605
PU-R,mnist,0,0.0,0.4,500,483,3000,2000,487,0,487,0.18601805780781433,0.051100000000000034,0.26289420025671045,3.666666666666596e-05,0.051892904103276356,455.3698621756155,21.352202211972326,1,0,484,0.0,0.0,0.5795989036560059
PU-C,mnist,0,0.0,0.4,50,50,3000,2000,54,858,912,0.33387729729292914,0.3003,0.582361926168031,0.27691666666666664,0.43447547158297717,124.4057767029296,1.09599893190898,0,0,51,0.0,0.0,0.5846856832504272
PU-C,mnist,0,0.0,0.4,100,100,3000,2000,104,570,674,0.25161421595839784,0.2007,0.5019246329677375,0.17952999999999997,0.3240996780311806,185.71413387209748,2.0900698660407215,0,0,101,0.0,0.0,0.5956348180770874
PU-C,mnist,0,0.0,0.4,200,200,3000,2000,204,286,490,0.1870787946972996,0.11660000000000004,0.41725591703985104,0.09300000000000001,0.21485702762502643,266.32714817148144,3.7579454600345343,0,0,201,0.0,0.0,0.590740442276001
PU-C,mnist,0,0.0,0.4,500,462,3000,2000,466,0,466,0.17858403647551313,0.050000000000000044,0.26051805471450484,0.00018666666666666498,0.05278921705556045,442.6466331600607,7.547097357921302,1,0,463,0.0,0.0,0.5766050815582275
Marginal,mnist,0,0.0,0.4,50,50,3000,2000,54,665,719,0.2672614626935683,0.20509999999999995,0.5050637425756465,0.22254333333333332,0.3740858950169578,95.91456106713595,0.9365335828624666,0,0,51,0.0,0.0,0.589893639087677
Marginal,mnist,0,0.0,0.4,100,100,3000,2000,104,558,662,0.24743344442686066,0.1824,0.4887647595480201,0.18465666666666666,0.3301766178266203,146.33951554792085,1.814753444865346,0,0,101,0.0,0.0,0.5829649567604065
Marginal,mnist,0,0.0,0.4,200,200,3000,2000,204,380,584,0.2201684195897542,0.13949999999999996,0.4489317342408786,0.12673666666666666,0.2592062860584576,222.36819922809735,3.270200138911605,0,0,201,0.0,0.0,0.5765489935874939
Marginal,mnist,0,0.0,0.4,500,500,3000,2000,504,110,614,0.23067405057372525,0.0726,0.3621134578537703,0.03673999999999999,0.1315972496351415,396.03269367951555,6.99937252397649,0,1,501,0.0,0.0,0.5646951198577881
MaxLoss,mnist,0,0.0,0.6,50,50,2000,3000,54,441,495,0.28131930000381544,0.2318,0.5478206051568354,0.20961,0.35928389563269614,135.6256499984273,0.6730075299274176,0,0,51,0.0,0.0,0.5867500901222229
MaxLoss,mnist,0,0.0,0.6,100,100,2000,3000,104,375,479,0.27293022128287703,0.20220000000000005,0.5380540559609897,0.15864,0.29895831970171244,225.62163096744587,1.282611034810543,0,0,101,0.0,0.0,0.6066963076591492
MaxLoss,mnist,0,0.0,0.6,200,200,2000,3000,204,74,278,0.16595797869376838,0.08340000000000003,0.3850953752735628,0.03578,0.1299969107176892,313.6394425855555,2.3245225488208234,0,0,201,0.0,0.0,0.5812016725540161
MaxLoss,mnist,0,0.0,0.6,500,262,2000,3000,266,0,266,0.15945481380913407,0.0635,0.2965786896391089,0.0005749999999999877,0.05465861383363263,366.1431823800996,3.040629890980199,1,0,263,0.0,0.0,0.5802841186523438
PU-R,mnist,0,0.0,0.6,50,50,2000,3000,54,611,665,0.3695819685817696,0.3077,0.641290650136168,0.298035,0.45721592474817746,132.4183814327457,0.9637665059417486,0,0,51,0.0,0.0,0.584678053855896
PU-R,mnist,0,0.0,0.6,100,100,2000,3000,104,371,475,0.2708304972620681,0.20479999999999998,0.5449760729886837,0.18077500000000002,0.3255786610413482,187.4946426524955,1.981114676920697,0,0,101,0.0,0.0,0.5779169201850891
PU-R,mnist,0,0.0,0.6,200,200,2000,3000,204,127,331,0.19449583278037608,0.09850000000000003,0.4189348293190031,0.06502499999999999,0.1754713557406859,263.8356523668016,4.475456017069519,0,0,201,0.0,0.0,0.5927178859710693
PU-R,mnist,0,0.0,0.6,500,379,2000,3000,383,0,383,0.22224233782617375,0.05710000000000004,0.3045154964401321,0.00011499999999999178,0.05238627591327777,394.01249597909316,12.42145432997495,1,0,380,0.0,0.0,0.5737102627754211
PU-C,mnist,0,0.0,0.6,50,50,2000,3000,54,580,634,0.3535967709030956,0.29669999999999996,0.6241320030052151,0.281535,0.43948041178500746,131.83861501675324,0.8894219659268856,0,0,51,0.0,0.0,0.5850147008895874
PU-C,mnist,0,0.0,0.6,100,100,2000,3000,104,387,491,0.27922348730498925,0.2156,0.5523295723043418,0.19277499999999997,0.33973002763908594,175.09130596230943,1.689971774816513,0,0,101,0.0,0.0,0.574901282787323
PU-C,mnist,0,0.0,0.6,200,200,2000,3000,204,124,328,0.19288787950063124,0.08779999999999999,0.4101965501242448,0.06108500000000002,0.169660465865423,260.61638557840666,3.0244254448916763,0,0,201,0.0,0.0,0.5757473707199097
PU-C,mnist,0,0.0,0.6,500,369,2000,3000,373,0,373,0.21692392113618553,0.056499999999999995,0.30044742907304073,0.0,0.051604029648496474,387.58802948833824,5.1150535847991705,1,0,370,0.0,0.0,0.569262683391571
Marginal,mnist,0,0.0,0.6,50,50,2000,3000,54,465,519,0.29387429350754246,0.24139999999999995,0.5522974457896518,0.2334,0.38637316871982413,102.9662142349239,0.7795379857998341,0,0,51,0.0,0.0,0.598898708820343
Marginal,mnist,0,0.0,0.6,100,100,2000,3000,104,396,500,0.283937718544621,0.20030000000000003,0.5423910927818687,0.1966,0.34420253535532785,151.0574320016921,1.4666350570041686,0,0,101,0.0,0.0,0.6004381775856018
Marginal,mnist,0,0.0,0.6,200,200,2000,3000,204,298,502,0.2849846697063185,0.1684,0.5303254093555952,0.14919499999999997,0.287374097189696,234.21335748002815,2.646152075845748,0,0,201,0.0,0.0,0.5948066115379333
Marginal,mnist,0,0.0,0.6,500,500,2000,3000,504,30,534,0.30170430411817506,0.062000000000000055,0.37300757377213273,0.015044999999999989,0.09210653426939136,406.69471621021023,5.739460741868243,0,1,501,0.0,0.0,0.5810229182243347
MaxLoss,mnist,0,0.0,0.8,50,50,1000,4000,54,225,279,0.3278755331411958,0.2641,0.6020904015629992,0.20433999999999994,0.35319873310671274,118.33785599600748,0.5242036699783057,0,0,51,0.0,0.0,0.586150050163269
MaxLoss,mnist,0,0.0,0.8,100,100,1000,4000,104,85,189,0.23168464459013194,0.12619999999999998,0.5037361983299735,0.08427,0.20287337711328018,185.7561852197994,0.9762410749681294,0,0,101,0.0,0.0,0.5767595171928406
MaxLoss,mnist,0,0.0,0.8,200,173,1000,4000,177,0,177,0.2186234460095875,0.08320000000000005,0.37403456938220814,0.0019500000000000016,0.05986224336781271,265.1982661002397,1.5867682700045407,1,0,174,0.0,0.0,0.5813596248626709
MaxLoss,mnist,0,0.0,0.8,500,173,1000,4000,177,0,177,0.2186234460095875,0.08320000000000005,0.3749976722445624,0.002120000000000002,0.06043220361256824,265.216297426953,1.6835811459459364,1,0,174,0.0,0.0,0.5813596248626709
PU-R,mnist,0,0.0,0.8,50,50,1000,4000,54,192,246,0.29293058486655354,0.2249,0.5813665279088833,0.18783999999999998,0.33393268575821605,116.67257763308542,0.713684219866991,0,0,51,0.0,0.0,0.5833480954170227
PU-R,mnist,0,0.0,0.8,100,100,1000,4000,104,110,214,0.2586984192603268,0.16449999999999998,0.5260150909731969,0.10493999999999998,0.2308787136687313,174.69740197666457,1.483346207998693,0,0,101,0.0,0.0,0.5923011302947998
PU-R,mnist,0,0.0,0.8,200,200,1000,4000,204,27,231,0.2769294499303214,0.10160000000000002,0.4585889716501674,0.02868000000000002,0.11782896412503259,263.0626665351796,3.640582015970722,0,0,201,0.0,0.0,0.5819473266601562
PU-R,mnist,0,0.0,0.8,500,240,1000,4000,244,0,244,0.29080151580274105,0.07850000000000001,0.3928319560376711,0.001130000000000001,0.05692341409435648,297.81915615162814,4.910652332007885,1,0,241,0.0,0.0,0.5734256505966187
PU-C,mnist,0,0.0,0.8,50,50,1000,4000,54,233,287,0.3362971059978008,0.25170000000000003,0.6209927038881086,0.22584000000000004,0.37782995212682774,113.14982685726413,0.6574300250504166,0,0,51,0.0,0.0,0.589052140712738
PU-C,mnist,0,0.0,0.8,100,100,1000,4000,104,131,235,0.2812039837590419,0.16400000000000003,0.5528451861364643,0.13045,0.2639292032142854,164.22553716834244,1.223076197085902,0,0,101,0.0,0.0,0.5898404717445374
PU-C,mnist,0,0.0,0.8,200,200,1000,4000,204,21,225,0.27050702564883977,0.0837,0.4373042979740169,0.021420000000000012,0.10462498603468158,258.7659710348812,2.2238068259321153,0,0,201,0.0,0.0,0.5932862162590027
PU-C,mnist,0,0.0,0.8,500,229,1000,4000,233,0,233,0.2790674169664271,0.0807,0.3769940513105453,0.0006300000000000006,0.0548986295662634,280.58300899635765,2.582453534938395,1,0,230,0.0,0.0,0.583943247795105
Marginal,mnist,0,0.0,0.8,50,50,1000,4000,54,210,264,0.3120336182182655,0.20289999999999997,0.5915785472607528,0.21046999999999996,0.3602739074412241,100.90097593116687,0.5847312859259546,0,0,51,0.0,0.0,0.5955032706260681
Marginal,mnist,0,0.0,0.8,100,100,1000,4000,104,165,269,0.3173218587762676,0.1844,0.5863113856220205,0.16424000000000002,0.3057605132880567,152.84569737126787,1.086088074138388,0,0,101,0.0,0.0,0.5994919538497925
Marginal,mnist,0,0.0,0.8,200,200,1000,4000,204,96,300,0.3499428865034133,0.15990000000000004,0.5565855202880573,0.09684,0.2200535282416732,228.75353048771956,1.973914158064872,0,0,201,0.0,0.0,0.5880166888237
Marginal,mnist,0,0.0,0.8,500,357,1000,4000,361,0,361,0.4133668978465721,0.0797,0.4168110362278775,0.0016400000000000015,0.05879213831343927,327.8605602295332,3.302955728955567,1,0,358,0.0,0.0,0.5754097700119019
MaxLoss,mnist,0,0.3,0.0,50,50,5000,0,54,2409,2463,0.5185326242935844,0.4597,0.7481395624936819,0.474688,0.6347660949663605,148.85028299510364,1.0828714410308748,0,0,51,0.37037037037037035,0.0,0.6214949488639832
MaxLoss,mnist,0,0.3,0.0,100,100,5000,0,104,2474,2578,0.5415655725519173,0.5014000000000001,0.7901894695512403,0.490858,0.6500020239914447,252.48689792931222,2.1468834849074483,0,0,101,0.4326923076923077,0.0,0.583558976650238
MaxLoss,mnist,0,0.3,0.0,200,200,5000,0,204,2263,2467,0.5193347024032846,0.4284,0.7886934589237554,0.45205400000000007,0.6131662908185411,389.46143620308686,3.869799457024783,0,0,201,0.4411764705882353,0.0,0.5696638822555542
MaxLoss,mnist,0,0.3,0.0,500,500,5000,0,504,2040,2544,0.5347616179496981,0.4669,0.8010517663050054,0.4078440000000001,0.5700432664931216,678.7234467105707,8.227689454099163,0,1,501,0.4503968253968254,0.0,0.5782470703125
PU-R,mnist,0,0.3,0.0,50,50,5000,0,54,2313,2367,0.49926261662039906,0.4011,0.7322175366612611,0.46344799999999997,0.6240796540605512,130.62261111452725,1.748570058029145,0,0,51,0.3148148148148148,0.0,0.5832728743553162
PU-R,mnist,0,0.3,0.0,100,100,5000,0,104,2467,2571,0.54016515618423,0.4868,0.7757417087899199,0.494664,0.6535646027888823,184.98222939655682,3.787593571934849,0,0,101,0.3557692307692308,0.0,0.5759779214859009
PU-R,mnist,0,0.3,0.0,200,200,5000,0,204,2480,2684,0.5627465789439157,0.5304,0.7969665663562452,0.4948759999999999,0.6537627800929181,268.2744911237303,8.547956180991605,0,0,201,0.3382352941176471,0.0,0.5700764656066895
PU-R,mnist,0,0.3,0.0,500,500,5000,0,504,2109,2613,0.548564555705525,0.3982,0.7771704284270624,0.42144200000000004,0.5834401024061507,458.3296616454671,33.9153452499304,0,1,501,0.35714285714285715,0.0,0.5596535205841064
PU-C,mnist,0,0.3,0.0,50,50,5000,0,54,2200,2254,0.47653059399453923,0.3912,0.7114389784906043,0.44050000000000006,0.6020164225996489,128.76420241819991,1.5953216310590506,0,0,51,0.3333333333333333,0.0,0.5631246566772461
PU-C,mnist,0,0.3,0.0,100,100,5000,0,104,2207,2311,0.4880039105191827,0.38280000000000003,0.7343539884293534,0.4418399999999999,0.6033138691271046,194.09571508195688,3.237244627904147,0,0,101,0.36538461538461536,0.0,0.5740675330162048
PU-C,mnist,0,0.3,0.0,200,200,5000,0,204,2270,2474,0.5207381775835529,0.43479999999999996,0.7682949625508428,0.453382,0.6144424584288829,286.8623061127925,6.455890079028904,0,0,201,0.3872549019607843,0.0,0.5874764919281006
PU-C,mnist,0,0.3,0.0,500,500,5000,0,504,1901,2405,0.5068949508713558,0.3409,0.7470245855956192,0.37976399999999993,0.5419948017390254,481.55568379763923,16.991095165954903,0,1,501,0.3551587301587302,0.0,0.5745936036109924
Marginal,mnist,0,0.3,0.0,50,50,5000,0,54,2299,2353,0.4964491758146323,0.4075,0.7198882801773481,0.45976600000000006,0.6205618574097465,106.8226382424186,1.3739371169358492,0,0,51,0.3333333333333333,0.0,0.5961063504219055
Marginal,mnist,0,0.3,0.0,100,100,5000,0,104,2144,2248,0.47532207833137363,0.352,0.7124830209094395,0.4283959999999999,0.5902451887553369,162.05545156826844,2.7161551259923726,0,0,101,0.2980769230769231,0.0,0.6076376438140869
Marginal,mnist,0,0.3,0.0,200,200,5000,0,204,2103,2307,0.4871992124244571,0.34950000000000003,0.7309974406618779,0.420344,0.5823627787308467,248.36980006400768,4.983575616963208,0,0,201,0.3235294117647059,0.0,0.5961411595344543
Marginal,mnist,0,0.3,0.0,500,500,5000,0,504,1888,2392,0.5042845710995607,0.3174,0.7390780175516385,0.37747200000000014,0.5396821105848866,449.8557778130294,10.805911970091984,0,1,501,0.3273809523809524,0.0,0.572438657283783
MaxLoss,mnist,0,0.3,0.2,50,50,4000,1000,54,1930,1984,0.52476983203087,0.4678,0.7578982431626066,0.4737574999999999,0.6338844069197904,144.4396157948868,0.9647843050770462,0,0,51,0.4444444444444444,0.0,0.6169308423995972
MaxLoss,mnist,0,0.3,0.2,100,100,4000,1000,104,1940,2044,0.5397920728428289,0.501,0.7977169247003837,0.4832699999999999,0.642872547569647,248.8612154854615,1.8908757059834898,0,0,101,0.4423076923076923,0.0,0.602548360824585
MaxLoss,mnist,0,0.3,0.2,200,200,4000,1000,204,1719,1923,0.509470364137087,0.41069999999999995,0.788280334696001,0.4282075,0.5900611334656484,391.67556827880884,3.415115461917594,0,0,201,0.4362745098039216,0.0,0.5909255743026733
MaxLoss,mnist,0,0.3,0.2,500,500,4000,1000,504,1482,1986,0.5252709956839681,0.42800000000000005,0.7931526006771084,0.37020250000000005,0.5323233284375299,668.8354601985363,7.339719413081184,0,1,501,0.4384920634920635,0.0,0.5790373682975769
PU-R,mnist,0,0.3,0.2,50,50,4000,1000,54,2105,2159,0.5685111425700597,0.6117,0.7924600401455061,0.5259075000000001,0.6824707471569608,124.01394865572534,1.5432066679932177,0,0,51,0.37037037037037035,0.0,0.5584841966629028
PU-R,mnist,0,0.3,0.2,100,100,4000,1000,104,1843,1947,0.5154930561548099,0.4648,0.7574207426958971,0.459425,0.6202356360342544,176.94256779480415,3.3049726570025086,0,0,101,0.27884615384615385,0.0,0.587018609046936
PU-R,mnist,0,0.3,0.2,200,200,4000,1000,204,1685,1889,0.5009310434106737,0.3661,0.7506036356690924,0.41973499999999997,0.5817649123304645,263.7568836048471,7.306067540077493,0,0,201,0.29901960784313725,0.0,0.5810825228691101
PU-R,mnist,0,0.3,0.2,500,500,4000,1000,504,1393,1897,0.5029410523711704,0.2589,0.7389822452828605,0.34907749999999993,0.5107312214591393,466.7652012109479,29.75115502299741,0,1,501,0.3194444444444444,0.0,0.5712392330169678
PU-C,mnist,0,0.3,0.2,50,50,4000,1000,54,1825,1879,0.4984178766608238,0.3901,0.738290088915474,0.4527999999999999,0.6138833103828616,139.3307341016908,1.379503102041781,0,0,51,0.35185185185185186,0.0,0.5546848773956299
PU-C,mnist,0,0.3,0.2,100,100,4000,1000,104,1746,1850,0.4911255710176192,0.3902,0.746692646135174,0.4362,0.5978452980317689,203.70877114661897,2.7766058850102127,0,0,101,0.36538461538461536,0.0,0.5861222147941589
PU-C,mnist,0,0.3,0.2,200,200,4000,1000,204,1716,1920,0.5087172330822796,0.36250000000000004,0.7661567882879979,0.4286200000000001,0.5904638774683871,294.56914084796,5.445522611960769,0,0,201,0.38235294117647056,0.0,0.5753824710845947
PU-C,mnist,0,0.3,0.2,500,500,4000,1000,504,1522,2026,0.5352881544386037,0.34619999999999995,0.7706584438930472,0.3813674999999999,0.5436106636825623,489.1287036791367,14.383302668109536,0,1,501,0.3373015873015873,0.0,0.5677160024642944
Marginal,mnist,0,0.3,0.2,50,50,4000,1000,54,1865,1919,0.508466174826026,0.4242,0.741362537057709,0.4651025000000001,0.6256576129056285,120.7875627061193,1.192363744135946,0,0,51,0.37037037037037035,0.0,0.5950844287872314
Marginal,mnist,0,0.3,0.2,100,100,4000,1000,104,1787,1891,0.5014335893210955,0.40800000000000003,0.7469847792579838,0.44680499999999995,0.6081113146959068,177.33477365964143,2.3444541150238365,0,0,101,0.3557692307692308,0.0,0.5966912508010864
Marginal,mnist,0,0.3,0.2,200,200,4000,1000,204,1726,1930,0.5112274154089391,0.37439999999999996,0.7598325211260721,0.430905,0.5926928680850363,263.4653671143361,4.301890917122364,0,0,201,0.35294117647058826,0.0,0.5877618789672852
Marginal,mnist,0,0.3,0.2,500,500,4000,1000,504,1476,1980,0.5237674174131826,0.30379999999999996,0.7547591906553424,0.36895750000000005,0.5310594091439533,461.0207949488163,9.414186605019495,0,1,501,0.30753968253968256,0.0,0.5688551068305969
MaxLoss,mnist,0,0.3,0.4,50,50,3000,2000,54,1473,1527,0.5418907995917834,0.4739,0.7883557716109728,0.4830433333333333,0.6426590287264727,159.50589121326087,0.830789095023647,0,0,51,0.4074074074074074,0.0,0.6160871386528015
MaxLoss,mnist,0,0.3,0.4,100,100,3000,2000,104,1421,1525,0.5412236643023789,0.48440000000000005,0.8134162475369376,0.4673333333333333,0.6277825393101824,275.2296362139845,1.6149350141640753,0,0,101,0.4326923076923077,0.0,0.6179675459861755
MaxLoss,mnist,0,0.3,0.4,200,200,3000,2000,204,1324,1528,0.5422243449720554,0.45909999999999995,0.8225130543647764,0.44026666666666664,0.6017903829840773,393.21116425138166,2.9301050200592726,0,0,201,0.4264705882352941,0.0,0.5796595811843872
MaxLoss,mnist,0,0.3,0.4,500,500,3000,2000,504,1032,1536,0.5448921742499806,0.44310000000000005,0.8052739127280608,0.34106000000000003,0.5024537654955269,681.1971091676339,6.369857696117833,0,1,501,0.43452380952380953,0.0,0.5657703280448914
