method,dataset,seed,noise_rate,pretrain_fraction,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine
Marginal,mnist,0,0.3,0.4,600,400,300,105,405,0.7390522364876233,0.24780000000000002,0.8185625176531085,0.17488333333333336,0.3185611550721773,353.4204544972346,2.3704957149457186,0,297,0.3233333333333333,0.0,0.5939642786979675
MaxLoss,mnist,0,0.3,0.6,400,600,245,0,245,0.692596115055494,0.362,0.7277650387964066,0.002474999999999983,0.06158941924262946,396.64249147984793,1.6467032670043409,1,242,0.39183673469387753,0.0,0.5729450583457947
PU-R,mnist,0,0.3,0.6,400,600,300,1,301,0.8221586815197952,0.3376,0.7342709916137986,0.006649999999999972,0.07325055001442189,388.5024014279126,6.4012590809725225,0,297,0.3566666666666667,0.0,0.5973884463310242
PU-C,mnist,0,0.3,0.6,400,600,291,0,291,0.7996823216089979,0.34409999999999996,0.7139046635330225,0.002399999999999962,0.061348377271973786,378.8267560540567,2.4882873077876866,1,288,0.36769759450171824,0.0,0.5872875452041626
Marginal,mnist,0,0.3,0.6,400,600,300,15,315,0.853035053005442,0.32410000000000005,0.7764832168120123,0.043324999999999995,0.14233421471928728,357.69606205724415,2.2228843711782247,0,297,0.34,0.0,0.5923143029212952
MaxLoss,mnist,0,0.3,0.8,200,800,117,0,117,0.6952319931588136,0.3873,0.7864121538800626,0.005550000000000005,0.07042139363347262,232.74327053734294,0.8075052960775793,1,114,0.38461538461538464,0.0,0.576721727848053
PU-R,mnist,0,0.3,0.8,200,800,146,0,146,0.826111639267765,0.38749999999999996,0.7916621996901907,0.006750000000000006,0.07350170946492879,234.87880423359974,1.774719670880586,1,143,0.3904109589041096,0.0,0.6013299226760864
PU-C,mnist,0,0.3,0.8,200,800,142,0,142,0.8087973243673332,0.38570000000000004,0.7871163738458123,0.005050000000000004,0.069090177937638,234.3824992901751,1.172246596077457,1,139,0.38028169014084506,0.0,0.5852735638618469
Marginal,mnist,0,0.3,0.8,200,800,169,0,169,0.9194091917015612,0.3599,0.7774935702169055,0.007850000000000006,0.07620684386431649,220.91517549757563,1.2398341610096395,1,166,0.3609467455621302,0.0,0.6035244464874268
MaxLoss,mnist,1,0.0,0.0,1000,0,182,0,182,0.2240735339000821,0.07469999999999999,0.39159034637768075,0.00010000000000000009,0.052297356577252714,307.2264157728029,1.3672560409177095,1,179,0.0,0.0,0.5861653089523315
