method,noise_rate,pretrain_fraction,es_budget,n,step_mean,step_se,compression_size_mean,compression_size_se,remaining_bad_mean,remaining_bad_se,effective_compression_size_mean,effective_compression_size_se,certified_bound_mean,certified_bound_se,test_error_mean,test_error_se,runtime_sec_mean,runtime_sec_se,stop_reached_mean,stop_reached_se,hit_limit_mean,hit_limit_se,train_calls_mean,train_calls_se,noise_hit_rate_mean,noise_hit_rate_se,duplicate_hit_rate_mean,duplicate_hit_rate_se,pairwise_feature_cosine_mean,pairwise_feature_cosine_se
PU-C,0.0,0.0,50,10,50.0,0.0,54.0,0.0,129.7,29.138767609111017,183.7,29.138767609111017,0.07616599296452478,0.010640380360857182,0.04272,0.005954509029112115,0.10625587478862145,0.0028821264567897202,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.09629629629629628,0.03193214112685818,0.8219438195228577,0.011787721170330716
PU-C,0.0,0.1,100,10,48.2,3.869539162915053,52.2,3.869539162915053,0.0,0.0,52.2,3.869539162915053,0.02867243319633417,0.0017689250557884396,0.009060000000000002,0.0007185169912163984,0.11892667938955129,0.004442629782285473,1.0,0.0,0.0,0.0,49.2,3.869539162915053,0.0,0.0,0.13491730269351895,0.0226669536434841,0.9030757248401642,0.0033999423206395327
PU-C,0.0,0.1,200,10,48.2,3.869539162915053,52.2,3.869539162915053,0.0,0.0,52.2,3.869539162915053,0.02867243319633417,0.0017689250557884396,0.009060000000000002,0.0007185169912163984,0.12143242509919219,0.0044010044519183795,1.0,0.0,0.0,0.0,49.2,3.869539162915053,0.0,0.0,0.13491730269351895,0.0226669536434841,0.9030757248401642,0.0033999423206395327
PU-C,0.0,0.1,50,10,44.0,2.6457513110645903,48.0,2.6457513110645903,4.0,2.070963275601209,52.0,4.077035960378842,0.028577749378746374,0.0018562155891772149,0.009599999999999997,0.0008777496479318254,0.11001859169919044,0.0031328101449672294,0.5,0.16666666666666666,0.0,0.0,45.0,2.6457513110645903,0.0,0.0,0.12961839458706576,0.021807070096598716,0.9020124495029449,0.0030919600402488628
PU-C,0.0,0.2,100,10,35.5,3.992353803070175,39.5,3.992353803070175,0.0,0.0,39.5,3.992353803070175,0.025659991905558854,0.002080535888711129,0.0066500000000000005,0.0010251558147152328,0.10499015410896391,0.005288131759047242,1.0,0.0,0.0,0.0,36.5,3.992353803070175,0.0,0.0,0.12759174527592643,0.026400851840504003,0.881039309501648,0.00735546390452484
PU-C,0.0,0.2,200,10,35.5,3.992353803070175,39.5,3.992353803070175,0.0,0.0,39.5,3.992353803070175,0.025659991905558854,0.002080535888711129,0.0066500000000000005,0.0010251558147152328,0.10725712091079913,0.005313818948438436,1.0,0.0,0.0,0.0,36.5,3.992353803070175,0.0,0.0,0.12759174527592643,0.026400851840504003,0.881039309501648,0.00735546390452484
PU-C,0.0,0.2,50,10,34.5,3.3903457706323175,38.5,3.3903457706323175,0.5,0.5,39.0,3.6696957185394354,0.025408879248425366,0.0019205727936683294,0.0066500000000000005,0.0010251558147152328,0.10138531240518205,0.0044208481278252346,0.9,0.09999999999999999,0.0,0.0,35.5,3.3903457706323175,0.0,0.0,0.1229621156462968,0.02434140566958661,0.8804148674011231,0.007042995408685799
PU-C,0.0,0.3,100,10,33.4,4.367048329376618,37.4,4.367048329376618,0.0,0.0,37.4,4.367048329376618,0.02801837051520124,0.0026103456387315768,0.006589999999999996,0.00046366894320074096,0.1309281750000082,0.005844201354103644,1.0,0.0,0.0,0.0,34.4,4.367048329376618,0.0,0.0,0.11571482558180597,0.029474031767119387,0.8632563531398774,0.00979184907787507
PU-C,0.0,0.3,200,10,33.4,4.367048329376618,37.4,4.367048329376618,0.0,0.0,37.4,4.367048329376618,0.02801837051520124,0.0026103456387315768,0.006589999999999996,0.00046366894320074096,0.133186024898896,0.005864959433469567,1.0,0.0,0.0,0.0,34.4,4.367048329376618,0.0,0.0,0.11571482558180597,0.029474031767119387,0.8632563531398774,0.00979184907787507
PU-C,0.0,0.3,50,10,32.4,3.762977544445356,36.4,3.762977544445356,0.5,0.5,36.9,4.045436386294506,0.027731743355980144,0.0024285569473197544,0.006589999999999996,0.00046366894320074096,0.12724753330112434,0.005169752937335686,0.9,0.09999999999999999,0.0,0.0,33.4,3.762977544445356,0.0,0.0,0.11693010335958373,0.03017748249098499,0.8627937197685241,0.009593569319394424
PU-C,0.0,0.4,100,10,25.2,1.8961950204437188,29.2,1.8961950204437188,0.0,0.0,29.2,1.8961950204437188,0.02695864698616788,0.0013832375713179234,0.006630000000000025,0.0005412023651093909,0.14165522910188882,0.002494462367724954,1.0,0.0,0.0,0.0,26.2,1.8961950204437188,0.0,0.0,0.11356090146412726,0.030648837734670652,0.8365016520023346,0.005736209447683457
PU-C,0.0,0.4,200,10,25.2,1.8961950204437188,29.2,1.8961950204437188,0.0,0.0,29.2,1.8961950204437188,0.02695864698616788,0.0013832375713179234,0.006630000000000025,0.0005412023651093909,0.14381280841189437,0.0025284737614968016,1.0,0.0,0.0,0.0,26.2,1.8961950204437188,0.0,0.0,0.11356090146412726,0.030648837734670652,0.8365016520023346,0.005736209447683457
PU-C,0.0,0.4,50,10,25.2,1.8961950204437188,29.2,1.8961950204437188,0.0,0.0,29.2,1.8961950204437188,0.02695864698616788,0.0013832375713179234,0.006630000000000025,0.0005412023651093909,0.13939453750499525,0.0024269116154505346,1.0,0.0,0.0,0.0,26.2,1.8961950204437188,0.0,0.0,0.11356090146412726,0.030648837734670652,0.8365016520023346,0.005736209447683457
PU-C,0.0,0.5,100,10,15.9,1.991370270832513,19.9,1.991370270832513,0.0,0.0,19.9,1.991370270832513,0.0241093531367369,0.0017862537398017672,0.005059999999999986,0.0005907057925340983,0.15006312929326668,0.0026277207004393142,1.0,0.0,0.0,0.0,16.9,1.991370270832513,0.0,0.0,0.10524320025381147,0.025275985833341553,0.7954531252384186,0.018208958428031708
PU-C,0.0,0.5,200,10,15.9,1.991370270832513,19.9,1.991370270832513,0.0,0.0,19.9,1.991370270832513,0.0241093531367369,0.0017862537398017672,0.005059999999999986,0.0005907057925340983,0.1522568751941435,0.002623363288791084,1.0,0.0,0.0,0.0,16.9,1.991370270832513,0.0,0.0,0.10524320025381147,0.025275985833341553,0.7954531252384186,0.018208958428031708
PU-C,0.0,0.5,50,10,15.9,1.991370270832513,19.9,1.991370270832513,0.0,0.0,19.9,1.991370270832513,0.0241093531367369,0.0017862537398017672,0.005059999999999986,0.0005907057925340983,0.14774277939577588,0.0025963591391242814,1.0,0.0,0.0,0.0,16.9,1.991370270832513,0.0,0.0,0.10524320025381147,0.025275985833341553,0.7954531252384186,0.018208958428031708
PU-C,0.0,0.6,100,10,11.5,1.9278658321228337,15.5,1.9278658321228337,0.0,0.0,15.5,1.9278658321228337,0.025033682672074065,0.0022383838843363824,0.005220000000000002,0.0005577335086460793,0.17318354570888914,0.0018434507835628118,1.0,0.0,0.0,0.0,12.5,1.9278658321228337,0.0,0.0,0.173427030485854,0.03948188101449487,0.7170183062553406,0.02089843516415832
PU-C,0.0,0.6,200,10,11.5,1.9278658321228337,15.5,1.9278658321228337,0.0,0.0,15.5,1.9278658321228337,0.025033682672074065,0.0022383838843363824,0.005220000000000002,0.0005577335086460793,0.17548224169877358,0.0018126471186605583,1.0,0.0,0.0,0.0,12.5,1.9278658321228337,0.0,0.0,0.173427030485854,0.03948188101449487,0.7170183062553406,0.02089843516415832
PU-C,0.0,0.6,50,10,11.5,1.9278658321228337,15.5,1.9278658321228337,0.0,0.0,15.5,1.9278658321228337,0.025033682672074065,0.0022383838843363824,0.005220000000000002,0.0005577335086460793,0.17086351689649745,0.0018128416270917975,1.0,0.0,0.0,0.0,12.5,1.9278658321228337,0.0,0.0,0.173427030485854,0.03948188101449487,0.7170183062553406,0.02089843516415832
PU-C,0.0,0.7,100,10,8.8,1.2454361128179603,12.8,1.2454361128179603,0.0,0.0,12.8,1.2454361128179603,0.029213513724971562,0.0019419079195875499,0.004860000000000008,0.000815570693168628,0.19803917919634842,0.004701001293114814,1.0,0.0,0.0,0.0,9.8,1.2454361128179603,0.0,0.0,0.12173493173493173,0.03025592844986908,0.6991496086120605,0.025919054127117605
PU-C,0.0,0.7,200,10,8.8,1.2454361128179603,12.8,1.2454361128179603,0.0,0.0,12.8,1.2454361128179603,0.029213513724971562,0.0019419079195875499,0.004860000000000008,0.000815570693168628,0.20021893359953538,0.004772734521990992,1.0,0.0,0.0,0.0,9.8,1.2454361128179603,0.0,0.0,0.12173493173493173,0.03025592844986908,0.6991496086120605,0.025919054127117605
PU-C,0.0,0.7,50,10,8.8,1.2454361128179603,12.8,1.2454361128179603,0.0,0.0,12.8,1.2454361128179603,0.029213513724971562,0.0019419079195875499,0.004860000000000008,0.000815570693168628,0.19582625439506957,0.004668272879534485,1.0,0.0,0.0,0.0,9.8,1.2454361128179603,0.0,0.0,0.12173493173493173,0.03025592844986908,0.6991496086120605,0.025919054127117605
PU-C,0.0,0.8,100,10,4.2,1.0519822558706333,8.2,1.0519822558706333,0.0,0.0,8.2,1.0519822558706333,0.03242567301495001,0.002595372952157631,0.0037000000000000145,0.0006782329983125234,0.20651145000592805,0.001341388470821087,1.0,0.0,0.0,0.0,5.2,1.0519822558706333,0.0,0.0,0.1276923076923077,0.0351061028061123,0.5861559629440307,0.02961632323442698
PU-C,0.0,0.8,200,10,4.2,1.0519822558706333,8.2,1.0519822558706333,0.0,0.0,8.2,1.0519822558706333,0.03242567301495001,0.002595372952157631,0.0037000000000000145,0.0006782329983125234,0.20872124990564772,0.0013539671274196967,1.0,0.0,0.0,0.0,5.2,1.0519822558706333,0.0,0.0,0.1276923076923077,0.0351061028061123,0.5861559629440307,0.02961632323442698
PU-C,0.0,0.8,50,10,4.2,1.0519822558706333,8.2,1.0519822558706333,0.0,0.0,8.2,1.0519822558706333,0.03242567301495001,0.002595372952157631,0.0037000000000000145,0.0006782329983125234,0.2041643001139164,0.0013144881805803121,1.0,0.0,0.0,0.0,5.2,1.0519822558706333,0.0,0.0,0.1276923076923077,0.0351061028061123,0.5861559629440307,0.02961632323442698
PU-C,0.4,0.0,100,10,100.0,0.0,104.0,0.0,489.7,17.994474460542357,593.7,17.994474460542357,0.2235265138966497,0.006313631697030489,0.13884000000000002,0.00512703509729443,0.6083772583981044,0.0351772133640071,0.0,0.0,0.0,0.0,101.0,0.0,0.3134615384615384,0.015583648437363101,0.3769230769230769,0.018512216766914936,0.7954995930194855,0.01631855279452433
PU-C,0.4,0.0,200,10,200.0,0.0,204.0,0.0,291.9,15.708773203390376,495.9,15.708773203390376,0.18912416184321046,0.005568783107324618,0.08557999999999996,0.004890848597125042,1.280004158394877,0.05837267056787696,0.0,0.0,1.0,0.0,201.0,0.0,0.3024509803921569,0.007381932678481382,0.3779411764705882,0.012666297370119935,0.4470448136329651,0.02292533138595794
PU-C,0.4,0.0,50,10,50.0,0.0,54.0,0.0,587.6,64.95335078175549,641.6,64.95335078175549,0.23989029093645514,0.022429539544196204,0.16734,0.025346107305768983,0.3138714375847485,0.02456571971195537,0.0,0.0,0.0,0.0,51.0,0.0,0.3388888888888889,0.0227726749946873,0.3592592592592593,0.022119102305146812,0.7819618582725525,0.01689172199230236
PU-C,0.4,0.1,100,10,100.0,0.0,104.0,0.0,497.8,28.035215949468505,601.8,28.035215949468505,0.2510211786662694,0.010867233821163018,0.15608,0.01031430290637445,0.6396409167035018,0.024375320877835782,0.0,0.0,0.0,0.0,101.0,0.0,0.31826923076923075,0.016181930206877356,0.39615384615384613,0.015688766987846686,0.9168757021427154,0.011368831316779796
PU-C,0.4,0.1,200,10,200.0,0.0,204.0,0.0,240.4,17.572832567473135,444.4,17.57283256747313,0.18958323982078581,0.0069212153663849585,0.07562000000000002,0.005788989549135496,1.3086966331058647,0.08429313278378998,0.0,0.0,1.0,0.0,201.0,0.0,0.2823529411764706,0.008143748885213797,0.37009803921568624,0.016554956910752944,0.6507922112941742,0.020155992137212694
PU-C,0.4,0.1,50,10,50.0,0.0,54.0,0.0,511.0,23.22163741953707,565.0,23.22163741953707,0.23675503173144535,0.009029112856897838,0.15402,0.007576187842326922,0.34472344570676794,0.015672676114843024,0.0,0.0,0.0,0.0,51.0,0.0,0.4018518518518518,0.03148148148148148,0.4462962962962963,0.024914118605692058,0.8962935209274292,0.011843456175341476
PU-C,0.4,0.2,100,10,100.0,0.0,104.0,0.0,375.0,20.928980439147587,479.0,20.928980439147587,0.22812327595311216,0.00923743427783811,0.1267,0.008331986557838414,0.5776013418042567,0.014322830396582753,0.0,0.0,0.0,0.0,101.0,0.0,0.32403846153846155,0.018020118970346916,0.4173076923076923,0.01987179487179487,0.8946817934513092,0.016741852755825716
PU-C,0.4,0.2,200,10,200.0,0.0,204.0,0.0,201.4,14.16741174511264,405.4,14.16741174511264,0.1956549696798902,0.0062901403632389,0.07402,0.008271138575391739,1.1524752169032582,0.03078589179784477,0.0,0.0,1.0,0.0,201.0,0.0,0.29705882352941176,0.011604758761153399,0.3872549019607843,0.014669526593113357,0.6396470218896866,0.0319688308435063
PU-C,0.4,0.2,50,10,50.0,0.0,54.0,0.0,433.0,12.999999999999998,487.0,12.999999999999998,0.23170360648073257,0.005721559900650262,0.14177,0.006163982298626252,0.33140419600531457,0.007492487760907717,0.0,0.0,0.0,0.0,51.0,0.0,0.40925925925925927,0.03474930356799401,0.4444444444444445,0.030366355249997135,0.8810006976127625,0.015916768409375694
PU-C,0.4,0.3,100,10,100.0,0.0,104.0,0.0,266.9,11.424583629660692,370.9,11.424583629660692,0.20565717845456674,0.005800774723759184,0.1028,0.0033593980942358604,0.5356861959968228,0.02532683354156021,0.0,0.0,0.0,0.0,101.0,0.0,0.34423076923076923,0.017776185415207753,0.42019230769230764,0.015441268551853723,0.6736229836940766,0.02717465601297566
PU-C,0.4,0.3,200,10,200.0,0.0,204.0,0.0,156.1,20.969528156616,360.1,20.969528156615993,0.20006550355465152,0.01062448933711035,0.07337,0.008929128985765885,1.157277037500171,0.14373334339939858,0.0,0.0,1.0,0.0,201.0,0.0,0.3102941176470588,0.009584973448406836,0.40098039215686276,0.011149491574661424,0.5920104742050171,0.04440773769144019
PU-C,0.4,0.3,50,10,50.0,0.0,54.0,0.0,329.0,16.854277399718644,383.0,16.854277399718644,0.21174896333250218,0.00852604744064145,0.11846999999999999,0.005632565036365659,0.3382265667896718,0.006474153394224543,0.0,0.0,0.0,0.0,51.0,0.0,0.3407407407407407,0.02548119437104974,0.4166666666666667,0.024883511568822684,0.6206311464309693,0.029241808047539522
PU-C,0.4,0.4,100,10,100.0,0.0,104.0,0.0,195.1,15.530936868070775,299.1,15.530936868070771,0.19658959164517,0.00927755358009936,0.0959,0.009049702266434576,0.4903729457990266,0.014261731460596744,0.0,0.0,0.0,0.0,101.0,0.0,0.3346153846153846,0.014813102574732492,0.4365384615384616,0.01616605155502371,0.7791372179985047,0.028111174168496997
PU-C,0.4,0.4,200,10,200.0,0.0,204.0,0.0,77.9,8.010340539300158,281.9,8.010340539300158,0.18639513505040667,0.004794490041072497,0.0502,0.0036223687768579768,0.9819647416996304,0.06063406677317878,0.0,0.0,1.0,0.0,201.0,0.0,0.3166666666666667,0.009220088875598612,0.4215686274509804,0.013670915466243064,0.5061432659626007,0.014525335189930008
PU-C,0.4,0.4,50,10,50.0,0.0,54.0,0.0,248.2,16.852826996613288,302.2,16.852826996613288,0.1984202759922482,0.010054739835592425,0.11101999999999998,0.01002382495191664,0.3497561458032578,0.00851251608478934,0.0,0.0,0.0,0.0,51.0,0.0,0.3592592592592593,0.02790778902582053,0.4166666666666667,0.020519469306906984,0.7578970849514007,0.031121580883433666
PU-C,0.4,0.5,100,10,100.0,0.0,104.0,0.0,155.4,10.239574643943413,259.4,10.239574643943413,0.20674846181063913,0.007361133031937518,0.09455,0.007460879453671812,0.4509733582206536,0.005251093122249033,0.0,0.0,0.0,0.0,101.0,0.0,0.3480769230769231,0.0086952948501606,0.45288461538461533,0.0210394146567645,0.7888058125972748,0.026479568239086624
PU-C,0.4,0.5,200,10,200.0,0.0,204.0,0.0,60.3,6.475681002369129,264.3,6.475681002369129,0.21031910298625006,0.0046579853170714385,0.058740000000000014,0.004036065190531769,0.8201270875986666,0.015519815185164515,0.0,0.0,1.0,0.0,201.0,0.0,0.32205882352941184,0.00889135154275346,0.44460784313725493,0.013093323939585375,0.5372119009494781,0.027014995174451
PU-C,0.4,0.5,50,10,50.0,0.0,54.0,0.0,200.8,10.615292951418931,254.8,10.615292951418931,0.2034308371017687,0.007646662297176502,0.10834000000000002,0.007884234620783154,0.35389609570847824,0.0025996069204303252,0.0,0.0,0.0,0.0,51.0,0.0,0.3648148148148148,0.01768709726159803,0.42407407407407405,0.017986175659670946,0.7780520915985107,0.025532997688680416
PU-C,0.4,0.6,100,10,100.0,0.0,104.0,0.0,102.6,12.174837439024254,206.6,12.174837439024254,0.20965394809609278,0.01100941898708304,0.08237999999999998,0.008872426700489303,0.4729787789983675,0.021793247756307036,0.0,0.0,0.0,0.0,101.0,0.0,0.3471153846153846,0.008038420643579777,0.44326923076923086,0.015199879104332532,0.7123931288719177,0.02529457223354028
PU-C,0.4,0.6,200,10,193.5,2.591653268990022,197.5,2.591653268990022,15.1,5.4271948964860695,212.6,7.614605848119929,0.21520724358852023,0.006879035996979179,0.035580000000000014,0.005842655408478425,0.6874027665995527,0.049132399118400005,0.5,0.16666666666666666,0.5,0.16666666666666666,194.5,2.591653268990022,0.3010128122496552,0.009256899549121162,0.42739725203462653,0.010070294744445952,0.5559429913759232,0.02942956756102918
PU-C,0.4,0.6,50,10,50.0,0.0,54.0,0.0,133.4,12.294714311442945,187.4,12.294714311442945,0.1921809564635623,0.01119900363219138,0.08747999999999999,0.007085537696212227,0.39053754570777527,0.01696141984929909,0.0,0.0,0.0,0.0,51.0,0.0,0.3518518518518518,0.01892556755155048,0.42407407407407416,0.021815551909965793,0.6861311376094819,0.024737373629975922
PU-C,0.4,0.7,100,10,99.5,0.5,103.5,0.5,44.1,7.196372543009275,147.6,7.545712542747554,0.2063483952661045,0.009287869033091907,0.06593000000000002,0.007967169440202019,0.3993879750021733,0.022689129210427702,0.1,0.09999999999999999,0.0,0.0,100.5,0.5,0.32881701631701626,0.012947635190281954,0.45136946386946386,0.013125079697535867,0.7232567727565765,0.028907507147574014
PU-C,0.4,0.7,200,10,144.3,6.456779382943171,148.3,6.456779382943171,0.0,0.0,148.3,6.456779382943171,0.20724990481976419,0.007970979732355974,0.028349999999999986,0.0042209596065349905,0.47028864590101876,0.030056746829780948,1.0,0.0,0.0,0.0,145.3,6.456779382943171,0.307894914706457,0.012219941539428146,0.4416024999436332,0.009447371317715903,0.6315389931201935,0.034168889323214775
PU-C,0.4,0.7,50,10,50.0,0.0,54.0,0.0,86.2,6.373207809084666,140.2,6.373207809084666,0.19731682229903527,0.007853043501090238,0.08538000000000001,0.0076647069959218566,0.33441098339972086,0.02194363192128699,0.0,0.0,0.0,0.0,51.0,0.0,0.3388888888888889,0.010709476279566341,0.43888888888888883,0.01811284043348297,0.692563247680664,0.030465011050694213
PU-C,0.4,0.8,100,10,95.8,1.9652537297311565,99.8,1.9652537297311565,10.6,4.742713709821976,110.4,6.020705015933672,0.2379380298196338,0.011067277187872109,0.05858000000000002,0.006046170505185719,0.31217057069879955,0.006463158064413267,0.4,0.16329931618554522,0.0,0.0,96.8,1.9652537297311565,0.31013565811073696,0.010626514269150083,0.45131414030700434,0.01710805022422331,0.7152492344379425,0.03142481232615703
PU-C,0.4,0.8,200,10,107.1,5.408737786623091,111.1,5.408737786623091,0.0,0.0,111.1,5.408737786623091,0.23927149252267554,0.009995591168909667,0.05364000000000002,0.005511144265133247,0.3291009331936948,0.011037228150211608,1.0,0.0,0.0,0.0,108.1,5.408737786623091,0.29314179459122147,0.00822155050653328,0.4408073907369414,0.01636858081451806,0.715476268529892,0.03201414780619409
PU-C,0.4,0.8,50,10,50.0,0.0,54.0,0.0,46.6,5.121197776562301,100.6,5.121197776562301,0.21979714679764584,0.009514921872971333,0.07022999999999999,0.006843359311527238,0.2605338748893701,0.004397794358376181,0.0,0.0,0.0,0.0,51.0,0.0,0.32407407407407407,0.016390022280681173,0.43518518518518523,0.02394711696453188,0.685912835597992,0.030423827389294254
PU-F,0.0,0.0,100,10,99.8,0.19999999999999996,103.8,0.19999999999999996,30.3,6.834634022551771,134.1,6.935336249158283,0.057840886194026095,0.002627988516593402,0.019599999999999996,0.0015343474907015767,0.3399837251985446,0.012578143207509215,0.1,0.09999999999999999,0.0,0.0,100.8,0.19999999999999996,0.0,0.0,0.12605580693815988,0.019105371481695953,0.7977041840553284,0.015060956041326179
PU-F,0.0,0.0,200,10,122.2,3.4634600554294765,126.2,3.4634600554294765,0.0,0.0,126.2,3.4634600554294765,0.0548635721381288,0.0013231676614586403,0.012540000000000006,0.001241701341797703,0.39488604180514814,0.0151130183190671,1.0,0.0,0.0,0.0,123.2,3.4634600554294765,0.0,0.0,0.13436692357054467,0.01975076966224536,0.7993602693080902,0.013647010484824374
PU-F,0.0,0.0,50,10,50.0,0.0,54.0,0.0,107.8,15.398268300905356,161.8,15.398268300905354,0.06817225401173346,0.00578814302126157,0.0371,0.0034229941409369725,0.21772976270294747,0.012133508560578184,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.1037037037037037,0.03174064230168504,0.7934432923793793,0.023462709501993532
PU-F,0.0,0.1,100,10,55.1,4.061882431692095,59.1,4.061882431692095,0.0,0.0,59.1,4.061882431692095,0.031793124676914884,0.0018163090374939835,0.008899999999999996,0.0006502990764939532,0.13325181248947046,0.007910377666591934,1.0,0.0,0.0,0.0,56.1,4.061882431692095,0.0,0.0,0.13260691421753612,0.030936605948621826,0.8979758739471435,0.0038591762933815233
PU-F,0.0,0.1,200,10,55.1,4.061882431692095,59.1,4.061882431692095,0.0,0.0,59.1,4.061882431692095,0.031793124676914884,0.0018163090374939835,0.008899999999999996,0.0006502990764939532,0.13535720418440178,0.007938228474677712,1.0,0.0,0.0,0.0,56.1,4.061882431692095,0.0,0.0,0.13260691421753612,0.030936605948621826,0.8979758739471435,0.0038591762933815233
PU-F,0.0,0.1,50,10,47.3,1.155181563410897,51.3,1.155181563410897,15.5,6.314445519776239,66.8,7.106804251326095,0.03515606546425261,0.0031361142381977837,0.011429999999999996,0.0016552978919551298,0.11810183759080246,0.0029967379250571084,0.4,0.1632993161855452,0.0,0.0,48.3,1.155181563410897,0.0,0.0,0.12517552334943638,0.03085860904853763,0.8963809609413147,0.0038556642955453586
PU-F,0.0,0.2,100,10,37.7,4.948737212663448,41.7,4.948737212663448,0.0,0.0,41.7,4.948737212663448,0.026765906944638117,0.002571147998647212,0.006349999999999989,0.0009210199660038725,0.11758273760206066,0.008288629223730604,1.0,0.0,0.0,0.0,38.7,4.948737212663448,0.0,0.0,0.1341137323546705,0.021839160208158872,0.8690691888332367,0.011353359476634852
PU-F,0.0,0.2,200,10,37.7,4.948737212663448,41.7,4.948737212663448,0.0,0.0,41.7,4.948737212663448,0.026765906944638117,0.002571147998647212,0.006349999999999989,0.0009210199660038725,0.11990568760083989,0.008325651095730548,1.0,0.0,0.0,0.0,38.7,4.948737212663448,0.0,0.0,0.1341137323546705,0.021839160208158872,0.8690691888332367,0.011353359476634852
PU-F,0.0,0.2,50,10,35.5,3.893727149032288,39.5,3.893727149032288,4.3,3.1342197327777344,43.8,6.232174580353152,0.027805402071680873,0.0031985408068145077,0.0069699999999999875,0.0012020399327809389,0.11185948759084567,0.0065052137386462094,0.8,0.13333333333333333,0.0,0.0,36.5,3.893727149032288,0.0,0.0,0.1328146721003864,0.024109738047268688,0.8677593469619751,0.010614958369989307
PU-F,0.0,0.3,100,10,29.9,3.8570282169912455,33.9,3.8570282169912455,0.0,0.0,33.9,3.8570282169912455,0.02591151181841269,0.002345963493338361,0.006040000000000001,0.0009315697624022731,0.1434237293084152,0.015485210669331085,1.0,0.0,0.0,0.0,30.9,3.8570282169912455,0.0,0.0,0.12212091448856152,0.025567982294846317,0.8254330933094025,0.01637522733648355
PU-F,0.0,0.3,200,10,29.9,3.8570282169912455,33.9,3.8570282169912455,0.0,0.0,33.9,3.8570282169912455,0.02591151181841269,0.002345963493338361,0.006040000000000001,0.0009315697624022731,0.14575413740240037,0.015547492976202552,1.0,0.0,0.0,0.0,30.9,3.8570282169912455,0.0,0.0,0.12212091448856152,0.025567982294846317,0.8254330933094025,0.01637522733648355
PU-F,0.0,0.3,50,10,29.9,3.8570282169912455,33.9,3.8570282169912455,0.0,0.0,33.9,3.8570282169912455,0.02591151181841269,0.002345963493338361,0.006040000000000001,0.0009315697624022731,0.14105808739550413,0.01541870267960209,1.0,0.0,0.0,0.0,30.9,3.8570282169912455,0.0,0.0,0.12212091448856152,0.025567982294846317,0.8254330933094025,0.01637522733648355
PU-F,0.0,0.4,100,10,24.4,2.472964932132187,28.4,2.472964932132187,0.0,0.0,28.4,2.472964932132187,0.026358897489262744,0.0017722322337222457,0.006380000000000008,0.0006619499813262168,0.14361945390119218,0.003392900072638134,1.0,0.0,0.0,0.0,25.4,2.472964932132187,0.0,0.0,0.14147369155808764,0.03471068914976721,0.8336154639720916,0.011652127115085134
PU-F,0.0,0.4,200,10,24.4,2.472964932132187,28.4,2.472964932132187,0.0,0.0,28.4,2.472964932132187,0.026358897489262744,0.0017722322337222457,0.006380000000000008,0.0006619499813262168,0.14575911640422418,0.0033976127881925663,1.0,0.0,0.0,0.0,25.4,2.472964932132187,0.0,0.0,0.14147369155808764,0.03471068914976721,0.8336154639720916,0.011652127115085134
PU-F,0.0,0.4,50,10,24.4,2.472964932132187,28.4,2.472964932132187,0.0,0.0,28.4,2.472964932132187,0.026358897489262744,0.0017722322337222457,0.006380000000000008,0.0006619499813262168,0.14135809549479744,0.003418643594579712,1.0,0.0,0.0,0.0,25.4,2.472964932132187,0.0,0.0,0.14147369155808764,0.03471068914976721,0.8336154639720916,0.011652127115085134
PU-F,0.0,0.5,100,10,15.4,2.4276188608044165,19.4,2.4276188608044165,0.0,0.0,19.4,2.4276188608044165,0.023595249041682108,0.002202279468473162,0.0049899999999999944,0.00042490521818923583,0.15148408340173775,0.0030450133007237355,1.0,0.0,0.0,0.0,16.4,2.4276188608044165,0.0,0.0,0.12995511196749587,0.027721513555850858,0.7892559111118317,0.022244862811238903
PU-F,0.0,0.5,200,10,15.4,2.4276188608044165,19.4,2.4276188608044165,0.0,0.0,19.4,2.4276188608044165,0.023595249041682108,0.002202279468473162,0.0049899999999999944,0.00042490521818923583,0.15369598329998552,0.003057829007604177,1.0,0.0,0.0,0.0,16.4,2.4276188608044165,0.0,0.0,0.12995511196749587,0.027721513555850858,0.7892559111118317,0.022244862811238903
PU-F,0.0,0.5,50,10,15.4,2.4276188608044165,19.4,2.4276188608044165,0.0,0.0,19.4,2.4276188608044165,0.023595249041682108,0.002202279468473162,0.0049899999999999944,0.00042490521818923583,0.14924435410648584,0.003044735734298494,1.0,0.0,0.0,0.0,16.4,2.4276188608044165,0.0,0.0,0.12995511196749587,0.027721513555850858,0.7892559111118317,0.022244862811238903
PU-F,0.0,0.6,100,10,12.5,1.607275126832159,16.5,1.607275126832159,0.0,0.0,16.5,1.607275126832159,0.026263973221648484,0.0018159001488784862,0.005769999999999997,0.0005264239947249967,0.17590083720861002,0.0022468822637350962,1.0,0.0,0.0,0.0,13.5,1.607275126832159,0.0,0.0,0.14962343212343213,0.0345947173727984,0.7089936047792434,0.03982920835262997
