method,seed,noise_rate,pretrain_fraction,es_budget,step,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,runtime_sec,stop_reached,hit_limit,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine
PU-F,8,0.0,0.5,200,20,1500,1500,24,0,24,0.027853417966980487,0.00649999999999995,0.15876166697125882,1,0,21,0.0,0.041666666666666664,0.8438724875450134
PU-G,8,0.0,0.5,50,24,1500,1500,28,0,28,0.03134069964289665,0.0040000000000000036,0.16204362496500835,1,0,25,0.0,0.07142857142857142,0.8324887156486511
PU-G,8,0.0,0.5,100,24,1500,1500,28,0,28,0.03134069964289665,0.0040000000000000036,0.16415754100307822,1,0,25,0.0,0.07142857142857142,0.8324887156486511
PU-G,8,0.0,0.5,200,24,1500,1500,28,0,28,0.03134069964289665,0.0040000000000000036,0.16628904099343345,1,0,25,0.0,0.07142857142857142,0.8324887156486511
MaxLoss,8,0.0,0.6,50,13,1200,1800,17,0,17,0.026931294472888112,0.00539999999999996,0.1687272500130348,1,0,14,0.0,0.11764705882352941,0.8275201916694641
MaxLoss,8,0.0,0.6,100,13,1200,1800,17,0,17,0.026931294472888112,0.00539999999999996,0.17106320796301588,1,0,14,0.0,0.11764705882352941,0.8275201916694641
MaxLoss,8,0.0,0.6,200,13,1200,1800,17,0,17,0.026931294472888112,0.00539999999999996,0.1732600419782102,1,0,14,0.0,0.11764705882352941,0.8275201916694641
PU-C,8,0.0,0.6,50,13,1200,1800,17,0,17,0.026931294472888112,0.007000000000000006,0.17243299999972805,1,0,14,0.0,0.058823529411764705,0.7827593088150024
PU-C,8,0.0,0.6,100,13,1200,1800,17,0,17,0.026931294472888112,0.007000000000000006,0.17505958303809166,1,0,14,0.0,0.058823529411764705,0.7827593088150024
PU-C,8,0.0,0.6,200,13,1200,1800,17,0,17,0.026931294472888112,0.007000000000000006,0.17700362502364442,1,0,14,0.0,0.058823529411764705,0.7827593088150024
PU-F,8,0.0,0.6,50,12,1200,1800,16,0,16,0.025781950331293046,0.005099999999999993,0.1717778749880381,1,0,13,0.0,0.125,0.794052243232727
PU-F,8,0.0,0.6,100,12,1200,1800,16,0,16,0.025781950331293046,0.005099999999999993,0.17381358303828165,1,0,13,0.0,0.125,0.794052243232727
PU-F,8,0.0,0.6,200,12,1200,1800,16,0,16,0.025781950331293046,0.005099999999999993,0.17575045803096145,1,0,13,0.0,0.125,0.794052243232727
PU-G,8,0.0,0.6,50,10,1200,1800,14,0,14,0.023453966539818794,0.0040000000000000036,0.1692161249811761,1,0,11,0.0,0.14285714285714285,0.7391137480735779
PU-G,8,0.0,0.6,100,10,1200,1800,14,0,14,0.023453966539818794,0.0040000000000000036,0.17145945795346051,1,0,11,0.0,0.14285714285714285,0.7391137480735779
PU-G,8,0.0,0.6,200,10,1200,1800,14,0,14,0.023453966539818794,0.0040000000000000036,0.17338583298260346,1,0,11,0.0,0.14285714285714285,0.7391137480735779
MaxLoss,8,0.0,0.7,50,13,900,2100,17,0,17,0.03583114157663658,0.00539999999999996,0.19102575001306832,1,0,14,0.0,0.0,0.8160920739173889
MaxLoss,8,0.0,0.7,100,13,900,2100,17,0,17,0.03583114157663658,0.00539999999999996,0.19307983299950138,1,0,14,0.0,0.0,0.8160920739173889
MaxLoss,8,0.0,0.7,200,13,900,2100,17,0,17,0.03583114157663658,0.00539999999999996,0.19516816700343043,1,0,14,0.0,0.0,0.8160920739173889
PU-C,8,0.0,0.7,50,9,900,2100,13,0,13,0.029640178836416453,0.0027000000000000357,0.19050762499682605,1,0,10,0.0,0.0,0.7223976850509644
PU-C,8,0.0,0.7,100,9,900,2100,13,0,13,0.029640178836416453,0.0027000000000000357,0.19278899999335408,1,0,10,0.0,0.0,0.7223976850509644
PU-C,8,0.0,0.7,200,9,900,2100,13,0,13,0.029640178836416453,0.0027000000000000357,0.1948545000050217,1,0,10,0.0,0.0,0.7223976850509644
PU-F,8,0.0,0.7,50,17,900,2100,21,0,21,0.041832362359855324,0.006399999999999961,0.20066941698314622,1,0,18,0.0,0.0,0.8259852528572083
PU-F,8,0.0,0.7,100,17,900,2100,21,0,21,0.041832362359855324,0.006399999999999961,0.2027349999989383,1,0,18,0.0,0.0,0.8259852528572083
PU-F,8,0.0,0.7,200,17,900,2100,21,0,21,0.041832362359855324,0.006399999999999961,0.20483724999940023,1,0,18,0.0,0.0,0.8259852528572083
PU-G,8,0.0,0.7,50,13,900,2100,17,0,17,0.03583114157663658,0.006199999999999983,0.1959817919996567,1,0,14,0.0,0.0,0.7679833769798279
PU-G,8,0.0,0.7,100,13,900,2100,17,0,17,0.03583114157663658,0.006199999999999983,0.19863945798715577,1,0,14,0.0,0.0,0.7679833769798279
PU-G,8,0.0,0.7,200,13,900,2100,17,0,17,0.03583114157663658,0.006199999999999983,0.20068770798388869,1,0,14,0.0,0.0,0.7679833769798279
MaxLoss,8,0.0,0.8,50,1,600,2400,5,0,5,0.024279373232275248,0.0038000000000000256,0.2012253329739906,1,0,2,0.0,0.0,0.4567878842353821
MaxLoss,8,0.0,0.8,100,1,600,2400,5,0,5,0.024279373232275248,0.0038000000000000256,0.20354745798977092,1,0,2,0.0,0.0,0.4567878842353821
MaxLoss,8,0.0,0.8,200,1,600,2400,5,0,5,0.024279373232275248,0.0038000000000000256,0.20555833296384662,1,0,2,0.0,0.0,0.4567878842353821
PU-C,8,0.0,0.8,50,1,600,2400,5,0,5,0.024279373232275248,0.0040000000000000036,0.20086629199795425,1,0,2,0.0,0.0,0.4664744436740875
PU-C,8,0.0,0.8,100,1,600,2400,5,0,5,0.024279373232275248,0.0040000000000000036,0.2030791250290349,1,0,2,0.0,0.0,0.4664744436740875
PU-C,8,0.0,0.8,200,1,600,2400,5,0,5,0.024279373232275248,0.0040000000000000036,0.20515187503769994,1,0,2,0.0,0.0,0.4664744436740875
PU-F,8,0.0,0.8,50,5,600,2400,9,0,9,0.03463902446674183,0.0018000000000000238,0.20567566703539342,1,0,6,0.0,0.0,0.5886855125427246
PU-F,8,0.0,0.8,100,5,600,2400,9,0,9,0.03463902446674183,0.0018000000000000238,0.2078911670250818,1,0,6,0.0,0.0,0.5886855125427246
PU-F,8,0.0,0.8,200,5,600,2400,9,0,9,0.03463902446674183,0.0018000000000000238,0.21023062500171363,1,0,6,0.0,0.0,0.5886855125427246
PU-G,8,0.0,0.8,50,2,600,2400,6,0,6,0.026965588273014873,0.0017000000000000348,0.2026593330083415,1,0,3,0.0,0.0,0.5364326238632202
PU-G,8,0.0,0.8,100,2,600,2400,6,0,6,0.026965588273014873,0.0017000000000000348,0.20487700001103804,1,0,3,0.0,0.0,0.5364326238632202
PU-G,8,0.0,0.8,200,2,600,2400,6,0,6,0.026965588273014873,0.0017000000000000348,0.2069353330298327,1,0,3,0.0,0.0,0.5364326238632202
MaxLoss,8,0.4,0.0,50,50,3000,0,54,599,653,0.24429553234949708,0.1723,0.059939707978628576,0,0,51,0.37037037037037035,0.4074074074074074,0.80955570936203
MaxLoss,8,0.4,0.0,100,100,3000,0,104,509,613,0.2303242579801008,0.14470000000000005,0.1227325419895351,0,0,101,0.33653846153846156,0.46153846153846156,0.8163371682167053
MaxLoss,8,0.4,0.0,200,200,3000,0,204,175,379,0.14760361140361056,0.04400000000000004,0.2956769169541076,0,1,201,0.31862745098039214,0.46568627450980393,0.5507029294967651
PU-C,8,0.4,0.0,50,50,3000,0,54,546,600,0.22577449848176911,0.15200000000000002,0.3065779579919763,0,0,51,0.2777777777777778,0.3148148148148148,0.7650526165962219
PU-C,8,0.4,0.0,100,100,3000,0,104,546,650,0.24324911163421348,0.16090000000000004,0.5511716660112143,0,0,101,0.27884615384615385,0.3557692307692308,0.7708948850631714
PU-C,8,0.4,0.0,200,200,3000,0,204,348,552,0.20893434656318277,0.10099999999999998,1.1740513750119135,0,1,201,0.29901960784313725,0.37745098039215685,0.37427449226379395
PU-F,8,0.4,0.0,50,50,3000,0,54,427,481,0.18389564589597285,0.09540000000000004,0.5815011660452001,0,0,51,0.18518518518518517,0.2222222222222222,0.6468161940574646
PU-F,8,0.4,0.0,100,100,3000,0,104,308,412,0.15939182799775153,0.06379999999999997,1.2806266660336405,0,0,101,0.16346153846153846,0.3076923076923077,0.6472301483154297
PU-F,8,0.4,0.0,200,200,3000,0,204,276,480,0.1835417879628949,0.08109999999999995,2.4748939580167644,0,1,201,0.22549019607843138,0.3627450980392157,0.5449703335762024
PU-G,8,0.4,0.0,50,50,3000,0,54,530,584,0.2201684195897542,0.14029999999999998,0.6217968750279397,0,0,51,0.4074074074074074,0.42592592592592593,0.8090932965278625
PU-G,8,0.4,0.0,100,100,3000,0,104,436,540,0.204713738465216,0.11019999999999996,1.3792133340029977,0,0,101,0.22115384615384615,0.36538461538461536,0.7960584163665771
PU-G,8,0.4,0.0,200,200,3000,0,204,387,591,0.22262195614166558,0.09340000000000004,2.6959013750310987,0,1,201,0.19607843137254902,0.3480392156862745,0.47768932580947876
MaxLoss,8,0.4,0.1,50,50,2700,300,54,536,590,0.24655353667913005,0.16779999999999995,0.21973166696261615,0,0,51,0.2777777777777778,0.46296296296296297,0.8954895734786987
MaxLoss,8,0.4,0.1,100,100,2700,300,104,445,549,0.23060700541827828,0.14290000000000003,0.2873356249765493,0,0,101,0.23076923076923078,0.3557692307692308,0.9341985583305359
MaxLoss,8,0.4,0.1,200,200,2700,300,204,212,416,0.17844475840684026,0.061899999999999955,0.45266333397012204,0,1,201,0.28921568627450983,0.39705882352941174,0.659111499786377
PU-C,8,0.4,0.1,50,50,2700,300,54,480,534,0.22475847357418388,0.14959999999999996,0.30640495801344514,0,0,51,0.25925925925925924,0.37037037037037035,0.9001442790031433
PU-C,8,0.4,0.1,100,100,2700,300,104,405,509,0.21499280107673258,0.12760000000000005,0.5917633330100216,0,0,101,0.3173076923076923,0.4230769230769231,0.9018012881278992
PU-C,8,0.4,0.1,200,200,2700,300,204,178,382,0.16498490766389295,0.06000000000000005,1.1707684160210192,0,1,201,0.30392156862745096,0.4264705882352941,0.6063737869262695
PU-F,8,0.4,0.1,50,50,2700,300,54,418,472,0.20049569447292015,0.12309999999999999,0.5723288750159554,0,0,51,0.2222222222222222,0.2962962962962963,0.7738007307052612
PU-F,8,0.4,0.1,100,100,2700,300,104,358,462,0.1965680605499074,0.10309999999999997,1.1897045419900678,0,0,101,0.27884615384615385,0.33653846153846156,0.7663162350654602
PU-F,8,0.4,0.1,200,200,2700,300,204,261,465,0.1977467899559997,0.06379999999999997,2.2742000420112163,0,1,201,0.2549019607843137,0.3137254901960784,0.6025035977363586
PU-G,8,0.4,0.1,50,50,2700,300,54,287,341,0.1486718078958802,0.0625,0.47057137498632073,0,0,51,0.4074074074074074,0.5370370370370371,0.8328404426574707
PU-G,8,0.4,0.1,100,100,2700,300,104,297,401,0.1725137293105945,0.0786,1.0893051250022836,0,0,101,0.2692307692307692,0.33653846153846156,0.8479118943214417
PU-G,8,0.4,0.1,200,200,2700,300,204,308,512,0.21616590849589556,0.08740000000000003,2.384786415961571,0,1,201,0.2549019607843137,0.3137254901960784,0.6465967893600464
MaxLoss,8,0.4,0.2,50,50,2400,600,54,359,413,0.19907817000057548,0.12009999999999998,0.23489966697525233,0,0,51,0.2037037037037037,0.37037037037037035,0.8716627955436707
MaxLoss,8,0.4,0.2,100,100,2400,600,104,329,433,0.2079336239839904,0.11419999999999997,0.29029983398504555,0,0,101,0.28846153846153844,0.375,0.8975762724876404
MaxLoss,8,0.4,0.2,200,200,2400,600,204,181,385,0.18664249702123925,0.052200000000000024,0.4485200839699246,0,1,201,0.29411764705882354,0.37254901960784315,0.5354306101799011
PU-C,8,0.4,0.2,50,50,2400,600,54,453,507,0.24052144365850836,0.14059999999999995,0.3264469589921646,0,0,51,0.3333333333333333,0.3888888888888889,0.8351706266403198
PU-C,8,0.4,0.2,100,100,2400,600,104,417,521,0.24665782583178952,0.13370000000000004,0.5602170000202022,0,0,101,0.38461538461538464,0.46153846153846156,0.877102255821228
PU-C,8,0.4,0.2,200,200,2400,600,204,182,386,0.1870874270098284,0.06830000000000003,1.0880742919980548,0,1,201,0.3333333333333333,0.45588235294117646,0.6375491619110107
PU-F,8,0.4,0.2,50,50,2400,600,54,395,449,0.21500260173343122,0.11270000000000002,0.4787407499970868,0,0,51,0.2777777777777778,0.3148148148148148,0.7091630697250366
PU-F,8,0.4,0.2,100,100,2400,600,104,342,446,0.21367818088037893,0.09589999999999999,0.9900211659842171,0,0,101,0.25,0.38461538461538464,0.6946166157722473
PU-F,8,0.4,0.2,200,200,2400,600,204,153,357,0.17415903642540798,0.03539999999999999,1.9168534159543924,0,1,201,0.23039215686274508,0.3627450980392157,0.4833589196205139
PU-G,8,0.4,0.2,50,50,2400,600,54,334,388,0.18797710502985865,0.09899999999999998,0.455702833016403,0,0,51,0.2037037037037037,0.25925925925925924,0.7212600708007812
PU-G,8,0.4,0.2,100,100,2400,600,104,166,270,0.1350119065027684,0.03380000000000005,0.8390792079735547,0,0,101,0.125,0.2692307692307692,0.7126913666725159
PU-G,8,0.4,0.2,200,200,2400,600,204,114,318,0.15668314433423802,0.016599999999999948,1.7077345420257188,0,1,201,0.10294117647058823,0.20588235294117646,0.5838547945022583
MaxLoss,8,0.4,0.3,50,50,2100,900,54,277,331,0.18537875392939895,0.10799999999999998,0.26198029197985306,0,0,51,0.3888888888888889,0.48148148148148145,0.7914460897445679
MaxLoss,8,0.4,0.3,100,100,2100,900,104,248,352,0.19609102979302406,0.1028,0.31693591695511714,0,0,101,0.375,0.46153846153846156,0.7949795126914978
MaxLoss,8,0.4,0.3,200,200,2100,900,204,184,388,0.21437366609461606,0.08730000000000004,0.4667945000110194,0,1,201,0.3480392156862745,0.49019607843137253,0.6507390141487122
PU-C,8,0.4,0.3,50,50,2100,900,54,326,380,0.21031928167212754,0.11170000000000002,0.3303232920006849,0,0,51,0.16666666666666666,0.3333333333333333,0.7241824865341187
PU-C,8,0.4,0.3,100,100,2100,900,104,279,383,0.2118402225896716,0.10529999999999995,0.5132886670180596,0,0,101,0.25,0.36538461538461536,0.736725389957428
PU-C,8,0.4,0.3,200,200,2100,900,204,195,399,0.2199409418972209,0.07730000000000004,0.9596289580222219,0,1,201,0.28431372549019607,0.38235294117647056,0.4800930619239807
PU-F,8,0.4,0.3,50,50,2100,900,54,263,317,0.17821624589851126,0.08850000000000002,0.41602266603149474,0,0,51,0.18518518518518517,0.25925925925925924,0.7038959860801697
PU-F,8,0.4,0.3,100,100,2100,900,104,252,356,0.19812736718449742,0.07730000000000004,0.6807593330158852,0,0,101,0.25,0.3942307692307692,0.6986834406852722
PU-F,8,0.4,0.3,200,200,2100,900,204,76,280,0.15919836075045168,0.027900000000000036,1.4020204580156133,0,1,201,0.27450980392156865,0.4019607843137255,0.4787459671497345
PU-G,8,0.4,0.3,50,50,2100,900,54,135,189,0.11174639646196738,0.031299999999999994,0.3990688750054687,0,0,51,0.2222222222222222,0.3333333333333333,0.7144854068756104
PU-G,8,0.4,0.3,100,100,2100,900,104,105,209,0.12227438791887835,0.037900000000000045,0.5387409999966621,0,0,101,0.22115384615384615,0.28846153846153844,0.7076075673103333
PU-G,8,0.4,0.3,200,200,2100,900,204,105,309,0.17411544738570228,0.04169999999999996,1.1085388329811394,0,1,201,0.2549019607843137,0.38235294117647056,0.5078582763671875
MaxLoss,8,0.4,0.4,50,50,1800,1200,54,270,324,0.21155259024817497,0.13080000000000003,0.27765991701744497,0,0,51,0.2222222222222222,0.35185185185185186,0.6540942788124084
MaxLoss,8,0.4,0.4,100,100,1800,1200,104,211,315,0.20619942439952865,0.10570000000000002,0.32597629202064127,0,0,101,0.27884615384615385,0.40384615384615385,0.685849130153656
MaxLoss,8,0.4,0.4,200,200,1800,1200,204,72,276,0.1828935989178717,0.055300000000000016,0.4705765419639647,0,1,201,0.3284313725490196,0.44607843137254904,0.48856762051582336
PU-C,8,0.4,0.4,50,50,1800,1200,54,178,232,0.15635883313370869,0.07620000000000005,0.3312190829892643,0,0,51,0.18518518518518517,0.3333333333333333,0.6717925667762756
PU-C,8,0.4,0.4,100,100,1800,1200,104,177,281,0.18589196301763877,0.08220000000000005,0.4776287919958122,0,0,101,0.28846153846153844,0.375,0.7140246629714966
PU-C,8,0.4,0.4,200,200,1800,1200,204,69,273,0.18109302106313407,0.04349999999999998,0.9147285829531029,0,1,201,0.3235294117647059,0.4264705882352941,0.5245806574821472
PU-F,8,0.4,0.4,50,50,1800,1200,54,216,270,0.17929125507362187,0.07699999999999996,0.43165899999439716,0,0,51,0.3148148148148148,0.46296296296296297,0.621532678604126
PU-F,8,0.4,0.4,100,100,1800,1200,104,196,300,0.19725719903362915,0.08750000000000002,0.606320999970194,0,0,101,0.3076923076923077,0.4807692307692308,0.6518895030021667
PU-F,8,0.4,0.4,200,200,1800,1200,204,74,278,0.18409333162708208,0.04690000000000005,1.2793055839720182,0,1,201,0.27450980392156865,0.39705882352941174,0.5181509852409363
PU-G,8,0.4,0.4,50,50,1800,1200,54,193,247,0.1654364854330197,0.05259999999999998,0.3938177920063026,0,0,51,0.3333333333333333,0.42592592592592593,0.7748737931251526
PU-G,8,0.4,0.4,100,100,1800,1200,104,275,379,0.24408484902232885,0.126,0.719286750012543,0,0,101,0.3173076923076923,0.41346153846153844,0.8385614156723022
PU-G,8,0.4,0.4,200,200,1800,1200,204,179,383,0.24643949180608615,0.07940000000000003,1.6267784999799915,0,1,201,0.28431372549019607,0.38235294117647056,0.7133086919784546
MaxLoss,8,0.4,0.5,50,50,1500,1500,54,231,285,0.2251785016269423,0.11470000000000002,0.30545879201963544,0,0,51,0.2962962962962963,0.4074074074074074,0.6877281665802002
MaxLoss,8,0.4,0.5,100,100,1500,1500,104,168,272,0.2158759519807063,0.09870000000000001,0.354326167027466,0,0,101,0.36538461538461536,0.4519230769230769,0.7732316255569458
MaxLoss,8,0.4,0.5,200,200,1500,1500,204,34,238,0.19140747358324006,0.02529999999999999,0.484455167024862,0,1,201,0.3333333333333333,0.4117647058823529,0.6257231831550598
PU-C,8,0.4,0.5,50,50,1500,1500,54,220,274,0.21730892767664045,0.12370000000000003,0.3423537079943344,0,0,51,0.37037037037037035,0.37037037037037035,0.7240145206451416
PU-C,8,0.4,0.5,100,100,1500,1500,104,148,252,0.20150821458082646,0.09389999999999998,0.4273581660236232,0,0,101,0.3557692307692308,0.4423076923076923,0.7219570875167847
PU-C,8,0.4,0.5,200,200,1500,1500,204,79,283,0.22374913282692432,0.06740000000000002,0.7790041249827482,0,1,201,0.3431372549019608,0.4803921568627451,0.6351087689399719
PU-F,8,0.4,0.5,50,50,1500,1500,54,121,175,0.1454324065707624,0.06769999999999998,0.4119271660456434,0,0,51,0.2777777777777778,0.35185185185185186,0.6448457837104797
PU-F,8,0.4,0.5,100,100,1500,1500,104,94,198,0.16232621850213036,0.061799999999999966,0.5400166250183247,0,0,101,0.3173076923076923,0.4230769230769231,0.7541064620018005
PU-F,8,0.4,0.5,200,200,1500,1500,204,36,240,0.19285272987326607,0.03149999999999997,1.037548708030954,0,1,201,0.28921568627450983,0.3872549019607843,0.5011507272720337
PU-G,8,0.4,0.5,50,50,1500,1500,54,123,177,0.14690708357375115,0.04600000000000004,0.3881734170136042,0,0,51,0.3888888888888889,0.3888888888888889,0.7509639263153076
PU-G,8,0.4,0.5,100,100,1500,1500,104,86,190,0.15646578796440735,0.04300000000000004,0.5022188750444911,0,0,101,0.2980769230769231,0.375,0.73548823595047
PU-G,8,0.4,0.5,200,200,1500,1500,204,21,225,0.18199383554747328,0.02639999999999998,0.7411695000482723,0,1,201,0.29901960784313725,0.4264705882352941,0.5098395347595215
MaxLoss,8,0.4,0.6,50,50,1200,1800,54,91,145,0.1534174442058429,0.06120000000000003,0.3346049159881659,0,0,51,0.3333333333333333,0.4074074074074074,0.7705139517784119
MaxLoss,8,0.4,0.6,100,100,1200,1800,104,100,204,0.20750318962382153,0.08620000000000005,0.3822227080236189,0,0,101,0.25,0.36538461538461536,0.6752579808235168
MaxLoss,8,0.4,0.6,200,178,1200,1800,182,0,182,0.1874872634653002,0.017100000000000004,0.47773174999747425,1,0,179,0.27472527472527475,0.4010989010989011,0.3868483901023865
PU-C,8,0.4,0.6,50,50,1200,1800,54,92,146,0.15434594062389806,0.0696,0.37092200003098696,0,0,51,0.25925925925925924,0.35185185185185186,0.6676765084266663
PU-C,8,0.4,0.6,100,100,1200,1800,104,82,186,0.19113873346941546,0.07779999999999998,0.4447277080034837,0,0,101,0.3269230769230769,0.46153846153846156,0.6432557702064514
PU-C,8,0.4,0.6,200,178,1200,1800,182,0,182,0.1874872634653002,0.03600000000000003,0.5896745420177467,1,0,179,0.2857142857142857,0.4065934065934066,0.53890061378479
PU-F,8,0.4,0.6,50,50,1200,1800,54,62,116,0.12626707460731268,0.02939999999999998,0.41814529098337516,0,0,51,0.2777777777777778,0.42592592592592593,0.5984013676643372
PU-F,8,0.4,0.6,100,100,1200,1800,104,28,132,0.14130250230664387,0.042300000000000004,0.5080322499852628,0,0,101,0.3076923076923077,0.4326923076923077,0.6073992252349854
PU-F,8,0.4,0.6,200,190,1200,1800,194,0,194,0.19842506374698132,0.021299999999999986,0.6879273749655113,1,0,191,0.2422680412371134,0.41237113402061853,0.4657539129257202
PU-G,8,0.4,0.6,50,50,1200,1800,54,73,127,0.13661959202727303,0.06299999999999994,0.39736520900623873,0,0,51,0.3148148148148148,0.4074074074074074,0.6980571746826172
PU-G,8,0.4,0.6,100,100,1200,1800,104,50,154,0.16175739711616188,0.05049999999999999,0.4851368340314366,0,0,101,0.25,0.41346153846153844,0.7021973133087158
PU-G,8,0.4,0.6,200,173,1200,1800,177,0,177,0.18291485426016152,0.0242,0.6212351249996573,1,0,174,0.2994350282485876,0.4124293785310734,0.4934881329536438
MaxLoss,8,0.4,0.7,50,50,900,2100,54,107,161,0.22287792741553858,0.10199999999999998,0.35190666699782014,0,0,51,0.2962962962962963,0.37037037037037035,0.5844032764434814
MaxLoss,8,0.4,0.7,100,100,900,2100,104,67,171,0.23500855593010783,0.08509999999999995,0.39473904197802767,0,0,101,0.2692307692307692,0.34615384615384615,0.629248321056366
MaxLoss,8,0.4,0.7,200,182,900,2100,186,0,186,0.25310021289624274,0.026100000000000012,0.4929149589734152,1,0,183,0.3118279569892473,0.44623655913978494,0.5278326272964478
