method,seed,noise_rate,pretrain_fraction,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,runtime_sec,stop_reached,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine
PU-F,6,0.4,0.8,600,2400,125,0,125,0.2650039535947144,0.06110000000000004,0.3768114579725079,1,122,0.312,0.48,0.7229682803153992
PU-G,6,0.4,0.8,600,2400,95,0,95,0.209532298555132,0.04490000000000005,0.3321402500150725,1,92,0.3894736842105263,0.4631578947368421,0.757574200630188
MaxLoss,7,0.0,0.0,3000,0,112,0,112,0.04944029700709507,0.02090000000000003,0.14369087503291667,1,109,0.0,0.15178571428571427,0.8714589476585388
PU-C,7,0.0,0.0,3000,0,108,0,108,0.04790108359884471,0.014900000000000024,0.18772175000049174,1,105,0.0,0.16666666666666666,0.8295556902885437
PU-F,7,0.0,0.0,3000,0,121,0,121,0.05288982600905001,0.019100000000000006,0.29345779202412814,1,118,0.0,0.19008264462809918,0.8384005427360535
PU-G,7,0.0,0.0,3000,0,140,0,140,0.06011703115655109,0.005800000000000027,0.32270254200557247,1,137,0.0,0.16428571428571428,0.6788807511329651
MaxLoss,7,0.0,0.1,2700,300,43,0,43,0.024523687723558396,0.005700000000000038,0.10141249996377155,1,40,0.0,0.09302325581395349,0.925683856010437
PU-C,7,0.0,0.1,2700,300,42,0,42,0.024061625183094293,0.006800000000000028,0.11370699998224154,1,39,0.0,0.11904761904761904,0.897771418094635
PU-F,7,0.0,0.1,2700,300,75,0,75,0.03889582690317184,0.011800000000000033,0.15119766700081527,1,72,0.0,0.17333333333333334,0.9172428250312805
PU-G,7,0.0,0.1,2700,300,83,0,83,0.04239818482892588,0.0047000000000000375,0.16785216704010963,1,80,0.0,0.21686746987951808,0.8843731880187988
MaxLoss,7,0.0,0.2,2400,600,20,0,20,0.015217068488709629,0.0046000000000000485,0.07297654199646786,1,17,0.0,0.15,0.8198187351226807
PU-C,7,0.0,0.2,2400,600,47,0,47,0.029640937224030495,0.006000000000000005,0.10884345800150186,1,44,0.0,0.2127659574468085,0.8695709705352783
PU-F,7,0.0,0.2,2400,600,24,0,24,0.017447080521378666,0.0034999999999999476,0.08879075001459569,1,21,0.0,0.16666666666666666,0.8426300287246704
PU-G,7,0.0,0.2,2400,600,38,0,38,0.02496518089901656,0.006900000000000017,0.10571662499569356,1,35,0.0,0.07894736842105263,0.8518849611282349
MaxLoss,7,0.0,0.3,2100,900,32,0,32,0.024885034887120128,0.009099999999999997,0.11189112497959286,1,29,0.0,0.21875,0.8706207871437073
PU-C,7,0.0,0.3,2100,900,39,0,39,0.029112085641827434,0.007499999999999951,0.1278237919905223,1,36,0.0,0.15384615384615385,0.8798670172691345
PU-F,7,0.0,0.3,2100,900,25,0,25,0.02055755432229489,0.0028000000000000247,0.1148599999723956,1,22,0.0,0.08,0.8324134945869446
PU-G,7,0.0,0.3,2100,900,23,0,23,0.019297393620945513,0.0037000000000000366,0.11459824995836243,1,20,0.0,0.13043478260869565,0.7972859740257263
MaxLoss,7,0.0,0.4,1800,1200,19,0,19,0.019513480714522302,0.0021999999999999797,0.12174766702810302,1,16,0.0,0.15789473684210525,0.8495864272117615
PU-C,7,0.0,0.4,1800,1200,33,0,33,0.02971941459691152,0.0046000000000000485,0.14153691695537418,1,30,0.0,0.18181818181818182,0.8467196822166443
PU-F,7,0.0,0.4,1800,1200,24,0,24,0.023234111547935754,0.007299999999999973,0.1343951669987291,1,21,0.0,0.20833333333333334,0.7919749021530151
PU-G,7,0.0,0.4,1800,1200,13,0,13,0.01487780612660572,0.0026000000000000467,0.12126400001579896,1,10,0.0,0.23076923076923078,0.6864820718765259
MaxLoss,7,0.0,0.5,1500,1500,8,0,8,0.012929739721585065,0.0038000000000000256,0.1346379170427099,1,5,0.0,0.125,0.6048604249954224
PU-C,7,0.0,0.5,1500,1500,15,0,15,0.019722751749213785,0.0049000000000000155,0.14292654197197407,1,12,0.0,0.06666666666666667,0.7796182632446289
PU-F,7,0.0,0.5,1500,1500,13,0,13,0.017839504580479115,0.0030000000000000027,0.14262050000252202,1,10,0.0,0.07692307692307693,0.728079617023468
PU-G,7,0.0,0.5,1500,1500,12,0,12,0.0168832708732225,0.0020000000000000018,0.14205754100112244,1,9,0.0,0.08333333333333333,0.6305374503135681
MaxLoss,7,0.0,0.6,1200,1800,11,0,11,0.019872920005582273,0.0022999999999999687,0.16594216699013487,1,8,0.0,0.18181818181818182,0.7349721193313599
PU-C,7,0.0,0.6,1200,1800,14,0,14,0.023453966539818794,0.006099999999999994,0.17248479096451774,1,11,0.0,0.14285714285714285,0.7534207105636597
PU-F,7,0.0,0.6,1200,1800,12,0,12,0.02108020952437073,0.00539999999999996,0.169957791978959,1,9,0.0,0.08333333333333333,0.7073023915290833
PU-G,7,0.0,0.6,1200,1800,17,0,17,0.026931294472888112,0.0047000000000000375,0.17430774995591491,1,14,0.0,0.11764705882352941,0.706112265586853
MaxLoss,7,0.0,0.7,900,2100,12,0,12,0.02805392601294443,0.005099999999999993,0.1904079579981044,1,9,0.0,0.16666666666666666,0.7258504629135132
PU-C,7,0.0,0.7,900,2100,10,0,10,0.024822357401717454,0.005499999999999949,0.18890783400274813,1,7,0.0,0.3,0.6593217849731445
PU-F,7,0.0,0.7,900,2100,9,0,9,0.023171695414930582,0.007399999999999962,0.18735204200493172,1,6,0.0,0.2222222222222222,0.5931793451309204
PU-G,7,0.0,0.7,900,2100,11,0,11,0.02644878235878423,0.0044999999999999485,0.18964720802614465,1,8,0.0,0.18181818181818182,0.646759033203125
MaxLoss,7,0.0,0.8,600,2400,11,0,11,0.039528083987534046,0.0042999999999999705,0.20876295899506658,1,8,0.0,0.09090909090909091,0.5982467532157898
PU-C,7,0.0,0.8,600,2400,13,0,13,0.044287452939897776,0.005800000000000027,0.21295016701333225,1,10,0.0,0.07692307692307693,0.6621566414833069
PU-F,7,0.0,0.8,600,2400,11,0,11,0.039528083987534046,0.0047000000000000375,0.21202729095239192,1,8,0.0,0.09090909090909091,0.6607818603515625
PU-G,7,0.0,0.8,600,2400,12,0,12,0.04192207753658295,0.005900000000000016,0.21206654200796038,1,9,0.0,0.08333333333333333,0.686690092086792
MaxLoss,7,0.4,0.0,3000,0,485,0,485,0.18531072669429705,0.023399999999999976,0.7625228330143727,1,482,0.31752577319587627,0.43917525773195876,0.5478906631469727
PU-C,7,0.4,0.0,3000,0,491,0,491,0.18743230478139594,0.019000000000000017,2.896073333977256,1,488,0.3258655804480652,0.4419551934826884,0.5562363862991333
PU-F,7,0.4,0.0,3000,0,420,0,420,0.1622424612287432,0.025599999999999956,4.01932141603902,1,417,0.3047619047619048,0.42142857142857143,0.4919857680797577
PU-G,7,0.4,0.0,3000,0,452,0,452,0.17361913050990552,0.02080000000000004,3.8426837910083123,1,449,0.32964601769911506,0.43805309734513276,0.3718424439430237
MaxLoss,7,0.4,0.1,2700,300,405,0,405,0.17409641441190615,0.01639999999999997,0.7435150830424391,1,402,0.3358024691358025,0.4765432098765432,0.4376938045024872
PU-C,7,0.4,0.1,2700,300,474,0,474,0.20128072291845456,0.0262,2.6452816250384785,1,471,0.2911392405063291,0.43248945147679324,0.37999939918518066
PU-F,7,0.4,0.1,2700,300,434,0,434,0.18554784334264696,0.02529999999999999,3.9498694160138257,1,431,0.30184331797235026,0.43317972350230416,0.5145888924598694
PU-G,7,0.4,0.1,2700,300,501,0,501,0.21186284010764211,0.020199999999999996,4.862868542026263,1,498,0.28542914171656686,0.40718562874251496,0.5874860286712646
MaxLoss,7,0.4,0.2,2400,600,382,0,382,0.18530734110390767,0.020299999999999985,0.7001929999678396,1,379,0.31413612565445026,0.4424083769633508,0.35171547532081604
PU-C,7,0.4,0.2,2400,600,391,0,391,0.18931117007741705,0.02400000000000002,1.9385332920355722,1,388,0.30179028132992325,0.4322250639386189,0.38881823420524597
PU-F,7,0.4,0.2,2400,600,373,0,373,0.18129853525897488,0.01880000000000004,3.140748584002722,1,370,0.30563002680965146,0.40214477211796246,0.4773712456226349
PU-G,7,0.4,0.2,2400,600,448,0,448,0.2145611793966964,0.01649999999999996,4.157013582997024,1,445,0.26785714285714285,0.38169642857142855,0.37387168407440186
MaxLoss,7,0.4,0.3,2100,900,362,0,362,0.20117949799168855,0.023599999999999954,0.6862500000279397,1,359,0.32044198895027626,0.47790055248618785,0.6692183613777161
PU-C,7,0.4,0.3,2100,900,327,0,327,0.1833340873126872,0.016000000000000014,1.3950163749977946,1,324,0.3516819571865443,0.4740061162079511,0.3616745173931122
PU-F,7,0.4,0.3,2100,900,346,0,346,0.19303410715656355,0.01629999999999998,2.3274727080133744,1,343,0.3179190751445087,0.45664739884393063,0.6811618804931641
PU-G,7,0.4,0.3,2100,900,337,0,337,0.18844316998729482,0.0262,2.5312677499605343,1,334,0.3115727002967359,0.4540059347181009,0.7111518979072571
MaxLoss,7,0.4,0.4,1800,1200,296,0,296,0.19486817374126986,0.02410000000000001,0.5770483749802224,1,293,0.2939189189189189,0.41216216216216217,0.6128621101379395
PU-C,7,0.4,0.4,1800,1200,288,0,288,0.19008432829286903,0.0242,1.1652176670031622,1,285,0.2951388888888889,0.4270833333333333,0.4599718451499939
PU-F,7,0.4,0.4,1800,1200,317,0,317,0.2073897894588299,0.02410000000000001,2.2889593329746276,1,314,0.2744479495268139,0.40063091482649843,0.6362357139587402
PU-G,7,0.4,0.4,1800,1200,308,0,308,0.20202960254391655,0.020199999999999996,1.7389236249728128,1,305,0.2824675324675325,0.41233766233766234,0.6996191143989563
MaxLoss,7,0.4,0.5,1500,1500,226,0,226,0.1827191884513013,0.017000000000000015,0.4680280000320636,1,223,0.3141592920353982,0.47345132743362833,0.5339613556861877
PU-C,7,0.4,0.5,1500,1500,257,0,257,0.20510678173741326,0.027599999999999958,1.0002542920410633,1,254,0.27626459143968873,0.43190661478599224,0.6114221215248108
PU-F,7,0.4,0.5,1500,1500,260,0,260,0.20726376242237166,0.021499999999999964,1.2189281249884516,1,257,0.2692307692307692,0.4346153846153846,0.6277294158935547
PU-G,7,0.4,0.5,1500,1500,277,0,277,0.2194571410655044,0.022199999999999998,1.1881155419978313,1,274,0.259927797833935,0.4187725631768953,0.6229346990585327
MaxLoss,7,0.4,0.6,1200,1800,220,0,220,0.2219636561931111,0.028800000000000048,0.5074061250197701,1,217,0.31363636363636366,0.45,0.6174808144569397
PU-C,7,0.4,0.6,1200,1800,213,0,213,0.21564663999015465,0.031000000000000028,0.6281979579944164,1,210,0.3192488262910798,0.4835680751173709,0.43233466148376465
PU-F,7,0.4,0.6,1200,1800,220,0,220,0.2219636561931111,0.030100000000000016,0.7611692499485798,1,217,0.2863636363636364,0.4318181818181818,0.5427502393722534
PU-G,7,0.4,0.6,1200,1800,218,0,218,0.22016025602351874,0.025399999999999978,0.9983227910124697,1,215,0.2889908256880734,0.47706422018348627,0.5171383619308472
MaxLoss,7,0.4,0.7,900,2100,158,0,158,0.21922721673035994,0.027000000000000024,0.4420340409851633,1,155,0.27848101265822783,0.4873417721518987,0.6149852275848389
PU-C,7,0.4,0.7,900,2100,145,0,145,0.20334210782311857,0.02969999999999995,0.6078644170193002,1,142,0.30344827586206896,0.4482758620689655,0.7055836915969849
PU-F,7,0.4,0.7,900,2100,149,0,149,0.2082414868636988,0.0252,0.5899617919931188,1,146,0.2751677852348993,0.4697986577181208,0.7070592045783997
PU-G,7,0.4,0.7,900,2100,198,0,198,0.26748987671453506,0.029000000000000026,0.7310706250136718,1,195,0.21717171717171718,0.398989898989899,0.5641570091247559
MaxLoss,7,0.4,0.8,600,2400,104,0,104,0.22632701823022217,0.04590000000000005,0.4131625830195844,1,101,0.3076923076923077,0.4807692307692308,0.8583149313926697
PU-C,7,0.4,0.8,600,2400,128,0,128,0.2704768336843699,0.05740000000000001,0.3487331250216812,1,125,0.28125,0.46875,0.8989676833152771
PU-F,7,0.4,0.8,600,2400,91,0,91,0.20202032779343426,0.028299999999999992,0.3499025829951279,1,88,0.32967032967032966,0.4835164835164835,0.8303074836730957
PU-G,7,0.4,0.8,600,2400,101,0,101,0.22074463200988248,0.030200000000000005,0.3472443330101669,1,98,0.32673267326732675,0.42574257425742573,0.6966423392295837
MaxLoss,8,0.0,0.0,3000,0,112,0,112,0.04944029700709507,0.01959999999999995,0.1436238749884069,1,109,0.0,0.0625,0.8690922856330872
PU-C,8,0.0,0.0,3000,0,102,0,102,0.0455846541444771,0.019399999999999973,0.1768615419859998,1,99,0.0,0.049019607843137254,0.8123669028282166
PU-F,8,0.0,0.0,3000,0,126,0,126,0.05479860055493191,0.011600000000000055,0.3405051250010729,1,123,0.0,0.0873015873015873,0.832744836807251
PU-G,8,0.0,0.0,3000,0,93,0,93,0.04209134931443259,0.009700000000000042,0.2685846670065075,1,90,0.0,0.0967741935483871,0.7814072370529175
MaxLoss,8,0.0,0.1,2700,300,54,0,54,0.02954495867015794,0.007099999999999995,0.09952870797133073,1,51,0.0,0.05555555555555555,0.9318569302558899
PU-C,8,0.0,0.1,2700,300,62,0,62,0.03313811658881605,0.011299999999999977,0.12494341697311029,1,59,0.0,0.06451612903225806,0.8991556763648987
PU-F,8,0.0,0.1,2700,300,63,0,63,0.03358434548135847,0.012299999999999978,0.17755249998299405,1,60,0.0,0.047619047619047616,0.9074308276176453
PU-G,8,0.0,0.1,2700,300,45,0,45,0.025444759579841048,0.010199999999999987,0.11129083397099748,1,42,0.0,0.15555555555555556,0.8705963492393494
MaxLoss,8,0.0,0.2,2400,600,35,0,35,0.023383291845675558,0.008299999999999974,0.08707425004104152,1,32,0.0,0.05714285714285714,0.880046546459198
PU-C,8,0.0,0.2,2400,600,29,0,29,0.02017558040097356,0.0043999999999999595,0.08857700001681224,1,26,0.0,0.06896551724137931,0.8572350740432739
PU-F,8,0.0,0.2,2400,600,33,0,33,0.022321024269331247,0.0043999999999999595,0.09884625003905967,1,30,0.0,0.09090909090909091,0.8719716668128967
PU-G,8,0.0,0.2,2400,600,45,0,45,0.02860994538059458,0.009499999999999953,0.11440500000026077,1,42,0.0,0.06666666666666667,0.8794971108436584
MaxLoss,8,0.0,0.3,2100,900,32,0,32,0.024885034887120128,0.007000000000000006,0.1125101670040749,1,29,0.0,0.0625,0.8626513481140137
PU-C,8,0.0,0.3,2100,900,41,0,41,0.03030511160613969,0.008600000000000052,0.13196987501578405,1,38,0.0,0.024390243902439025,0.8748030662536621
PU-F,8,0.0,0.3,2100,900,36,0,36,0.027310927340295166,0.006900000000000017,0.13108741596806794,1,33,0.0,0.08333333333333333,0.8595117926597595
PU-G,8,0.0,0.3,2100,900,40,0,40,0.02970933628967032,0.006900000000000017,0.1364094169693999,1,37,0.0,0.025,0.8723917007446289
MaxLoss,8,0.0,0.4,1800,1200,18,0,18,0.01875582296634093,0.006099999999999994,0.12347016704734415,1,15,0.0,0.0,0.8273621797561646
PU-C,8,0.0,0.4,1800,1200,16,0,16,0.017224108625669032,0.005800000000000027,0.12376320798648521,1,13,0.0,0.0,0.805318295955658
PU-F,8,0.0,0.4,1800,1200,22,0,22,0.021758200775366277,0.005099999999999993,0.13292095897486433,1,19,0.0,0.045454545454545456,0.8167023658752441
PU-G,8,0.0,0.4,1800,1200,24,0,24,0.023234111547935754,0.0049000000000000155,0.13482158299302682,1,21,0.0,0.0,0.8111726641654968
MaxLoss,8,0.0,0.5,1500,1500,18,0,18,0.022487208247184753,0.006700000000000039,0.14401254197582603,1,15,0.0,0.05555555555555555,0.8272807002067566
PU-C,8,0.0,0.5,1500,1500,22,0,22,0.02608497691107914,0.005299999999999971,0.15207262500189245,1,19,0.0,0.045454545454545456,0.8532323837280273
PU-F,8,0.0,0.5,1500,1500,24,0,24,0.027853417966980487,0.00649999999999995,0.15791841701138765,1,21,0.0,0.041666666666666664,0.8438724875450134
PU-G,8,0.0,0.5,1500,1500,28,0,28,0.03134069964289665,0.0040000000000000036,0.16081154096173123,1,25,0.0,0.07142857142857142,0.8324887156486511
MaxLoss,8,0.0,0.6,1200,1800,17,0,17,0.026931294472888112,0.00539999999999996,0.17289970896672457,1,14,0.0,0.11764705882352941,0.8275201916694641
PU-C,8,0.0,0.6,1200,1800,17,0,17,0.026931294472888112,0.007000000000000006,0.1765185840195045,1,14,0.0,0.058823529411764705,0.7827593088150024
PU-F,8,0.0,0.6,1200,1800,16,0,16,0.025781950331293046,0.005099999999999993,0.177235999959521,1,13,0.0,0.125,0.794052243232727
PU-G,8,0.0,0.6,1200,1800,14,0,14,0.023453966539818794,0.0040000000000000036,0.17468404199462384,1,11,0.0,0.14285714285714285,0.7391137480735779
MaxLoss,8,0.0,0.7,900,2100,17,0,17,0.03583114157663658,0.00539999999999996,0.1936983749619685,1,14,0.0,0.0,0.8160920739173889
PU-C,8,0.0,0.7,900,2100,13,0,13,0.029640178836416453,0.0027000000000000357,0.193360416975338,1,10,0.0,0.0,0.7223976850509644
PU-F,8,0.0,0.7,900,2100,21,0,21,0.041832362359855324,0.006399999999999961,0.2031456249533221,1,18,0.0,0.0,0.8259852528572083
PU-G,8,0.0,0.7,900,2100,17,0,17,0.03583114157663658,0.006199999999999983,0.1999776249867864,1,14,0.0,0.0,0.7679833769798279
MaxLoss,8,0.0,0.8,600,2400,5,0,5,0.024279373232275248,0.0038000000000000256,0.20575329201528803,1,2,0.0,0.0,0.4567878842353821
PU-C,8,0.0,0.8,600,2400,5,0,5,0.024279373232275248,0.0040000000000000036,0.20665433403337374,1,2,0.0,0.0,0.4664744436740875
PU-F,8,0.0,0.8,600,2400,9,0,9,0.03463902446674183,0.0018000000000000238,0.2122555829701014,1,6,0.0,0.0,0.5886855125427246
PU-G,8,0.0,0.8,600,2400,6,0,6,0.026965588273014873,0.0017000000000000348,0.20790962502360344,1,3,0.0,0.0,0.5364326238632202
MaxLoss,8,0.4,0.0,3000,0,473,0,473,0.1810637908638455,0.02629999999999999,0.7472215840243734,1,470,0.3361522198731501,0.4312896405919662,0.30506786704063416
PU-C,8,0.4,0.0,3000,0,476,0,476,0.18212600302649662,0.022399999999999975,2.6159560829983093,1,473,0.3172268907563025,0.4096638655462185,0.3744997978210449
PU-F,8,0.4,0.0,3000,0,495,0,495,0.18884600239107385,0.030100000000000016,4.896502083982341,1,492,0.28888888888888886,0.4080808080808081,0.368094801902771
PU-G,8,0.4,0.0,3000,0,467,0,467,0.17893839586758986,0.024599999999999955,5.140056333038956,1,464,0.2762312633832976,0.4132762312633833,0.23815685510635376
MaxLoss,8,0.4,0.1,2700,300,450,0,450,0.19184930896153674,0.04069999999999996,0.8390981670236215,1,447,0.3,0.4111111111111111,0.3686082363128662
PU-C,8,0.4,0.1,2700,300,448,0,448,0.1910622454015538,0.026000000000000023,2.4335424159653485,1,445,0.32142857142857145,0.421875,0.39852839708328247
PU-F,8,0.4,0.1,2700,300,459,0,459,0.19538895058212802,0.01870000000000005,4.325166208029259,1,456,0.2788671023965142,0.37254901960784315,0.3165808916091919
PU-G,8,0.4,0.1,2700,300,515,0,515,0.21733867685543373,0.03620000000000001,5.077929500024766,1,512,0.2563106796116505,0.3611650485436893,0.48669731616973877
MaxLoss,8,0.4,0.2,2400,600,342,0,342,0.16745029477169737,0.023700000000000054,0.6388484999770299,1,339,0.3333333333333333,0.4473684210526316,0.46104949712753296
PU-C,8,0.4,0.2,2400,600,364,0,364,0.17728461133083329,0.023900000000000032,2.2216382089536637,1,361,0.3324175824175824,0.4478021978021978,0.4118146598339081
PU-F,8,0.4,0.2,2400,600,412,0,412,0.19863481778884307,0.024900000000000033,3.1880459160311148,1,409,0.25728155339805825,0.38106796116504854,0.5421802401542664
PU-G,8,0.4,0.2,2400,600,415,0,415,0.1999647060292773,0.016199999999999992,2.830183667014353,1,412,0.29397590361445786,0.43373493975903615,0.36284786462783813
MaxLoss,8,0.4,0.3,2100,900,316,0,316,0.17770396766718477,0.01319999999999999,0.5933536250377074,1,313,0.3227848101265823,0.43354430379746833,0.5157158374786377
PU-C,8,0.4,0.3,2100,900,322,0,322,0.18077628134051338,0.02210000000000001,1.4936416660202667,1,319,0.3167701863354037,0.4161490683229814,0.504701554775238
PU-F,8,0.4,0.3,2100,900,317,0,317,0.17821624589851126,0.018299999999999983,1.975644292018842,1,314,0.2902208201892745,0.41324921135646686,0.5227224826812744
PU-G,8,0.4,0.3,2100,900,359,0,359,0.19965378619963303,0.013399999999999967,1.8277665000059642,1,356,0.28690807799442897,0.43175487465181056,0.35038992762565613
MaxLoss,8,0.4,0.4,1800,1200,276,0,276,0.1828935989178717,0.01419999999999999,0.5308293750276789,1,273,0.322463768115942,0.4166666666666667,0.5172673463821411
PU-C,8,0.4,0.4,1800,1200,293,0,293,0.19307514547836035,0.026900000000000035,1.3103729170397855,1,290,0.30716723549488056,0.44368600682593856,0.5777965188026428
PU-F,8,0.4,0.4,1800,1200,296,0,296,0.19486817374126986,0.026599999999999957,1.6117458330118097,1,293,0.27702702702702703,0.3952702702702703,0.48452794551849365
PU-G,8,0.4,0.4,1800,1200,336,0,336,0.21867653873050585,0.014399999999999968,2.3757073340239003,1,333,0.2648809523809524,0.3898809523809524,0.47114503383636475
MaxLoss,8,0.4,0.5,1500,1500,271,0,271,0.21515921206446365,0.030000000000000027,0.5361187499947846,1,268,0.28413284132841327,0.4059040590405904,0.5230181813240051
PU-C,8,0.4,0.5,1500,1500,245,0,245,0.19646248914068565,0.018000000000000016,0.9006564170122147,1,242,0.3142857142857143,0.4448979591836735,0.5551527738571167
PU-F,8,0.4,0.5,1500,1500,254,0,254,0.20294818619731814,0.022800000000000042,1.1841631249990314,1,251,0.2874015748031496,0.3858267716535433,0.47150975465774536
PU-G,8,0.4,0.5,1500,1500,275,0,275,0.2180251648533158,0.022399999999999975,0.86918700003298,1,272,0.28,0.43272727272727274,0.4412865936756134
MaxLoss,8,0.4,0.6,1200,1800,182,0,182,0.1874872634653002,0.017100000000000004,0.4508638329571113,1,179,0.27472527472527475,0.4010989010989011,0.3868483901023865
PU-C,8,0.4,0.6,1200,1800,182,0,182,0.1874872634653002,0.03600000000000003,0.5603598749730736,1,179,0.2857142857142857,0.4065934065934066,0.53890061378479
PU-F,8,0.4,0.6,1200,1800,194,0,194,0.19842506374698132,0.021299999999999986,0.677249040978495,1,191,0.2422680412371134,0.41237113402061853,0.4657539129257202
PU-G,8,0.4,0.6,1200,1800,177,0,177,0.18291485426016152,0.0242,0.6038417920353822,1,174,0.2994350282485876,0.4124293785310734,0.4934881329536438
MaxLoss,8,0.4,0.7,900,2100,186,0,186,0.25310021289624274,0.026100000000000012,0.47475845902226865,1,183,0.3118279569892473,0.44623655913978494,0.5278326272964478
PU-C,8,0.4,0.7,900,2100,172,0,172,0.23621846921741962,0.025699999999999945,0.5345267090015113,1,169,0.31976744186046513,0.43023255813953487,0.5088578462600708
PU-F,8,0.4,0.7,900,2100,171,0,171,0.23500855593010783,0.024800000000000044,0.612142457976006,1,168,0.30409356725146197,0.4444444444444444,0.5963817834854126
PU-G,8,0.4,0.7,900,2100,182,0,182,0.24828748311847448,0.032299999999999995,0.6203448750311509,1,179,0.3241758241758242,0.44505494505494503,0.5027639865875244
MaxLoss,8,0.4,0.8,600,2400,74,0,74,0.1697214029263705,0.01759999999999995,0.3855207079905085,1,71,0.33783783783783783,0.3918918918918919,0.6205296516418457
PU-C,8,0.4,0.8,600,2400,91,0,91,0.20202032779343426,0.055400000000000005,0.28939887502929196,1,88,0.27472527472527475,0.37362637362637363,0.6079832315444946
PU-F,8,0.4,0.8,600,2400,108,0,108,0.23374670540215448,0.029200000000000004,0.3518092079902999,1,105,0.23148148148148148,0.3611111111111111,0.609042227268219
PU-G,8,0.4,0.8,600,2400,87,0,87,0.19447691208915785,0.0242,0.31899037497350946,1,84,0.22988505747126436,0.3103448275862069,0.7521967887878418
MaxLoss,9,0.0,0.0,3000,0,95,0,95,0.04286969528766349,0.01870000000000005,0.1007913330104202,1,92,0.0,0.14736842105263157,0.8514805436134338
PU-C,9,0.0,0.0,3000,0,106,0,106,0.04712998168542981,0.020199999999999996,0.18057808396406472,1,103,0.0,0.1320754716981132,0.8535343408584595
PU-F,9,0.0,0.0,3000,0,128,0,128,0.05556067515863106,0.016800000000000037,0.3659457500325516,1,125,0.0,0.1171875,0.768386721611023
PU-G,9,0.0,0.0,3000,0,150,0,150,0.06389456166652963,0.0034999999999999476,0.4250028330134228,1,147,0.0,0.13333333333333333,0.611723005771637
MaxLoss,9,0.0,0.1,2700,300,51,0,51,0.02818571886746213,0.010099999999999998,0.19714533298974857,1,48,0.0,0.0784313725490196,0.9115124344825745
PU-C,9,0.0,0.1,2700,300,50,0,50,0.027731052541639656,0.007900000000000018,0.12321045802673325,1,47,0.0,0.14,0.8961156606674194
PU-F,9,0.0,0.1,2700,300,50,0,50,0.027731052541639656,0.010499999999999954,0.1082599590299651,1,47,0.0,0.04,0.8906903862953186
PU-G,9,0.0,0.1,2700,300,44,0,44,0.024984721501823515,0.00649999999999995,0.09889420797117054,1,41,0.0,0.06818181818181818,0.8839072585105896
MaxLoss,9,0.0,0.2,2400,600,28,0,28,0.01963437831727788,0.0050000000000000044,0.07950887503102422,1,25,0.0,0.03571428571428571,0.9038624167442322
PU-C,9,0.0,0.2,2400,600,25,0,25,0.017997525224927813,0.0020999999999999908,0.0842579579912126,1,22,0.0,0.04,0.8834743499755859
PU-F,9,0.0,0.2,2400,600,49,0,49,0.030667832994367927,0.007099999999999995,0.12190650001866743,1,46,0.0,0.16326530612244897,0.9014532566070557
PU-G,9,0.0,0.2,2400,600,55,0,55,0.03372618119465187,0.009199999999999986,0.13356287503847852,1,52,0.0,0.14545454545454545,0.8640143871307373
MaxLoss,9,0.0,0.3,2100,900,26,0,26,0.02118325181072578,0.0046000000000000485,0.10756891698110849,1,23,0.0,0.07692307692307693,0.7718321084976196
PU-C,9,0.0,0.3,2100,900,24,0,24,0.019928991503547877,0.005600000000000049,0.11091208300786093,1,21,0.0,0.08333333333333333,0.8511204719543457
PU-F,9,0.0,0.3,2100,900,26,0,26,0.02118325181072578,0.006700000000000039,0.11634316603885964,1,23,0.0,0.07692307692307693,0.777329683303833
PU-G,9,0.0,0.3,2100,900,33,0,33,0.025494333414826542,0.00539999999999996,0.12795204197755083,1,30,0.0,0.09090909090909091,0.8290339112281799
MaxLoss,9,0.0,0.4,1800,1200,23,0,23,0.02249804139137268,0.0044999999999999485,0.12685025000246242,1,20,0.0,0.043478260869565216,0.839801549911499
PU-C,9,0.0,0.4,1800,1200,26,0,26,0.024695796193554997,0.00539999999999996,0.13503599999239668,1,23,0.0,0.07692307692307693,0.8271189332008362
PU-F,9,0.0,0.4,1800,1200,31,0,31,0.028297114360611886,0.007600000000000051,0.14366091595729813,1,28,0.0,0.0967741935483871,0.8446895480155945
PU-G,9,0.0,0.4,1800,1200,30,0,30,0.027582303388044238,0.0024999999999999467,0.14266795804724097,1,27,0.0,0.06666666666666667,0.7929559946060181
MaxLoss,9,0.0,0.5,1500,1500,20,0,20,0.02429716510232538,0.006800000000000028,0.14444629102945328,1,17,0.0,0.1,0.8544198870658875
PU-C,9,0.0,0.5,1500,1500,15,0,15,0.019722751749213785,0.0024999999999999467,0.14438162499573082,1,12,0.0,0.06666666666666667,0.7843760251998901
PU-F,9,0.0,0.5,1500,1500,17,0,17,0.02157286019064486,0.0039000000000000146,0.14680262503679842,1,14,0.0,0.11764705882352941,0.7890215516090393
PU-G,9,0.0,0.5,1500,1500,18,0,18,0.022487208247184753,0.0029000000000000137,0.14964766701450571,1,15,0.0,0.05555555555555555,0.7545346617698669
MaxLoss,9,0.0,0.6,1200,1800,16,0,16,0.025781950331293046,0.0043999999999999595,0.17028004204621539,1,13,0.0,0.0625,0.7461102604866028
