method,dataset,seed,noise_rate,pretrain_fraction,pretrain_training_mode,es_budget,step,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,test_inappropriate_risk,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,hit_limit,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine,mean_support_redundancy,max_support_redundancy,mean_selected_residual_novelty,local_redundancy_hit_rate,residual_redundancy_hit_rate,strong_redundancy_hit_rate,group_revisit_rate,unique_group_fraction,max_group_selection_fraction,mode_entropy,minority_mode_fraction,spectral_entropy,dynamic_mu,dynamic_redundancy_weight
PU-R-Vol,volume_group_noise_fashion_mnist,1,0.1,0.0,support,200,63,5000,0,67,0,67,0.01914160919841379,0.2975,0.2975,,,,,1.2769048650516197,1,0,64,0.04477611940298507,0.3582089552238806,0.6218093633651733,0.6218093633651733,0.9942586421966553,0.04983968870488532,0.9848484848484849,0.9848484848484849,0.9848484848484849,0.014925373134328358,0.9850746268656716,0.029850746268656716,0.9986507042710504,0.014925373134328358,0.240251722799916,0.8818237940400586,2.5194965544001677
GREATS,volume_group_noise_fashion_mnist,1,0.1,0.0,support,50,50,5000,0,54,122,176,,0.31275,0.31275,,,,,0.8819703249027953,0,0,51,0.05555555555555555,0.3888888888888889,0.6337075233459473,0.6337075233459473,0.9884292483329773,0.05851826616475042,0.9433962264150944,0.9622641509433962,0.9245283018867925,0.0,1.0,0.018518518518518517,1.0000000000000002,0.018518518518518517,0.2516141022913346,0.8738701283960658,2.496771795417331
GREATS,volume_group_noise_fashion_mnist,1,0.1,0.0,support,100,71,5000,0,75,0,75,,0.2885,0.2885,,,,,1.2357751649105921,1,0,72,0.04,0.3333333333333333,0.6351726055145264,0.6351726055145264,0.9931427240371704,0.041526232789446775,0.9864864864864865,0.9864864864864865,0.9864864864864865,0.02666666666666667,0.9733333333333334,0.02666666666666667,0.9976834235637747,0.013333333333333334,0.22322339845386982,0.893743621082291,2.5535532030922603
GREATS,volume_group_noise_fashion_mnist,1,0.1,0.0,support,200,71,5000,0,75,0,75,,0.2885,0.2885,,,,,1.3277106439927593,1,0,72,0.04,0.3333333333333333,0.6351726055145264,0.6351726055145264,0.9931427240371704,0.041526232789446775,0.9864864864864865,0.9864864864864865,0.9864864864864865,0.02666666666666667,0.9733333333333334,0.02666666666666667,0.9976834235637747,0.013333333333333334,0.22322339845386982,0.893743621082291,2.5535532030922603
MaxLoss,volume_group_noise_fashion_mnist,1,0.1,0.05,support,50,40,4750,250,44,0,44,0.014227951294742525,0.3235,0.3235,,,,,0.4485179278999567,1,0,41,0.0,0.09090909090909091,0.8546880483627319,0.8546880483627319,0.9871526956558228,0.06532480420414792,0.9302325581395349,0.9534883720930233,0.9302325581395349,0.0,1.0,0.022727272727272728,1.0000000000000002,0.022727272727272728,0.18480547758501095,0.9206361656904922,2.630389044829978
MaxLoss,volume_group_noise_fashion_mnist,1,0.1,0.05,support,100,40,4750,250,44,0,44,0.014227951294742525,0.3235,0.3235,,,,,0.4787783889332786,1,0,41,0.0,0.09090909090909091,0.8546880483627319,0.8546880483627319,0.9871526956558228,0.06532480420414792,0.9302325581395349,0.9534883720930233,0.9302325581395349,0.0,1.0,0.022727272727272728,1.0000000000000002,0.022727272727272728,0.18480547758501095,0.9206361656904922,2.630389044829978
MaxLoss,volume_group_noise_fashion_mnist,1,0.1,0.05,support,200,40,4750,250,44,0,44,0.014227951294742525,0.3235,0.3235,,,,,0.5089444610057399,1,0,41,0.0,0.09090909090909091,0.8546880483627319,0.8546880483627319,0.9871526956558228,0.06532480420414792,0.9302325581395349,0.9534883720930233,0.9302325581395349,0.0,1.0,0.022727272727272728,1.0000000000000002,0.022727272727272728,0.18480547758501095,0.9206361656904922,2.630389044829978
PU-R,volume_group_noise_fashion_mnist,1,0.1,0.05,support,50,41,4750,250,45,0,45,0.01449019624851644,0.33199999999999996,0.332,,,,,0.5948786910157651,1,0,42,0.0,0.1111111111111111,0.8468054533004761,0.8468054533004761,0.9843368530273438,0.07063188099048355,0.9090909090909091,0.8636363636363636,0.8636363636363636,0.0,1.0,0.022222222222222223,1.0,0.022222222222222223,0.19136669459899794,0.9160433137807015,2.6172666108020044
PU-R,volume_group_noise_fashion_mnist,1,0.1,0.05,support,100,41,4750,250,45,0,45,0.01449019624851644,0.33199999999999996,0.332,,,,,0.6265437359688804,1,0,42,0.0,0.1111111111111111,0.8468054533004761,0.8468054533004761,0.9843368530273438,0.07063188099048355,0.9090909090909091,0.8636363636363636,0.8636363636363636,0.0,1.0,0.022222222222222223,1.0,0.022222222222222223,0.19136669459899794,0.9160433137807015,2.6172666108020044
PU-R,volume_group_noise_fashion_mnist,1,0.1,0.05,support,200,41,4750,250,45,0,45,0.01449019624851644,0.33199999999999996,0.332,,,,,0.6572935619624332,1,0,42,0.0,0.1111111111111111,0.8468054533004761,0.8468054533004761,0.9843368530273438,0.07063188099048355,0.9090909090909091,0.8636363636363636,0.8636363636363636,0.0,1.0,0.022222222222222223,1.0,0.022222222222222223,0.19136669459899794,0.9160433137807015,2.6172666108020044
