method,noise_rate,pretrain_fraction,step,n,compression_size_mean,compression_size_se,remaining_bad_mean,remaining_bad_se,effective_compression_size_mean,effective_compression_size_se,certified_bound_mean,certified_bound_se,test_error_mean,test_error_se,runtime_sec_mean,runtime_sec_se,stop_reached_mean,stop_reached_se,hit_limit_mean,hit_limit_se,train_calls_mean,train_calls_se,noise_hit_rate_mean,noise_hit_rate_se,duplicate_hit_rate_mean,duplicate_hit_rate_se,pairwise_feature_cosine_mean,pairwise_feature_cosine_se
PU-C,0.4,0.0,355,10,359.0,0.0,108.3,17.296788398107,467.3,17.296788398106997,0.1789958234759979,0.006127446975289751,0.04431,0.0038431887801668044,2.587032674695365,0.05529269176362364,0.0,0.0,0.0,0.0,356.0,0.0,0.32033426183844005,0.007404791843036909,0.42534818941504177,0.010043747508522532,0.4799651116132736,0.022387565211270406
PU-C,0.4,0.0,360,10,364.0,0.0,105.7,21.902841013084224,469.7,21.902841013084224,0.1798179495614022,0.007751227655029438,0.04180999999999999,0.006301348180261819,2.623448104201816,0.0551644144126846,0.0,0.0,0.0,0.0,361.0,0.0,0.3208791208791209,0.0073465828278870245,0.4277472527472527,0.009194522269211162,0.46310941874980927,0.026758768746558664
PU-C,0.4,0.0,365,10,369.0,0.0,92.6,16.743290530172906,461.6,16.743290530172906,0.17697746819467283,0.005938549654009365,0.03985,0.004558880223134716,2.662459054100327,0.05687912712009559,0.0,0.0,0.0,0.0,366.0,0.0,0.3205962059620596,0.007090518320936008,0.4284552845528455,0.009225155870731083,0.4857137084007263,0.024071138382067765
PU-C,0.4,0.0,370,10,374.0,0.0,97.1,16.49542023983896,471.1,16.49542023983896,0.18034731430816464,0.005837547049677388,0.04229999999999999,0.004709682697497901,2.7079341707925777,0.05690201514360552,0.0,0.0,0.0,0.0,371.0,0.0,0.32005347593582895,0.007252186048641126,0.4294117647058823,0.009160545566866022,0.4859639436006546,0.023759605681875892
PU-C,0.4,0.0,375,10,379.0,0.0,100.1,19.36689615469311,479.1,19.36689615469311,0.1831644292571582,0.0068476695065449195,0.04305999999999999,0.0070338104103600165,2.746725587500259,0.05753068738635455,0.0,0.0,0.0,0.0,376.0,0.0,0.3216358839050132,0.0072999120492524185,0.4311345646437995,0.008779229349845404,0.5089682966470719,0.015310806444376998
PU-C,0.4,0.0,380,10,384.0,0.0,97.9,22.737853900489377,481.9,22.737853900489377,0.18413261463283562,0.008042314210169143,0.04627,0.007092876708360298,2.7984260456985792,0.06405076788959155,0.0,0.0,0.0,0.0,381.0,0.0,0.32291666666666663,0.007179192058380324,0.4330729166666666,0.008996423248674446,0.5080970913171768,0.0115669156483473
PU-C,0.4,0.0,385,10,389.0,0.0,86.6,16.736653057154395,475.6,16.736653057154395,0.18193971947184764,0.0059225462220372045,0.03882,0.005177876012420538,2.8458611749985723,0.06879031169760037,0.0,0.0,0.0,0.0,386.0,0.0,0.32313624678663244,0.007271525800711835,0.43444730077120824,0.009292505029460812,0.5090771794319153,0.01866928609399866
PU-C,0.4,0.0,390,10,394.0,0.0,83.8,16.71645895517349,477.8,16.716458955173486,0.1827190491836518,0.005912413292418913,0.03528999999999999,0.0050727255439698745,2.889518178999424,0.0697359131464566,0.0,0.0,0.0,0.0,391.0,0.0,0.3225888324873097,0.007408868598623156,0.4352791878172589,0.009082449472751221,0.4922236531972885,0.029806593467822377
PU-C,0.4,0.0,393,1,397.0,0.0,0.0,0.0,397.0,0.0,0.15403954300563782,0.0,0.015499999999999958,0.0,2.654403791006189,0.0,1.0,0.0,0.0,0.0,394.0,0.0,0.3602015113350126,0.0,0.4156171284634761,0.0,0.4416947662830353,0.0
PU-C,0.4,0.0,395,9,399.0,0.0,116.66666666666667,23.607908279501032,515.6666666666666,23.607908279501032,0.1960701129412175,0.00831760563123903,0.0508888888888889,0.007690568618705142,2.9607843147823587,0.07112361931075585,0.0,0.0,0.0,0.0,396.0,0.0,0.31885268727373994,0.006911541991640689,0.4377610693400167,0.009769436561007936,0.5182623002264235,0.03602590198952157
PU-C,0.4,0.0,40,10,44.0,0.0,570.6,37.511835169420564,614.6,37.511835169420564,0.23071296786656603,0.013115182216414134,0.15742,0.012347692541973623,0.24876422910019755,0.008294021764607626,0.0,0.0,0.0,0.0,41.0,0.0,0.36590909090909085,0.03462543903644375,0.3840909090909091,0.034124562513803657,0.7690267205238343,0.01696519586094568
PU-C,0.4,0.0,400,9,404.0,0.0,88.44444444444444,14.077277900447221,492.44444444444446,14.077277900447221,0.18791570070122057,0.004975546401129971,0.039111111111111124,0.006180085500227608,3.0018969767843373,0.07139723713243497,0.0,0.0,0.0,0.0,401.0,0.0,0.31848184818481845,0.006828772837148042,0.4383938393839384,0.009818520367367347,0.4973888330989414,0.03525868607469319
PU-C,0.4,0.0,405,9,409.0,0.0,85.66666666666667,22.582564562560695,494.6666666666667,22.582564562560695,0.18866156873991713,0.007958046804104411,0.04108888888888892,0.006872761139382948,3.044668509340328,0.07396711586166292,0.0,0.0,0.0,0.0,406.0,0.0,0.3192067372996468,0.0072679990337798156,0.4398261342026623,0.010723039584890277,0.4669515788555145,0.04097454439578554
PU-C,0.4,0.0,410,9,414.0,0.0,90.0,24.099331479893333,504.0,24.099331479893333,0.19194970517289928,0.008491185186707512,0.04136666666666666,0.007251896303726357,3.0938312731127047,0.07581810769051807,0.0,0.0,0.0,0.0,411.0,0.0,0.31910896403650024,0.006849060738150752,0.440150295222759,0.010261972246003842,0.4675825900501675,0.039343837561231325
PU-C,0.4,0.0,415,9,419.0,0.0,84.22222222222223,22.01437521369577,503.22222222222223,22.01437521369577,0.19168760017621228,0.007755679084662054,0.039555555555555566,0.006836078942540233,3.140596875099517,0.07833611308410436,0.0,0.0,0.0,0.0,416.0,0.0,0.3192787059135508,0.0073859159253277405,0.4407319013524264,0.010739856801909307,0.5037318070729574,0.03976089464783227
PU-C,0.4,0.0,420,9,424.0,0.0,86.22222222222223,18.21459867628907,510.22222222222223,18.21459867628907,0.19417693994991067,0.006430394387706143,0.04296666666666666,0.005640330959556658,3.180763027663084,0.07907673616700102,0.0,0.0,0.0,0.0,421.0,0.0,0.3176100628930818,0.007427061174406911,0.4407756813417191,0.0105653799793603,0.4991540809472402,0.02937597383890588
PU-C,0.4,0.0,425,9,429.0,0.0,85.44444444444444,17.80380039884674,514.4444444444445,17.803800398846743,0.19566867814864963,0.006284216509652384,0.041244444444444445,0.006825200670861683,3.229711018554452,0.07981940609746632,0.0,0.0,0.0,0.0,426.0,0.0,0.3188293188293188,0.00792176754321529,0.4418544418544419,0.01100979606673519,0.5334000488122305,0.025509808274802887
PU-C,0.4,0.0,426,1,430.0,0.0,0.0,0.0,430.0,0.0,0.16580204077763483,0.0,0.008299999999999974,0.0,3.749678459018469,0.0,1.0,0.0,0.0,0.0,427.0,0.0,0.3558139534883721,0.0,0.5046511627906977,0.0,0.5351815819740295,0.0
PU-C,0.4,0.0,430,8,434.0,0.0,87.5,18.923719054592382,521.5,18.923719054592382,0.19815819115319755,0.006668619827963809,0.041762499999999994,0.005853385391012128,3.2088932916230988,0.0569532820344604,0.0,0.0,0.0,0.0,431.0,0.0,0.31394009216589863,0.007762007078032844,0.434331797235023,0.008945146966228567,0.5287738181650639,0.03337695377965386
PU-C,0.4,0.0,435,8,439.0,0.0,91.125,22.228069047297573,530.125,22.228069047297573,0.20118363954679808,0.00782087448354489,0.04390000000000001,0.006156935694227865,3.256658046746452,0.05731327871414655,0.0,0.0,0.0,0.0,436.0,0.0,0.313496583143508,0.007467833361923646,0.4345102505694761,0.00874580933253303,0.524939525872469,0.039495835494197024
PU-C,0.4,0.0,440,8,444.0,0.0,69.0,19.133926488234003,513.0,19.133926488234003,0.1951601645341725,0.0067387648072211115,0.04148750000000001,0.0073376825238919,3.3051954114926048,0.05823890176479447,0.0,0.0,0.0,0.0,441.0,0.0,0.3147522522522523,0.0070165365297756984,0.43581081081081086,0.008253381813629768,0.5287576653063297,0.0398523823496276
PU-C,0.4,0.0,445,8,449.0,0.0,81.625,19.467865005108873,530.625,19.467865005108873,0.20137178494042018,0.0068544872196409055,0.03960000000000001,0.006748941715981423,3.355719817627687,0.06231694903006531,0.0,0.0,0.0,0.0,446.0,0.0,0.31486636971046766,0.006560273147702982,0.43569042316258355,0.008459247466098354,0.5562247149646282,0.041418553097026876
PU-C,0.4,0.0,45,10,49.0,0.0,560.6,26.129676614914317,609.6,26.129676614914317,0.2290518446068745,0.00914137141107558,0.14109,0.007985186980347492,0.28107692079502156,0.009040897230327437,0.0,0.0,0.0,0.0,46.0,0.0,0.35102040816326535,0.02768297952296028,0.3714285714285714,0.027176849463181187,0.7650311768054963,0.01794557359995583
PU-C,0.4,0.0,450,8,454.0,0.0,56.75,12.763997918252057,510.75,12.763997918252057,0.19438835234177532,0.004505385621015896,0.03536249999999999,0.003723810332556852,3.403926041741215,0.06342493898468218,0.0,0.0,0.0,0.0,451.0,0.0,0.3138766519823789,0.006568478837365671,0.43447136563876654,0.00861920475908509,0.5115867927670479,0.04167479449066898
PU-C,0.4,0.0,455,8,459.0,0.0,53.125,17.365233637521673,512.125,17.365233637521673,0.19485840117704356,0.006118830565710482,0.033625,0.005702842336439418,3.4477660363700124,0.06413554200476948,0.0,0.0,0.0,0.0,456.0,0.0,0.31181917211328974,0.006397505405860566,0.43300653594771243,0.008914129503104265,0.5494755990803242,0.03980800764898099
PU-C,0.4,0.0,460,8,464.0,0.0,53.75,12.379057776283759,517.75,12.379057776283759,0.1968588290255866,0.004365592108922503,0.03661249999999999,0.004942000661241787,3.491056614497211,0.06464839009014549,0.0,0.0,0.0,0.0,461.0,0.0,0.31061422413793105,0.006771758820948181,0.43211206896551724,0.009560460317256304,0.543838482350111,0.037364627374654874
PU-C,0.4,0.0,465,8,469.0,0.0,62.25,16.55699032346847,531.25,16.55699032346847,0.20160377187130507,0.005824851033267356,0.036150000000000015,0.0057878258933237335,3.5324567289935658,0.06589217265091785,0.0,0.0,0.0,0.0,466.0,0.0,0.3094349680170576,0.006771881049260527,0.43230277185501065,0.009876317234793154,0.544931273907423,0.036969956985512455
PU-C,0.4,0.0,470,8,474.0,0.0,43.25,14.204815581847084,517.25,14.204815581847084,0.19667738958378322,0.005004185096536829,0.029462500000000003,0.004925876916129469,3.575046255005873,0.06661526641487008,0.0,0.0,0.0,0.0,471.0,0.0,0.30880801687763715,0.006823860313136637,0.432753164556962,0.009874788515785294,0.5508432947099209,0.040249998450150704
PU-C,0.4,0.0,472,1,476.0,0.0,0.0,0.0,476.0,0.0,0.18212600302649662,0.0,0.022399999999999975,0.0,3.5062689170008525,0.0,1.0,0.0,0.0,0.0,473.0,0.0,0.3172268907563025,0.0,0.4096638655462185,0.0,0.3744997978210449,0.0
PU-C,0.4,0.0,475,7,479.0,0.0,60.142857142857146,16.085232167349993,539.1428571428571,16.085232167349993,0.2043883046301614,0.005658280793828761,0.04008571428571428,0.006921410142980034,3.6293513868503005,0.07587599295925868,0.0,0.0,0.0,0.0,476.0,0.0,0.3077840739636146,0.006816168492463241,0.4366239188786162,0.010531728949006607,0.5935030707291195,0.03612935805211572
PU-C,0.4,0.0,479,1,483.0,0.0,0.0,0.0,483.0,0.0,0.1846032562898472,0.0,0.010399999999999965,0.0,3.556741083972156,0.0,1.0,0.0,0.0,0.0,480.0,0.0,0.33126293995859213,0.0,0.4616977225672878,0.0,0.5146923065185547,0.0
PU-C,0.4,0.0,480,6,484.0,0.0,43.333333333333336,16.065836769714522,527.3333333333334,16.065836769714522,0.20023372296903594,0.005654465339197356,0.03255,0.005315747046903807,3.6913406041567214,0.08804128822668286,0.0,0.0,0.0,0.0,481.0,0.0,0.3040633608815427,0.007399976699564354,0.4335399449035813,0.01105473807339623,0.5939121047655741,0.03718682564931517
PU-C,0.4,0.0,485,6,489.0,0.0,71.33333333333333,22.50283932702222,560.3333333333334,22.50283932702222,0.21182516076563238,0.007907098551632304,0.04684999999999998,0.007967883449616136,3.7430979998510643,0.09082561262713684,0.0,0.0,0.0,0.0,486.0,0.0,0.3033401499659168,0.007516863668488197,0.4335378323108385,0.010238573063677483,0.5904093136390051,0.04381468219850773
PU-C,0.4,0.0,487,1,491.0,0.0,0.0,0.0,491.0,0.0,0.18743230478139594,0.0,0.019000000000000017,0.0,3.5608812080463395,0.0,1.0,0.0,0.0,0.0,488.0,0.0,0.3258655804480652,0.0,0.4419551934826884,0.0,0.5562363862991333,0.0
PU-C,0.4,0.0,490,5,494.0,0.0,74.8,25.513525824550396,568.8,25.513525824550396,0.21479902372229845,0.008941432595114662,0.04803999999999999,0.00962920557470865,3.8330621415865607,0.10316979786733446,0.0,0.0,0.0,0.0,491.0,0.0,0.2983805668016194,0.00667095427258465,0.43198380566801625,0.011317943925906368,0.5975695848464966,0.059347422118554476
PU-C,0.4,0.0,495,5,499.0,0.0,55.8,7.525955088890711,554.8,7.5259550888907105,0.2099151288275607,0.002645728710999653,0.03860000000000004,0.0024625190354594234,3.873181041586213,0.10296612358772309,0.0,0.0,0.0,0.0,496.0,0.0,0.2981963927855712,0.006444062200726862,0.4320641282565131,0.010539634302448662,0.6061892211437225,0.05064586582192557
PU-C,0.4,0.0,5,10,9.0,0.0,408.8,27.207760330872922,417.8,27.207760330872922,0.16131447930820286,0.009711412364496637,0.09342999999999999,0.011163283567123063,0.04032721678959206,0.0024057456525599856,0.0,0.0,0.0,0.0,6.0,0.0,0.2777777777777778,0.018518518518518517,0.34444444444444444,0.030765273566363233,0.6106743335723877,0.009439818845469435
PU-C,0.4,0.0,50,10,54.0,0.0,587.6,64.95335078175549,641.6,64.95335078175549,0.23989029093645514,0.022429539544196204,0.16734,0.025346107305768983,0.30984184989356434,0.009438833429938863,0.0,0.0,0.0,0.0,51.0,0.0,0.3388888888888889,0.0227726749946873,0.3592592592592593,0.022119102305146812,0.7819618582725525,0.01689172199230236
PU-C,0.4,0.0,500,5,504.0,0.0,69.6,31.45250387489047,573.6,31.452503874890464,0.21646444196812809,0.011025017587260641,0.041359999999999994,0.013365500364745046,3.9174837501952426,0.10418245337435464,0.0,0.0,0.0,0.0,501.0,0.0,0.2972222222222222,0.006410910484683931,0.4317460317460317,0.010491511163811343,0.6041327655315399,0.06230247891278516
PU-C,0.4,0.0,501,1,505.0,0.0,0.0,0.0,505.0,0.0,0.19237787678139284,0.0,0.01859999999999995,0.0,4.163928791997023,0.0,1.0,0.0,0.0,0.0,502.0,0.0,0.31683168316831684,0.0,0.4297029702970297,0.0,0.5996277332305908,0.0
PU-C,0.4,0.0,505,4,509.0,0.0,30.5,12.264447262990153,539.5,12.264447262990153,0.20453087925852742,0.004313989839788543,0.02722499999999997,0.005337192614099655,3.9025975724944146,0.11339241081761665,0.0,0.0,0.0,0.0,506.0,0.0,0.2922396856581533,0.0037939195239870506,0.4322200392927308,0.01305658286665153,0.5951413512229919,0.0714782732161711
PU-C,0.4,0.0,510,4,514.0,0.0,29.25,7.318640584152224,543.25,7.318640584152224,0.2058547865744913,0.002575272005315518,0.027000000000000024,0.006487038358655407,3.9461446247441927,0.11531119496682615,0.0,0.0,0.0,0.0,511.0,0.0,0.2913424124513619,0.0038400516479659584,0.4323929961089494,0.013856889223632691,0.6012179106473923,0.058807366899041015
PU-C,0.4,0.0,515,4,519.0,0.0,34.25,14.868170701199256,553.25,14.868170701199256,0.20936394124873914,0.005221393232405786,0.03587499999999999,0.009540997065296684,3.994840687242686,0.11978402976237211,0.0,0.0,0.0,0.0,516.0,0.0,0.29190751445086704,0.004620261583152913,0.43256262042389215,0.015140880197978523,0.6072646901011467,0.0668068046798624
PU-C,0.4,0.0,520,4,524.0,0.0,58.25,30.665874083960713,582.25,30.665874083960713,0.21951489681669045,0.010751739768464672,0.035849999999999965,0.012758689849144642,4.039594874746399,0.12195765696467473,0.0,0.0,0.0,0.0,521.0,0.0,0.2924618320610687,0.0026276577038578807,0.43225190839694655,0.01337013330596927,0.5801792740821838,0.056708258747993824
PU-C,0.4,0.0,525,4,529.0,0.0,51.0,19.782146833277054,580.0,19.782146833277054,0.21874913718784228,0.006936061255250859,0.037275,0.013447017946989838,4.088152957992861,0.12103739844510567,0.0,0.0,0.0,0.0,526.0,0.0,0.29017013232514177,0.0029386827514457543,0.43005671077504726,0.013243761535591491,0.5919171646237373,0.04963760130529528
PU-C,0.4,0.0,526,1,530.0,0.0,0.0,0.0,530.0,0.0,0.2011931817396544,0.0,0.00990000000000002,0.0,4.244104499986861,0.0,1.0,0.0,0.0,0.0,527.0,0.0,0.28867924528301886,0.0,0.44150943396226416,0.0,0.4683622419834137,0.0
PU-C,0.4,0.0,530,3,534.0,0.0,33.0,11.590225767142474,567.0,11.590225767142474,0.21420010615838692,0.004069776837008086,0.03856666666666667,0.0029756418541962296,4.093110471653442,0.1577494381179422,0.0,0.0,0.0,0.0,531.0,0.0,0.28901373283395754,0.00330306031343893,0.4238451935081149,0.017343875142883648,0.657197912534078,0.060968200177708466
PU-C,0.4,0.0,535,3,539.0,0.0,22.333333333333332,6.960204339273701,561.3333333333334,6.960204339273701,0.2122126174508594,0.0024446326115178697,0.03146666666666664,0.00553483915253592,4.13956834699881,0.15482367671954644,0.0,0.0,0.0,0.0,536.0,0.0,0.2894248608534323,0.0018552875695732793,0.42300556586270877,0.015779036267375476,0.6269207696119944,0.07186845878454694
PU-C,0.4,0.0,539,2,543.0,0.0,0.0,0.0,543.0,0.0,0.2057693019742146,0.0,0.020350000000000035,0.0016499999999999846,4.0246061659709085,0.01276475001941435,1.0,0.0,0.0,0.0,540.0,0.0,0.2937384898710865,0.0009208103130755317,0.4281767955801105,0.024861878453038663,0.5259515643119812,0.03194183111190796
PU-C,0.4,0.0,540,1,544.0,0.0,206.0,0.0,750.0,0.0,0.2780136712244712,0.0,0.09830000000000005,0.0,4.506842333008535,0.0,0.0,0.0,0.0,0.0,541.0,0.0,0.2849264705882353,0.0,0.41360294117647056,0.0,0.8112059831619263,0.0
PU-C,0.4,0.0,545,1,549.0,0.0,90.0,0.0,639.0,0.0,0.23941028682747856,0.0,0.055300000000000016,0.0,4.54895316704642,0.0,0.0,0.0,0.0,0.0,546.0,0.0,0.28233151183970856,0.0,0.4098360655737705,0.0,0.7620034217834473,0.0
PU-C,0.4,0.0,55,10,59.0,0.0,533.0,23.55372110257268,592.0,23.55372110257268,0.22290320770116523,0.00824889068253196,0.13394,0.00681992505661006,0.3387950832955539,0.009753278720824729,0.0,0.0,0.0,0.0,56.0,0.0,0.34067796610169493,0.024813775430505933,0.3610169491525424,0.024372491084884734,0.7698649048805237,0.01999587951216753
PU-C,0.4,0.0,550,1,554.0,0.0,58.0,0.0,612.0,0.0,0.22997443861095235,0.0,0.04569999999999996,0.0,4.590011417050846,0.0,0.0,0.0,0.0,0.0,551.0,0.0,0.2851985559566787,0.0,0.4151624548736462,0.0,0.780699610710144,0.0
PU-C,0.4,0.0,555,1,559.0,0.0,79.0,0.0,638.0,0.0,0.239061149652116,0.0,0.05249999999999999,0.0,4.643430416996125,0.0,0.0,0.0,0.0,0.0,556.0,0.0,0.2844364937388193,0.0,0.41681574239713776,0.0,0.816068172454834,0.0
PU-C,0.4,0.0,560,1,564.0,0.0,44.0,0.0,608.0,0.0,0.22857489221496508,0.0,0.03990000000000005,0.0,4.709202542027924,0.0,0.0,0.0,0.0,0.0,561.0,0.0,0.28191489361702127,0.0,0.41312056737588654,0.0,0.808354377746582,0.0
PU-C,0.4,0.0,565,1,569.0,0.0,40.0,0.0,609.0,0.0,0.22892481921007857,0.0,0.03610000000000002,0.0,4.765662999998312,0.0,0.0,0.0,0.0,0.0,566.0,0.0,0.27943760984182775,0.0,0.4112478031634446,0.0,0.7925834059715271,0.0
PU-C,0.4,0.0,570,1,574.0,0.0,42.0,0.0,616.0,0.0,0.23137355543440208,0.0,0.037900000000000045,0.0,4.820066167041659,0.0,0.0,0.0,0.0,0.0,571.0,0.0,0.2787456445993031,0.0,0.41114982578397213,0.0,0.8092517852783203,0.0
PU-C,0.4,0.0,575,1,579.0,0.0,4.0,0.0,583.0,0.0,0.21981780178612098,0.0,0.022499999999999964,0.0,4.87290600000415,0.0,0.0,0.0,0.0,0.0,576.0,0.0,0.2763385146804836,0.0,0.40932642487046633,0.0,0.7858244180679321,0.0
PU-C,0.4,0.0,580,1,584.0,0.0,79.0,0.0,663.0,0.0,0.2477819771738723,0.0,0.057599999999999985,0.0,4.9128124580020085,0.0,0.0,0.0,0.0,0.0,581.0,0.0,0.273972602739726,0.0,0.4075342465753425,0.0,0.8443715572357178,0.0
PU-C,0.4,0.0,585,1,589.0,0.0,6.0,0.0,595.0,0.0,0.224023362621665,0.0,0.02859999999999996,0.0,4.954523292020895,0.0,0.0,0.0,0.0,0.0,586.0,0.0,0.27164685908319186,0.0,0.4057724957555178,0.0,0.8481588959693909,0.0
PU-C,0.4,0.0,590,1,594.0,0.0,72.0,0.0,666.0,0.0,0.24882742739282548,0.0,0.055499999999999994,0.0,5.000762375013437,0.0,0.0,0.0,0.0,0.0,591.0,0.0,0.26936026936026936,0.0,0.40235690235690236,0.0,0.8311643600463867,0.0
PU-C,0.4,0.0,595,1,599.0,0.0,2.0,0.0,601.0,0.0,0.22612464317353442,0.0,0.02100000000000002,0.0,5.046977207995951,0.0,0.0,0.0,0.0,0.0,596.0,0.0,0.2671118530884808,0.0,0.4056761268781302,0.0,0.8309123516082764,0.0
PU-C,0.4,0.0,596,1,600.0,0.0,58.0,0.0,658.0,0.0,0.2460390658234246,0.0,0.05230000000000001,0.0,5.061940500047058,0.0,0.0,0.0,1.0,0.0,597.0,0.0,0.26666666666666666,0.0,0.405,0.0,0.8460070490837097,0.0
PU-C,0.4,0.0,60,10,64.0,0.0,533.3,30.973842010459226,597.3,30.973842010459226,0.22470325374160893,0.0108809964635985,0.14815,0.010151674738682281,0.36965742079773917,0.009744710716363082,0.0,0.0,0.0,0.0,61.0,0.0,0.3421875,0.023918671881677154,0.36875,0.022606806681469485,0.7886283278465271,0.01616415384147337
